counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,182.61,182.8078,182.8078,183.3082,,,,,,,,,,,,,,0.8874,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,22,0,183.3087,184.208,z,1,0.8874,,[],[],[],[],[],[],[],184.2081,186.2082,186.2083,186.2084,[],[],[],[],[],[],[],,186.2085,186.2086,0.121850347,-0.379641594,0,0,0,,0,21,21,78,1,1,TL,vecolity,print,vecolity_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,186.2097,186.4082,186.4082,186.9083,,,,,,,,,,,,,,0.838,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,23,0,186.9094,187.7581,z,1,0.838,,[],[],[],[],[],[],[],187.7582,189.7582,189.7583,189.7585,[],[],[],[],[],[],[],,189.7586,189.7588,0.121850347,-0.379641594,0,0,0,,0,22,22,33,1,1,RL,recile,cursive,recile_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,189.7601,189.9583,189.9583,190.4582,,,,,,,,,,,,,,0.8306,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,24,1,190.4588,191.2912,z,1,0.8306,,[],[],[],[],[],[],[],191.2913,193.2916,193.2917,194.8921,[],[],[],[],[],[],[],m,194.8922,194.8923,0.121850347,-0.379641594,0,0,0,,0,23,23,79,1,1,TL,veretan,print,veretan_p.png,1.5997,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,194.8937,195.0917,195.0917,195.5915,,,,,,,,,,,,,,1.858,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,25,0,195.5921,197.4581,z,0,1.858,,[],[],[],[],[],[],[],197.4582,199.4582,199.4583,199.4585,[],[],[],[],[],[],[],,199.4586,199.4586,0.121850347,-0.379641594,0,0,0,,0,24,24,119,1,1,word,MEMORY,cursive,memory_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,199.4599,199.6582,199.6582,200.1582,,,,,,,,,,,,,,0.8797,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,26,0,200.1587,201.0416,m,1,0.8797,,[],[],[],[],[],[],[],201.0416,203.0415,203.0416,203.0419,[],[],[],[],[],[],[],,203.0419,203.042,0.121850347,-0.379641594,0,0,0,,0,25,25,130,1,1,word,POLICY,cursive,policy_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,203.0432,203.2416,203.2418,203.7415,,,,,,,,,,,,,,1.9919,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,27,1,203.742,205.7416,z,1,1.9919,,[],[],[],[],[],[],[],205.7416,207.7416,207.7416,209.641,[],[],[],[],[],[],[],z,209.6411,209.6412,0.121850347,-0.379641594,0,0,0,,0,26,26,36,1,1,RL,speniven,cursive,speniven_c.png,1.8975,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,209.6424,209.8416,209.8416,210.3415,,,,,,,,,,,,,,3.1207,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,28,0,210.3421,213.475,z,1,3.1207,,[],[],[],[],[],[],[],213.4751,215.4749,215.4749,215.4751,[],[],[],[],[],[],[],,215.4752,215.4753,0.121850347,-0.379641594,0,0,0,,0,27,27,58,1,1,TL,incidate,cursive,incidate_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,215.4766,215.675,215.675,216.1749,,,,,,,,,,,,,,1.024,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,29,0,216.1755,217.2081,m,1,1.024,,[],[],[],[],[],[],[],217.2081,219.2082,219.2083,219.2085,[],[],[],[],[],[],[],,219.2086,219.2087,0.121850347,-0.379641594,0,0,0,,0,28,28,127,1,1,word,ORIGINAL,cursive,original_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,219.2101,219.4082,219.4082,219.908,,,,,,,,,,,,,,0.7659,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,30,0,219.9085,220.6755,z,1,0.7659,,[],[],[],[],[],[],[],220.6756,222.6748,222.6749,222.6751,[],[],[],[],[],[],[],,222.6751,222.6754,0.121850347,-0.379641594,0,0,0,,0,29,29,27,1,1,RL,rasibal,print,rasibal_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,222.6765,222.8749,222.875,223.3749,,,,,,,,,,,,,,0.665,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,31,0,223.3756,224.0419,m,1,0.665,,[],[],[],[],[],[],[],224.0421,226.0415,226.0416,226.0418,[],[],[],[],[],[],[],,226.0419,226.042,0.121850347,-0.379641594,0,0,0,,0,30,30,82,1,1,word,AMATEUR,print,amateur_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,226.0435,226.2414,226.2414,226.7415,,,,,,,,,,,,,,2.7584,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,32,1,226.7421,229.5083,z,0,2.7584,,[],[],[],[],[],[],[],229.5084,231.5081,231.5082,232.9083,[],[],[],[],[],[],[],z,232.9084,232.9085,0.121850347,-0.379641594,0,0,0,,0,31,31,129,1,1,word,PARENT,cursive,parent_c.png,1.3986,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,232.9098,233.1081,233.1081,233.6079,,,,,,,,,,,,,,0.7905,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,33,1,233.6087,234.4085,z,1,0.7905,,[],[],[],[],[],[],[],234.4087,236.4081,236.4081,242.9579,[],[],[],[],[],[],[],m,242.958,242.958,0.121850347,-0.379641594,0,0,0,,0,32,32,16,1,1,RL,marmipal,print,marmipal_p.png,6.5372,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,242.9592,243.1581,243.1581,243.6583,,,,,,,,,,,,,,0.8643,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,34,0,243.6599,244.5248,m,1,0.8643,,[],[],[],[],[],[],[],244.5248,246.5246,246.5247,246.5247,[],[],[],[],[],[],[],,246.5247,246.5248,0.121850347,-0.379641594,0,0,0,,0,33,33,98,1,1,word,CRIMINAL,print,criminal_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,246.5254,246.7248,246.7248,247.2247,,,,,,,,,,,,,,0.6714,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,35,1,247.2253,247.908,m,1,0.6714,,[],[],[],[],[],[],[],247.908,249.908,249.9081,251.1915,[],[],[],[],[],[],[],m,251.1915,251.1916,0.121850347,-0.379641594,0,0,0,,0,34,34,108,1,1,word,FORTUNE,print,fortune_p.png,1.2829,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,251.1928,251.3915,251.3915,251.8915,,,,,,,,,,,,,,1.347,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,36,0,251.8922,253.2416,m,1,1.347,,[],[],[],[],[],[],[],253.2417,255.2416,255.2416,255.2418,[],[],[],[],[],[],[],,255.2418,255.242,0.121850347,-0.379641594,0,0,0,,0,35,35,81,1,1,word,ADVISORY,cursive,advisory_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,255.2434,255.4415,255.4415,255.9414,,,,,,,,,,,,,,2.9875,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,37,0,255.942,258.9413,z,1,2.9875,,[],[],[],[],[],[],[],258.9414,260.9412,260.9412,260.9413,[],[],[],[],[],[],[],,260.9413,260.9413,0.121850347,-0.379641594,0,0,0,,0,36,36,26,1,1,RL,quafidy,cursive,quafidy_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,260.9419,261.1414,261.1414,261.6415,,,,,,,,,,,,,,1.1393,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,38,1,261.6446,262.7915,m,1,1.1393,,[],[],[],[],[],[],[],262.7917,264.7915,264.7916,266.1085,[],[],[],[],[],[],[],z,266.1086,266.1088,0.121850347,-0.379641594,0,0,0,,0,37,37,150,1,1,word,SENTIMENT,cursive,sentiment_c.png,1.315,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,266.1101,266.308,266.3081,266.8082,,,,,,,,,,,,,,0.7301,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,39,1,266.8089,267.5416,m,1,0.7301,,[],[],[],[],[],[],[],267.5416,269.5412,269.5413,270.7083,[],[],[],[],[],[],[],m,270.7085,270.7086,0.121850347,-0.379641594,0,0,0,,0,38,38,106,1,1,word,ELABORATE,print,elaborate_p.png,1.1654,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,270.7096,270.9081,270.9081,271.4082,,,,,,,,,,,,,,3.8804,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,40,0,271.4087,275.2915,z,1,3.8804,,[],[],[],[],[],[],[],275.2916,277.2915,277.2916,277.2918,[],[],[],[],[],[],[],,277.2919,277.292,0.121850347,-0.379641594,0,0,0,,0,39,39,69,1,1,TL,radiply,cursive,radiply_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,277.2935,277.4915,277.4915,277.9914,,,,,,,,,,,,,,0.9538,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,41,0,277.9919,278.9572,z,1,0.9538,,[],[],[],[],[],[],[],278.9574,280.9582,280.9583,280.9584,[],[],[],[],[],[],[],,280.9586,280.9587,0.121850347,-0.379641594,0,0,0,,0,40,40,12,1,1,RL,ebiwent,print,ebiwent_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,280.9602,281.158,281.158,281.6582,,,,,,,,,,,,,,3.7711,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,42,1,281.6587,285.4414,z,1,3.7711,,[],[],[],[],[],[],[],285.4416,287.4416,287.4416,288.5082,[],[],[],[],[],[],[],z,288.5082,288.5083,0.121850347,-0.379641594,0,0,0,,0,41,41,52,1,1,TL,decilate,cursive,decilate_c.png,1.0549,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,288.5096,288.7082,288.7083,289.2082,,,,,,,,,,,,,,1.2567,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,43,0,289.2088,290.4744,z,1,1.2567,,[],[],[],[],[],[],[],290.4745,292.4748,292.4748,292.4751,[],[],[],[],[],[],[],,292.4752,292.4754,0.121850347,-0.379641594,0,0,0,,0,42,42,72,1,1,TL,remuse,print,remuse_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,292.4768,292.6748,292.6748,293.1748,,,,,,,,,,,,,,3.9046,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,44,0,293.1754,297.0913,z,0,3.9046,,[],[],[],[],[],[],[],297.0916,299.0914,299.0915,299.0919,[],[],[],[],[],[],[],,299.0919,299.0921,0.121850347,-0.379641594,0,0,0,,0,43,43,110,1,1,word,HERITAGE,cursive,heritage_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,299.0944,299.2914,299.2914,299.7913,,,,,,,,,,,,,,4.1027,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,45,0,299.7921,303.908,z,0,4.1027,,[],[],[],[],[],[],[],303.9081,305.9081,305.9082,305.9085,[],[],[],[],[],[],[],,305.9085,305.9087,0.121850347,-0.379641594,0,0,0,,0,44,44,149,1,1,word,SENATOR,cursive,senator_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,305.91,306.1071,306.1072,306.607,,,,,,,,,,,,,,0.8094,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,46,0,306.6077,307.4242,m,1,0.8094,,[],[],[],[],[],[],[],307.4242,309.4237,309.4238,309.424,[],[],[],[],[],[],[],,309.4241,309.4242,0.121850347,-0.379641594,0,0,0,,0,45,45,120,1,1,word,MILITARY,print,military_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,309.4255,309.6246,309.6247,310.1247,,,,,,,,,,,,,,1.3691,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,47,0,310.1253,311.5072,m,0,1.3691,,[],[],[],[],[],[],[],311.5073,313.5071,313.5071,313.5073,[],[],[],[],[],[],[],,313.5074,313.5075,0.121850347,-0.379641594,0,0,0,,0,46,46,66,1,1,TL,panert,cursive,panert_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,313.5092,313.7082,313.7083,314.2072,,,,,,,,,,,,,,0.8548,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,48,0,314.208,315.0735,z,1,0.8548,,[],[],[],[],[],[],[],315.0736,317.0746,317.0746,317.0748,[],[],[],[],[],[],[],,317.0748,317.0748,0.121850347,-0.379641594,0,0,0,,0,47,47,8,1,1,RL,debave,print,debave_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,317.0757,317.2748,317.275,317.7749,,,,,,,,,,,,,,3.0887,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,49,0,317.7758,320.8765,z,1,3.0887,,[],[],[],[],[],[],[],320.8767,322.8747,322.8747,322.8749,[],[],[],[],[],[],[],,322.8749,322.8751,0.121850347,-0.379641594,0,0,0,,0,48,48,44,1,1,TL,cateferia,cursive,cateferia_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,322.8765,323.0747,323.0747,323.5744,,,,,,,,,,,,,,2.2408,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,50,0,323.5747,325.8252,z,1,2.2408,,[],[],[],[],[],[],[],325.8252,327.8246,327.8247,327.8249,[],[],[],[],[],[],[],,327.825,327.8251,0.121850347,-0.379641594,0,0,0,,0,49,49,74,1,1,TL,setanor,cursive,setanor_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,327.8264,328.0247,328.0248,328.5244,,,,,,,,,,,,,,1.0207,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,51,0,328.5249,329.5579,m,1,1.0207,,[],[],[],[],[],[],[],329.5579,331.558,331.5581,331.5582,[],[],[],[],[],[],[],,331.5583,331.5583,0.121850347,-0.379641594,0,0,0,,0,50,50,104,1,1,word,DOMINANT,cursive,dominant_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,331.5592,331.7581,331.7582,332.2579,,,,,,,,,,,,,,0.6888,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,52,0,332.2583,332.957,m,0,0.6888,,[],[],[],[],[],[],[],332.9571,334.9581,334.9583,334.9584,[],[],[],[],[],[],[],,334.9586,334.9587,0.121850347,-0.379641594,0,0,0,,0,51,51,62,1,1,TL,mitilary,print,mitilary_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,334.9598,335.158,335.158,335.6581,,,,,,,,,,,,,,1.1533,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,53,0,335.6587,336.8235,m,0,1.1533,,[],[],[],[],[],[],[],336.8236,338.8248,338.8248,338.825,[],[],[],[],[],[],[],,338.825,338.8251,0.121850347,-0.379641594,0,0,0,,0,52,52,75,1,1,TL,speficic,cursive,speficic_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,338.8265,339.0247,339.0247,339.5245,,,,,,,,,,,,,,0.766,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,54,0,339.525,340.2917,m,1,0.766,,[],[],[],[],[],[],[],340.2917,342.2905,342.2906,342.2909,[],[],[],[],[],[],[],,342.291,342.291,0.121850347,-0.379641594,0,0,0,,0,53,53,83,1,1,word,ANIMAL,print,animal_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,342.2924,342.4913,342.4914,342.9905,,,,,,,,,,,,,,0.7053,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,55,1,342.9916,343.7082,m,1,0.7053,,[],[],[],[],[],[],[],343.7082,345.7071,345.7071,346.9581,[],[],[],[],[],[],[],m,346.9581,346.9583,0.121850347,-0.379641594,0,0,0,,0,54,54,133,1,1,word,PROVIDE,print,provide_p.png,1.2408,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,346.9594,347.1581,347.1582,347.6581,,,,,,,,,,,,,,3.0397,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,56,0,347.6587,350.7079,z,1,3.0397,,[],[],[],[],[],[],[],350.708,352.708,352.7081,352.7083,[],[],[],[],[],[],[],,352.7083,352.7085,0.121850347,-0.379641594,0,0,0,,0,55,55,5,1,1,RL,cobeny,cursive,cobeny_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,352.7097,352.9071,352.9071,353.4081,,,,,,,,,,,,,,3.8536,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,57,0,353.4089,357.2747,z,1,3.8536,,[],[],[],[],[],[],[],357.2749,359.2745,359.2746,359.2749,[],[],[],[],[],[],[],,359.2749,359.275,0.121850347,-0.379641594,0,0,0,,0,56,56,38,1,1,RL,stopave,cursive,stopave_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,359.2773,359.4748,359.4748,359.9739,,,,,,,,,,,,,,3.7548,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,58,0,359.9748,363.7406,m,1,3.7548,,[],[],[],[],[],[],[],363.7406,365.7411,365.7412,365.7415,[],[],[],[],[],[],[],,365.7418,365.7418,0.121850347,-0.379641594,0,0,0,,0,57,57,111,1,1,word,INDICATE,cursive,indicate_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,365.7431,365.9404,365.9404,366.4414,,,,,,,,,,,,,,0.8116,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,59,0,366.4422,367.2579,m,1,0.8116,,[],[],[],[],[],[],[],367.2579,369.258,369.2581,369.2583,[],[],[],[],[],[],[],,369.2583,369.2585,0.121850347,-0.379641594,0,0,0,,0,58,58,118,1,1,word,MEDICINE,cursive,medicine_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,369.2597,369.4579,369.458,369.9571,,,,,,,,,,,,,,2.5544,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,60,0,369.9579,372.5247,z,1,2.5544,,[],[],[],[],[],[],[],372.5247,374.5247,374.5247,374.5249,[],[],[],[],[],[],[],,374.525,374.5251,0.121850347,-0.379641594,0,0,0,,0,59,59,0,1,1,RL,abanemy,cursive,abanemy_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,374.5259,374.724,374.7241,375.2237,,,,,,,,,,,,,,0.9223,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,61,0,375.2242,376.1582,m,1,0.9223,,[],[],[],[],[],[],[],376.1583,378.1576,378.1578,378.1583,[],[],[],[],[],[],[],,378.1585,378.1587,0.121850347,-0.379641594,0,0,0,,0,60,60,107,1,1,word,EVIDENT,print,evident_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,378.1613,378.358,378.3581,378.8573,,,,,,,,,,,,,,4.3428,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,62,0,378.8584,383.2071,z,0,4.3428,,[],[],[],[],[],[],[],383.2072,385.2081,385.2081,385.2083,[],[],[],[],[],[],[],,385.2084,385.2084,0.121850347,-0.379641594,0,0,0,,0,61,61,105,1,1,word,EDITOR,cursive,editor_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,385.2098,385.4078,385.4078,385.9079,,,,,,,,,,,,,,2.6799,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,63,0,385.9085,388.5914,m,1,2.6799,,[],[],[],[],[],[],[],388.5916,390.5905,390.5906,390.5909,[],[],[],[],[],[],[],,390.591,390.591,0.121850347,-0.379641594,0,0,0,,0,62,62,88,1,1,word,CAMERA,cursive,camera_c.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,390.5924,390.7903,390.7903,391.2913,,,,,,,,,,,,,,0.7795,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,64,0,391.2919,392.0738,z,1,0.7795,,[],[],[],[],[],[],[],392.0739,394.0746,394.0748,394.0749,[],[],[],[],[],[],[],,394.075,394.0751,0.121850347,-0.379641594,0,0,0,,0,63,63,43,1,1,TL,bedise,print,bedise_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,394.0765,394.2737,394.2738,394.7738,,,,,,,,,,,,,,0.7977,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,65,0,394.7745,395.5739,z,1,0.7977,,[],[],[],[],[],[],[],395.574,397.5746,397.5747,397.5749,[],[],[],[],[],[],[],,397.5749,397.5751,0.121850347,-0.379641594,0,0,0,,0,64,64,6,1,1,RL,crisival,print,crisival_p.png,,,,,,
,,,,31160,001,2025-10-16_18h46.47.463,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,397.5767,397.7748,397.7749,398.2747,,,,,,,,,,,,,,1.2967,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,66,1,398.2752,399.5739,m,1,1.2967,,[],[],[],[],[],[],[],399.5739,401.5747,401.5748,402.9571,[],[],[],[],[],[],[],z,402.9572,402.9574,0.121850347,-0.379641594,0,0,0,,0,65,65,140,1,1,word,RELATIVE,cursive,relative_c.png,1.3709,,,,,
