counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_touch.clicked_name,End.started,End.stopped
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,438.8734,439.0715,439.0715,439.5715,,,,,,,,,,,,,,1.6729,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,69,1,439.5721,441.2548,z,1,1.6729,,[],[],[],[],[],[],[],441.2548,443.2548,443.2549,449.0886,[-0.23346354166666666],[-0.2861197916666667],[1],[0],[0],[5.8336000000237505],"[""button_left_probe""]",,,,449.0887,449.0888,-0.233463542,-0.286119792,1,0,0,,0,68,68,41,1,3,TL,crinimal,print,crinimal_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,449.09,449.2879,449.288,449.7879,,,,,,,,,,,,,,2.2158,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,70,1,449.7884,452.0047,,0,,,[-0.23513020833333334],[-0.28643663194444446],[1],[0],[0],[2.2158000000119955],"[""button_left_main""]",452.0049,454.0045,454.0046,458.0049,[-0.231875],[-0.28868923611111114],[1],[0],[0],[4.000099999994063],"[""button_left_probe""]",,,,458.0049,458.0051,-0.231875,-0.288689236,1,0,0,,0,69,69,40,1,3,TL,condiser,print,condiser_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,458.0062,458.2049,458.2049,458.7048,,,,,,,,,,,,,,2.9824,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,71,0,458.7053,461.6883,,0,,,[0.28380208333333334],[-0.31254774305555555],[1],[0],[0],[2.9824000000060096],"[""button_right_main""]",461.6883,463.6882,463.6883,463.6885,[],[],[],[],[],[],[],,,,463.6886,463.6887,0.282374132,-0.311571181,0,0,0,,0,70,70,117,1,3,word,MARINE,cursive,marine_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,463.69,463.8881,463.8881,464.3881,,,,,,,,,,,,,,1.6822,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,72,0,464.3888,466.0717,,0,,,[0.30147135416666665],[-0.31472222222222224],[1],[0],[0],[1.6822000000179287],"[""button_right_main""]",466.0718,468.0716,468.0717,468.072,[],[],[],[],[],[],[],,,,468.072,468.0722,0.301471354,-0.314722222,0,0,0,,0,71,71,153,1,3,word,STOLEN,cursive,stolen_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,468.0736,468.2714,468.2714,468.7715,,,,,,,,,,,,,,1.1489,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,73,0,468.772,469.9213,,0,,,[0.30147135416666665],[-0.31918402777777777],[1],[0],[0],[1.1489000000059377],"[""button_right_main""]",469.9214,471.9215,471.9215,471.9217,[],[],[],[],[],[],[],,,,471.9218,471.9219,0.301618924,-0.319483507,0,0,0,,0,72,72,101,1,3,word,DELICATE,print,delicate_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,471.9233,472.1204,472.1205,472.6215,,,,,,,,,,,,,,4.3657,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,74,0,472.6219,476.9883,,0,,,[-0.30420138888888887],[-0.26179253472222225],[1],[0],[0],[4.36570000001791],"[""button_left_main""]",476.9883,478.9882,478.9882,478.9886,[],[],[],[],[],[],[],,,,478.9886,478.9888,-0.304201389,-0.261927083,0,0,0,,0,73,73,73,1,3,TL,speficic,print,speficic_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,478.9904,479.1881,479.1882,479.6871,,,,,,,,,,,,,,3.2334,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,75,1,479.6876,482.9215,,0,,,[0.26510850694444443],[-0.3385546875],[1],[0],[0],[3.2333999999762],"[""button_right_main""]",482.9216,484.9214,484.9215,486.487,[-0.33601128472222225],[-0.2899565972222222],[1],[0],[0],[1.5652999999821304],"[""button_left_probe""]",,,,486.487,486.487,-0.336011285,-0.289956597,1,0,0,,0,74,74,76,1,3,TL,stogare,cursive,stogare_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,486.4877,486.6882,486.6882,487.1883,,,,,,,,,,,,,,2.0323,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,76,0,487.1887,489.2216,,0,,,[0.2941753472222222],[-0.296640625],[1],[0],[0],[2.032300000011901],"[""button_right_main""]",489.2216,491.2215,491.2216,491.2218,[],[],[],[],[],[],[],,,,491.2219,491.2219,0.048932292,-0.261015625,0,0,0,,0,75,75,103,1,3,word,DISPUTE,print,dispute_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,491.2233,491.4214,491.4215,491.9214,,,,,,,,,,,,,,2.1491,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,77,0,491.9219,494.0715,,0,,,[-0.3284201388888889],[-0.26936197916666665],[1],[0],[0],[2.149099999994064],"[""button_left_main""]",494.0715,496.0711,496.0712,496.0714,[],[],[],[],[],[],[],,,,496.0715,496.0716,-0.328420139,-0.269361979,0,0,0,,0,76,76,59,1,3,TL,paficic,cursive,paficic_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,496.0726,496.2715,496.2716,496.7714,,,,,,,,,,,,,,1.0989,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,78,1,496.772,497.8713,,0,,,[0.3112847222222222],[-0.34044704861111114],[1],[0],[0],[1.0989000000058695],"[""button_right_main""]",497.8714,499.8716,499.8716,503.805,[-0.3183246527777778],[-0.29870225694444447],[1],[0],[0],[3.933099999993942],"[""button_left_probe""]",,,,503.8051,503.8052,-0.318324653,-0.298702257,1,0,0,,0,77,77,141,1,3,word,RELIGION,print,religion_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,503.8064,504.0049,504.0049,504.5047,,,,,,,,,,,,,,3.9993,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,79,0,504.505,508.5048,,0,,,[-0.29031684027777777],[-0.24065538194444444],[1],[0],[0],[3.9992999999820995],"[""button_left_main""]",508.505,510.5049,510.5049,510.5053,[],[],[],[],[],[],[],,,,510.5053,510.5054,-0.29031684,-0.240789931,0,0,0,,0,78,78,150,1,3,word,SENTIMENT,print,sentiment_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,510.5069,510.705,510.705,511.2038,,,,,,,,,,,,,,1.8166,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,80,1,511.2043,513.0213,,0,,,[-0.291171875],[-0.2446831597222222],[1],[0],[0],[1.8165999999940823],"[""button_left_main""]",513.0214,515.0212,515.0213,517.3049,[-0.31453125],[-0.32818142361111113],[1],[0],[0],[2.283599999993953],"[""button_left_probe""]",,,,517.3051,746.8845,-0.049756944,-0.430998264,1,0,0,,0,79,79,11,1,3,RL,ebiwent,cursive,ebiwent_c.png,break_done_button,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,746.8871,747.084,747.084,747.583,,,,,,,,,,,,,,4.1377,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,81,0,747.5837,751.734,z,0,4.1377,,[],[],[],[],[],[],[],751.7341,753.7339,753.7341,753.7344,[],[],[],[],[],[],[],,,,753.7344,753.7345,0.02859809,-0.208797743,0,0,0,,0,80,80,140,1,3,word,RELATIVE,cursive,relative_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,753.7361,753.9339,753.934,754.4339,,,,,,,,,,,,,,3.0694,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,82,0,754.4347,757.5173,m,1,3.0694,,[],[],[],[],[],[],[],757.5174,759.5173,759.5173,759.5176,[],[],[],[],[],[],[],,,,759.5177,759.5178,0.02859809,-0.208797743,0,0,0,,0,81,81,143,1,3,word,REMOVAL,cursive,removal_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,759.5193,759.7168,759.7169,760.2174,,,,,,,,,,,,,,0.9235,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,83,0,760.218,761.1505,z,1,0.9235,,[],[],[],[],[],[],[],761.1507,763.1505,763.1506,763.1508,[],[],[],[],[],[],[],,,,763.1508,763.151,0.02859809,-0.208797743,0,0,0,,0,82,82,10,1,3,RL,efibor,print,efibor_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,763.1527,763.35,763.3501,763.8506,,,,,,,,,,,,,,2.5153,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,84,0,763.8513,766.3675,z,0,2.5153,,[],[],[],[],[],[],[],766.3676,768.3672,768.3673,768.3675,[],[],[],[],[],[],[],,,,768.3677,768.3677,0.02859809,-0.208797743,0,0,0,,0,83,83,144,1,3,word,RESIDENT,cursive,resident_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,768.3692,768.5671,768.5672,769.0672,,,,,,,,,,,,,,2.7567,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,85,0,769.0678,771.8341,z,1,2.7567,,[],[],[],[],[],[],[],771.8342,773.8339,773.8339,773.834,[],[],[],[],[],[],[],,,,773.8341,773.8342,0.02859809,-0.208797743,0,0,0,,0,84,84,64,1,3,TL,radiply,print,radiply_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,773.8357,774.033,774.0331,774.534,,,,,,,,,,,,,,1.3985,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,86,0,774.5346,775.9339,z,1,1.3985,,[],[],[],[],[],[],[],775.9341,777.934,777.934,777.9342,[],[],[],[],[],[],[],,,,777.9343,777.9344,0.02859809,-0.208797743,0,0,0,,0,85,85,2,1,3,RL,betemit,print,betemit_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,777.9358,778.1341,778.1341,778.6336,,,,,,,,,,,,,,3.0628,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,87,0,778.6339,781.7003,z,1,3.0628,,[],[],[],[],[],[],[],781.7004,783.7006,783.7006,783.7008,[],[],[],[],[],[],[],,,,783.7008,783.7009,0.02859809,-0.208797743,0,0,0,,0,86,86,34,1,3,TL,aminal,cursive,aminal_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,783.702,783.9006,783.9006,784.4006,,,,,,,,,,,,,,2.8697,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,88,0,784.4012,787.2839,z,1,2.8697,,[],[],[],[],[],[],[],787.284,789.284,789.284,789.2842,[],[],[],[],[],[],[],,,,789.2843,789.2844,0.02859809,-0.208797743,0,0,0,,0,87,87,38,1,3,TL,carnidal,print,carnidal_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,789.2858,789.4839,789.4839,789.9838,,,,,,,,,,,,,,1.6319,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,89,1,789.9843,791.6171,m,1,1.6319,,[],[],[],[],[],[],[],791.6172,793.6173,793.6173,795.3009,[],[],[],[],[],[],[],m,1.6714,,795.301,795.3011,0.02859809,-0.208797743,0,0,0,,0,88,88,134,1,3,word,QUALIFY,print,qualify_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,795.3023,795.5006,795.5006,796.0001,,,,,,,,,,,,,,1.4537,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,90,0,796.0006,797.4664,z,1,1.4537,,[],[],[],[],[],[],[],797.4665,799.4674,799.4674,799.4677,[],[],[],[],[],[],[],,,,799.4678,799.4678,0.02859809,-0.208797743,0,0,0,,0,89,89,26,1,3,RL,repifion,print,repifion_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,799.4693,799.6662,799.6663,800.1674,,,,,,,,,,,,,,1.6476,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,91,0,800.1681,801.8171,z,1,1.6476,,[],[],[],[],[],[],[],801.8172,803.8172,803.8172,803.8174,[],[],[],[],[],[],[],,,,803.8175,803.8176,0.02859809,-0.208797743,0,0,0,,0,90,90,13,1,3,RL,helicage,cursive,helicage_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,803.8187,804.0172,804.0173,804.5173,,,,,,,,,,,,,,1.1821,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,92,0,804.5179,805.7009,z,1,1.1821,,[],[],[],[],[],[],[],805.7009,807.6996,807.6997,807.7,[],[],[],[],[],[],[],,,,807.7001,807.7002,0.02859809,-0.208797743,0,0,0,,0,91,91,46,1,3,TL,distupe,print,distupe_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,807.7017,807.9005,807.9006,808.4006,,,,,,,,,,,,,,1.7571,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,93,1,808.4011,810.1674,z,1,1.7571,,[],[],[],[],[],[],[],810.1675,812.1674,812.1674,813.5507,[],[],[],[],[],[],[],z,1.3703,,813.5508,813.5509,0.02859809,-0.208797743,0,0,0,,0,92,92,36,1,3,TL,carema,cursive,carema_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,813.5524,813.7506,813.7507,814.2506,,,,,,,,,,,,,,1.3319,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,94,0,814.2512,815.584,z,1,1.3319,,[],[],[],[],[],[],[],815.584,817.584,817.5841,817.5844,[],[],[],[],[],[],[],,,,817.5844,817.5846,0.02859809,-0.208797743,0,0,0,,0,93,93,71,1,3,TL,sanile,cursive,sanile_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,817.5861,817.7839,817.784,818.2832,,,,,,,,,,,,,,3.1862,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,95,0,818.2838,821.4841,m,1,3.1862,,[],[],[],[],[],[],[],821.4842,823.484,823.484,823.4842,[],[],[],[],[],[],[],,,,823.4842,823.4843,0.02859809,-0.208797743,0,0,0,,0,94,94,118,1,3,word,MEDICINE,print,medicine_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,823.4858,823.6841,823.6841,824.184,,,,,,,,,,,,,,3.2653,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,96,0,824.1846,827.4509,m,1,3.2653,,[],[],[],[],[],[],[],827.4509,829.4507,829.4508,829.451,[],[],[],[],[],[],[],,,,829.4511,829.4512,0.02859809,-0.208797743,0,0,0,,0,95,95,124,1,3,word,NUMERICAL,print,numerical_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,829.4525,829.6506,829.6506,830.1506,,,,,,,,,,,,,,4.4532,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,97,1,830.1512,834.6165,m,1,4.4532,,[],[],[],[],[],[],[],834.6166,836.6173,836.6173,837.6508,[],[],[],[],[],[],[],z,1.0207,,837.6509,837.6512,0.02859809,-0.208797743,0,0,0,,0,96,96,145,1,3,word,RESUME,cursive,resume_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,837.6526,837.8507,837.8507,838.3507,,,,,,,,,,,,,,1.3703,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,98,0,838.3512,839.7331,z,1,1.3703,,[],[],[],[],[],[],[],839.7332,841.7334,841.7335,841.7337,[],[],[],[],[],[],[],,,,841.7338,841.7339,0.02859809,-0.208797743,0,0,0,,0,97,97,50,1,3,TL,lirebal,print,lirebal_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,841.7353,841.9339,841.9341,842.4339,,,,,,,,,,,,,,2.5883,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,99,0,842.4345,845.0342,m,1,2.5883,,[],[],[],[],[],[],[],845.0343,847.0341,847.0341,847.0343,[],[],[],[],[],[],[],,,,847.0344,847.0345,0.02859809,-0.208797743,0,0,0,,0,98,98,156,1,3,word,TRIBUTE,print,tribute_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,847.036,847.2339,847.234,847.7332,,,,,,,,,,,,,,1.3247,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,100,0,847.7337,849.0673,z,1,1.3247,,[],[],[],[],[],[],[],849.0675,851.0674,851.0675,851.0677,[],[],[],[],[],[],[],,,,851.0677,851.0678,0.02859809,-0.208797743,0,0,0,,0,99,99,20,1,3,RL,orimipal,cursive,orimipal_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,851.0692,851.2675,851.2675,851.7674,,,,,,,,,,,,,,0.9861,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,101,0,851.768,852.7674,z,1,0.9861,,[],[],[],[],[],[],[],852.7674,854.7673,854.7673,854.7676,[],[],[],[],[],[],[],,,,854.7676,854.7677,0.02859809,-0.208797743,0,0,0,,0,100,100,42,1,3,TL,detabe,cursive,detabe_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,854.7688,854.9673,854.9673,855.467,,,,,,,,,,,,,,1.6372,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,102,0,855.4673,857.1175,m,1,1.6372,,[],[],[],[],[],[],[],857.1177,859.1173,859.1174,859.1176,[],[],[],[],[],[],[],,,,859.1176,859.1178,0.02859809,-0.208797743,0,0,0,,0,101,101,112,1,3,word,LIBERAL,print,liberal_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,859.1193,859.3173,859.3173,859.8173,,,,,,,,,,,,,,1.0524,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,103,0,859.8179,860.8834,z,1,1.0524,,[],[],[],[],[],[],[],860.8834,862.884,862.8841,862.8843,[],[],[],[],[],[],[],,,,862.8843,862.8844,0.02859809,-0.208797743,0,0,0,,0,102,102,78,1,3,TL,vecolity,cursive,vecolity_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,862.8859,863.0841,863.0841,863.584,,,,,,,,,,,,,,3.2222,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,104,0,863.5845,866.8172,m,1,3.2222,,[],[],[],[],[],[],[],866.8173,868.8172,868.8172,868.8174,[],[],[],[],[],[],[],,,,868.8175,868.8176,0.02859809,-0.208797743,0,0,0,,0,103,103,111,1,3,word,INDICATE,print,indicate_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,868.8188,869.0173,869.0174,869.517,,,,,,,,,,,,,,1.2248,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,105,0,869.5174,870.7508,m,1,1.2248,,[],[],[],[],[],[],[],870.7508,872.7506,872.7507,872.7508,[],[],[],[],[],[],[],,,,872.7509,872.7511,0.02859809,-0.208797743,0,0,0,,0,104,104,132,1,3,word,PROPOSAL,print,proposal_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,872.7526,872.9503,872.9503,873.4507,,,,,,,,,,,,,,1.3314,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,106,0,873.4513,874.7839,m,1,1.3314,,[],[],[],[],[],[],[],874.784,876.784,876.7841,876.7843,[],[],[],[],[],[],[],,,,876.7844,876.7845,0.02859809,-0.208797743,0,0,0,,0,105,105,81,1,3,word,ADVISORY,print,advisory_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,876.7862,876.9839,876.9839,877.4842,,,,,,,,,,,,,,1.2231,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,107,0,877.4848,878.7174,z,1,1.2231,,[],[],[],[],[],[],[],878.7175,880.7173,880.7174,880.7176,[],[],[],[],[],[],[],,,,880.7176,880.7178,0.02859809,-0.208797743,0,0,0,,0,106,106,56,1,3,TL,meromy,print,meromy_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,880.7192,880.917,880.9171,881.4173,,,,,,,,,,,,,,1.5067,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,108,0,881.4179,882.934,z,0,1.5067,,[],[],[],[],[],[],[],882.9341,884.934,884.934,884.9342,[],[],[],[],[],[],[],,,,884.9343,884.9343,0.02859809,-0.208797743,0,0,0,,0,107,107,110,1,3,word,HERITAGE,cursive,heritage_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,884.9358,885.1333,885.1333,885.6335,,,,,,,,,,,,,,2.3915,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,109,0,885.6341,888.034,z,1,2.3915,,[],[],[],[],[],[],[],888.0341,890.0332,890.0332,890.0334,[],[],[],[],[],[],[],,,,890.0334,890.0335,0.02859809,-0.208797743,0,0,0,,0,108,108,74,1,3,TL,spemicen,print,spemicen_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,890.0349,890.234,890.234,890.734,,,,,,,,,,,,,,2.903,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,110,0,890.7345,893.6506,z,1,2.903,,[],[],[],[],[],[],[],893.6508,895.6498,895.6499,895.65,[],[],[],[],[],[],[],,,,895.6501,895.6502,0.02859809,-0.208797743,0,0,0,,0,109,109,77,1,3,TL,vadility,cursive,vadility_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,895.6516,895.8507,895.8507,896.3506,,,,,,,,,,,,,,1.4087,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,111,0,896.351,897.7675,z,0,1.4087,,[],[],[],[],[],[],[],897.7676,899.7674,899.7675,899.7677,[],[],[],[],[],[],[],,,,899.7677,899.7678,0.02859809,-0.208797743,0,0,0,,0,110,110,149,1,3,word,SENATOR,cursive,senator_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,899.7692,899.9669,899.967,900.4673,,,,,,,,,,,,,,1.8403,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,112,0,900.468,902.3174,m,1,1.8403,,[],[],[],[],[],[],[],902.3175,904.3174,904.3174,904.3176,[],[],[],[],[],[],[],,,,904.3177,904.3178,0.02859809,-0.208797743,0,0,0,,0,111,111,102,1,3,word,DENSITY,print,density_p.png,,,
