counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,641.2233,641.4231,641.4231,641.9222,,,,,,,,,,,,,,0.6223,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,22,0,641.9225,642.5565,m,1,0.6223,,[],[],[],[],[],[],[],642.5565,644.5566,644.5567,644.5569,[],[],[],[],[],[],[],,644.5569,644.5571,0.036210937,-0.259743924,0,0,0,,0,21,21,118,1,2,word,MEDICINE,print,medicine_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,644.5581,644.7565,644.7566,645.2566,,,,,,,,,,,,,,1.2075,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,23,0,645.2572,646.4734,z,1,1.2075,,[],[],[],[],[],[],[],646.4734,648.4732,648.4733,648.4734,[],[],[],[],[],[],[],,648.4735,648.4735,0.036210937,-0.259743924,0,0,0,,0,22,22,72,1,2,TL,revomal,print,revomal_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,648.4743,648.6733,648.6734,649.1724,,,,,,,,,,,,,,0.6823,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,24,0,649.1727,649.8567,m,1,0.6823,,[],[],[],[],[],[],[],649.8567,651.8559,651.856,651.8562,[],[],[],[],[],[],[],,651.8562,651.8565,0.036210937,-0.259743924,0,0,0,,0,23,23,151,1,2,word,SPECIFIC,print,specific_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,651.8578,652.0558,652.0558,652.5568,,,,,,,,,,,,,,2.1377,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,25,0,652.5572,654.707,m,1,2.1377,,[],[],[],[],[],[],[],654.7073,656.7069,656.707,656.7071,[],[],[],[],[],[],[],,656.7071,656.7071,0.036210937,-0.259743924,0,0,0,,0,24,24,155,1,2,word,STRATEGY,cursive,strategy_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,656.708,656.9069,656.907,657.406,,,,,,,,,,,,,,1.6549,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,26,0,657.4063,659.0727,z,1,1.6549,,[],[],[],[],[],[],[],659.0728,661.0738,661.0738,661.0741,[],[],[],[],[],[],[],,661.0741,661.0742,0.036210937,-0.259743924,0,0,0,,0,25,25,37,1,2,TL,adacemy,cursive,adacemy_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,661.0756,661.2738,661.2738,661.7728,,,,,,,,,,,,,,0.9213,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,27,0,661.7734,662.7061,z,1,0.9213,,[],[],[],[],[],[],[],662.7063,664.7073,664.7074,664.7077,[],[],[],[],[],[],[],,664.7077,664.7078,0.036210937,-0.259743924,0,0,0,,0,26,26,0,1,2,RL,adnicory,print,adnicory_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,664.7091,664.9072,664.9073,665.4072,,,,,,,,,,,,,,1.4133,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,28,1,665.4078,666.824,m,1,1.4133,,[],[],[],[],[],[],[],666.8241,668.824,668.824,670.7572,[],[],[],[],[],[],[],z,670.7573,670.7574,0.036210937,-0.259743924,0,0,0,,0,27,27,107,1,2,word,EVIDENT,cursive,evident_c.png,1.9314,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,670.7583,670.9572,670.9574,671.4574,,,,,,,,,,,,,,2.5978,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,29,0,671.4579,674.0572,m,1,2.5978,,[],[],[],[],[],[],[],674.0573,676.0565,676.0565,676.0566,[],[],[],[],[],[],[],,676.0566,676.0567,0.036210937,-0.259743924,0,0,0,,0,28,28,134,1,2,word,QUALIFY,cursive,qualify_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,676.0576,676.2574,676.2574,676.7574,,,,,,,,,,,,,,1.3091,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,30,0,676.7578,678.0742,z,0,1.3091,,[],[],[],[],[],[],[],678.0743,680.0742,680.0742,680.0744,[],[],[],[],[],[],[],,680.0744,680.0744,0.036210937,-0.259743924,0,0,0,,0,29,29,90,1,2,word,CAPITAL,cursive,capital_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,680.0754,680.2738,680.2739,680.7742,,,,,,,,,,,,,,0.6031,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,31,1,680.7746,681.391,m,1,0.6031,,[],[],[],[],[],[],[],681.3911,683.3911,683.3912,685.891,[],[],[],[],[],[],[],z,685.8911,685.8912,0.036210937,-0.259743924,0,0,0,,0,30,30,144,1,2,word,RESIDENT,print,resident_p.png,2.4891,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,685.8922,686.091,686.0911,686.591,,,,,,,,,,,,,,1.3378,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,32,1,686.5914,687.9413,z,1,1.3378,,[],[],[],[],[],[],[],687.9413,689.9411,689.9412,691.4411,[],[],[],[],[],[],[],m,691.4413,691.4413,0.036210937,-0.259743924,0,0,0,,0,31,31,60,1,2,TL,molibe,print,molibe_p.png,1.4993,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,691.4421,691.6412,691.6413,692.1412,,,,,,,,,,,,,,1.7077,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,33,1,692.1416,693.858,z,1,1.7077,,[],[],[],[],[],[],[],693.858,695.858,695.858,697.2748,[],[],[],[],[],[],[],z,697.2749,697.275,0.036210937,-0.259743924,0,0,0,,0,32,32,42,1,2,TL,bedise,cursive,bedise_c.png,1.4045,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,697.2763,697.4746,697.4746,697.9744,,,,,,,,,,,,,,1.0541,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,34,0,697.9748,699.0417,m,1,1.0541,,[],[],[],[],[],[],[],699.0418,701.0416,701.0416,701.0418,[],[],[],[],[],[],[],,701.0418,701.0418,0.036210937,-0.259743924,0,0,0,,0,33,33,132,1,2,word,PROPOSAL,cursive,proposal_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,701.0427,701.2416,701.2416,701.7416,,,,,,,,,,,,,,1.2374,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,35,0,701.742,702.9917,z,1,1.2374,,[],[],[],[],[],[],[],702.9918,704.9918,704.9919,704.992,[],[],[],[],[],[],[],,704.992,704.9921,0.036210937,-0.259743924,0,0,0,,0,34,34,29,1,2,RL,samite,cursive,samite_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,704.9931,705.1919,705.1919,705.6917,,,,,,,,,,,,,,1.2367,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,36,0,705.6922,706.9419,z,1,1.2367,,[],[],[],[],[],[],[],706.942,708.9418,708.9419,708.9419,[],[],[],[],[],[],[],,708.942,708.9421,0.036210937,-0.259743924,0,0,0,,0,35,35,15,1,2,RL,linedal,print,linedal_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,708.9429,709.1418,709.1418,709.6418,,,,,,,,,,,,,,2.0482,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,37,0,709.6423,711.691,z,1,2.0482,,[],[],[],[],[],[],[],711.6911,713.692,713.6921,713.6924,[],[],[],[],[],[],[],,713.6925,713.6925,0.036210937,-0.259743924,0,0,0,,0,36,36,9,1,2,RL,denficy,print,denficy_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,713.6938,713.892,713.8922,714.3922,,,,,,,,,,,,,,1.2888,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,38,0,714.3927,715.6912,z,1,1.2888,,[],[],[],[],[],[],[],715.6912,717.6922,717.6922,717.6924,[],[],[],[],[],[],[],,717.6925,717.6926,0.036210937,-0.259743924,0,0,0,,0,37,37,23,1,2,RL,procogal,cursive,procogal_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,717.6939,717.8922,717.8922,718.3922,,,,,,,,,,,,,,1.3464,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,39,0,718.3928,719.7421,z,0,1.3464,,[],[],[],[],[],[],[],719.7422,721.7424,721.7425,721.7427,[],[],[],[],[],[],[],,721.7427,721.7429,0.036210937,-0.259743924,0,0,0,,0,38,38,105,1,2,word,EDITOR,cursive,editor_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,721.7442,721.9423,721.9423,722.4423,,,,,,,,,,,,,,0.7206,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,40,0,722.4428,723.1757,m,1,0.7206,,[],[],[],[],[],[],[],723.1758,725.1756,725.1757,725.1758,[],[],[],[],[],[],[],,725.1758,725.1758,0.036210937,-0.259743924,0,0,0,,0,39,39,114,1,2,word,LOCATE,print,locate_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,725.1766,725.3756,725.3757,725.8746,,,,,,,,,,,,,,0.8067,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,41,0,725.875,726.6915,m,1,0.8067,,[],[],[],[],[],[],[],726.6916,728.6925,728.6926,728.6928,[],[],[],[],[],[],[],,728.6929,728.6929,0.036210937,-0.259743924,0,0,0,,0,40,40,143,1,2,word,REMOVAL,print,removal_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,728.6942,728.8915,728.8916,729.3915,,,,,,,,,,,,,,1.8885,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,42,0,729.392,731.2925,z,0,1.8885,,[],[],[],[],[],[],[],731.2926,733.2926,733.2926,733.2927,[],[],[],[],[],[],[],,733.2927,733.2928,0.036210937,-0.259743924,0,0,0,,0,41,41,123,1,2,word,MODERATE,cursive,moderate_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,733.2935,733.4916,733.4916,733.9926,,,,,,,,,,,,,,1.1813,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,43,1,733.9929,735.1758,z,0,1.1813,,[],[],[],[],[],[],[],735.1759,737.1751,737.1751,738.5094,[],[],[],[],[],[],[],z,738.5096,738.5096,0.036210937,-0.259743924,0,0,0,,0,42,42,120,1,2,word,MILITARY,cursive,military_c.png,1.3216,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,738.5106,738.7095,738.7095,739.2084,,,,,,,,,,,,,,1.7809,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,44,0,739.2089,740.9928,z,0,1.7809,,[],[],[],[],[],[],[],740.9928,742.9929,742.9929,742.9931,[],[],[],[],[],[],[],,742.9931,742.9932,0.036210937,-0.259743924,0,0,0,,0,43,43,106,1,2,word,ELABORATE,cursive,elaborate_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,742.9942,743.1929,743.1929,743.6919,,,,,,,,,,,,,,3.2738,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,45,0,743.6924,746.9763,m,1,3.2738,,[],[],[],[],[],[],[],746.9764,748.9764,748.9765,748.9767,[],[],[],[],[],[],[],,748.9768,748.9769,0.036210937,-0.259743924,0,0,0,,0,44,44,124,1,2,word,NUMERICAL,cursive,numerical_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,748.978,749.1754,749.1755,749.6757,,,,,,,,,,,,,,2.2392,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,46,0,749.6761,751.9265,z,1,2.2392,,[],[],[],[],[],[],[],751.9265,753.9266,753.9267,753.9268,[],[],[],[],[],[],[],,753.9268,753.927,0.036210937,-0.259743924,0,0,0,,0,45,45,7,1,2,RL,cocewage,cursive,cocewage_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,753.928,754.1266,754.1268,754.626,,,,,,,,,,,,,,2.0207,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,47,0,754.6265,756.6591,z,1,2.0207,,[],[],[],[],[],[],[],756.6591,758.66,758.66,758.6603,[],[],[],[],[],[],[],,758.6604,758.6604,0.036210937,-0.259743924,0,0,0,,0,46,46,52,1,2,TL,elarobate,cursive,elarobate_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,758.6615,758.8588,758.8588,759.3601,,,,,,,,,,,,,,0.7146,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,48,1,759.3607,760.0768,m,1,0.7146,,[],[],[],[],[],[],[],760.077,762.0767,762.0767,763.1434,[],[],[],[],[],[],[],m,763.1434,763.1435,0.036210937,-0.259743924,0,0,0,,0,47,47,112,1,2,word,LIBERAL,print,liberal_p.png,1.0653,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,763.1445,763.3424,763.3425,763.8428,,,,,,,,,,,,,,1.1622,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,49,0,763.8432,765.0102,m,1,1.1622,,[],[],[],[],[],[],[],765.0103,767.0095,767.0095,767.0095,[],[],[],[],[],[],[],,767.0096,767.0096,0.036210937,-0.259743924,0,0,0,,0,48,48,153,1,2,word,STOLEN,print,stolen_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,767.0105,767.2101,767.2102,767.7102,,,,,,,,,,,,,,1.0906,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,50,1,767.7106,768.8093,z,1,1.0906,,[],[],[],[],[],[],[],768.8095,770.8105,770.8105,771.7939,[],[],[],[],[],[],[],m,771.794,771.794,0.036210937,-0.259743924,0,0,0,,0,49,49,48,1,2,TL,detabe,print,detabe_p.png,0.9746,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,771.795,771.9938,771.9938,772.4937,,,,,,,,,,,,,,1.1371,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,51,0,772.4941,773.644,z,1,1.1371,,[],[],[],[],[],[],[],773.6441,775.644,775.644,775.6442,[],[],[],[],[],[],[],,775.6442,775.6443,0.036210937,-0.259743924,0,0,0,,0,50,50,35,1,2,RL,vesofity,print,vesofity_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,775.6455,775.8438,775.8439,776.3438,,,,,,,,,,,,,,2.1744,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,52,0,776.3443,778.5263,z,1,2.1744,,[],[],[],[],[],[],[],778.5264,780.5271,780.5271,780.5272,[],[],[],[],[],[],[],,780.5272,780.5273,0.036210937,-0.259743924,0,0,0,,0,51,51,5,1,2,RL,clisimal,cursive,clisimal_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,780.5281,780.7273,780.7273,781.2273,,,,,,,,,,,,,,1.937,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,53,0,781.2276,783.1765,z,1,1.937,,[],[],[],[],[],[],[],783.1765,785.1774,785.1774,785.1775,[],[],[],[],[],[],[],,785.1775,785.1776,0.036210937,-0.259743924,0,0,0,,0,52,52,27,1,2,RL,repifion,cursive,repifion_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,785.1785,785.3774,785.3774,785.8775,,,,,,,,,,,,,,3.7354,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,54,0,785.8779,789.6274,z,1,3.7354,,[],[],[],[],[],[],[],789.6275,791.6275,791.6276,791.6276,[],[],[],[],[],[],[],,791.6277,791.6278,0.036210937,-0.259743924,0,0,0,,0,53,53,76,1,2,TL,senmitent,cursive,senmitent_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,791.6286,791.8276,791.8276,792.3275,,,,,,,,,,,,,,1.7975,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,55,0,792.328,794.1275,m,0,1.7975,,[],[],[],[],[],[],[],794.1276,796.1267,796.1268,796.1269,[],[],[],[],[],[],[],,796.1269,796.1269,0.036210937,-0.259743924,0,0,0,,0,54,54,67,1,2,TL,quafily,cursive,quafily_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,796.1278,796.3276,796.3277,796.8276,,,,,,,,,,,,,,1.6863,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,56,0,796.828,798.5271,m,1,1.6863,,[],[],[],[],[],[],[],798.5272,800.5277,800.5278,800.5279,[],[],[],[],[],[],[],,800.528,800.528,0.036210937,-0.259743924,0,0,0,,0,55,55,128,1,2,word,PACIFIC,print,pacific_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,800.5288,800.7277,800.7277,801.2276,,,,,,,,,,,,,,1.5135,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,57,0,801.228,802.7434,z,1,1.5135,,[],[],[],[],[],[],[],802.7435,804.7445,804.7445,804.7446,[],[],[],[],[],[],[],,804.7447,804.7447,0.036210937,-0.259743924,0,0,0,,0,56,56,74,1,2,TL,rerite,cursive,rerite_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,804.7456,804.9444,804.9445,805.4445,,,,,,,,,,,,,,1.473,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,58,0,805.4449,806.9269,z,1,1.473,,[],[],[],[],[],[],[],806.9269,808.9279,808.928,808.9281,[],[],[],[],[],[],[],,808.9281,808.9282,0.036210937,-0.259743924,0,0,0,,0,57,57,54,1,2,TL,liretal,cursive,liretal_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,808.9291,809.1278,809.1278,809.628,,,,,,,,,,,,,,2.7375,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,59,0,809.6284,812.3773,m,1,2.7375,,[],[],[],[],[],[],[],812.3774,814.3783,814.3783,814.3785,[],[],[],[],[],[],[],,814.3785,814.3786,0.036210937,-0.259743924,0,0,0,,0,58,58,109,1,2,word,GRATEFUL,cursive,grateful_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,814.3798,814.5782,814.5782,815.0783,,,,,,,,,,,,,,2.4362,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,60,0,815.0788,817.5283,m,1,2.4362,,[],[],[],[],[],[],[],817.5284,819.5271,819.5272,819.5273,[],[],[],[],[],[],[],,819.5273,819.5273,0.036210937,-0.259743924,0,0,0,,0,59,59,103,1,2,word,DISPUTE,cursive,dispute_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,819.5281,819.7282,819.7282,820.2282,,,,,,,,,,,,,,1.704,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,61,0,820.2286,821.9442,z,1,1.704,,[],[],[],[],[],[],[],821.9442,823.9447,823.9447,823.9449,[],[],[],[],[],[],[],,823.9451,823.9453,0.036210937,-0.259743924,0,0,0,,0,60,60,58,1,2,TL,mitilary,cursive,mitilary_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,823.9465,824.145,824.1451,824.6444,,,,,,,,,,,,,,1.8383,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,62,0,824.6447,826.4943,z,0,1.8383,,[],[],[],[],[],[],[],826.4944,828.4942,828.4942,828.4944,[],[],[],[],[],[],[],,828.4944,828.4945,0.036210937,-0.259743924,0,0,0,,0,61,61,113,1,2,word,LITERAL,cursive,literal_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,828.4953,828.6951,828.6951,829.1952,,,,,,,,,,,,,,3.9045,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,63,1,829.1955,833.1121,z,1,3.9045,,[],[],[],[],[],[],[],833.1122,835.1111,835.1111,836.3122,[],[],[],[],[],[],[],z,836.3124,836.3124,0.036210937,-0.259743924,0,0,0,,0,62,62,45,1,2,TL,carnidal,cursive,carnidal_c.png,1.1893,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,836.3136,836.5121,836.5122,837.0122,,,,,,,,,,,,,,1.0704,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,64,0,837.0126,838.0956,m,1,1.0704,,[],[],[],[],[],[],[],838.0957,840.0956,840.0956,840.0958,[],[],[],[],[],[],[],,840.0959,840.0961,0.036210937,-0.259743924,0,0,0,,0,63,63,108,1,2,word,FORTUNE,print,fortune_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,840.0972,840.2946,840.2947,840.7956,,,,,,,,,,,,,,1.3748,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,65,0,840.7962,842.1792,z,1,1.3748,,[],[],[],[],[],[],[],842.1792,844.179,844.1791,844.1792,[],[],[],[],[],[],[],,844.1792,844.1793,0.036210937,-0.259743924,0,0,0,,0,64,64,44,1,2,TL,catipal,cursive,catipal_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,844.1801,844.3789,844.379,844.879,,,,,,,,,,,,,,2.965,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,66,0,844.8794,847.8457,m,1,2.965,,[],[],[],[],[],[],[],847.8457,849.8457,849.8458,849.8459,[],[],[],[],[],[],[],,849.846,849.846,0.036210937,-0.259743924,0,0,0,,0,65,65,135,1,2,word,QUALITY,cursive,quality_c.png,,,,,,
