counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,break_done_touch.clicked_name,End.started,End.stopped
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,156.8136,157.0117,157.0117,157.5116,,,,,,,,,,,,,,0.7696,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,23,0,157.5121,158.2951,m,1,0.7696,,[],[],[],[],[],[],[],158.2953,160.2941,160.2942,160.2943,[],[],[],[],[],[],[],,,,160.2943,160.2944,0.082703993,-0.146966146,0,0,0,,0,22,22,117,1,4,word,MARINE,print,marine_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,160.2953,160.495,160.4951,160.9949,,,,,,,,,,,,,,0.7205,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,24,0,160.9953,161.7284,m,1,0.7205,,[],[],[],[],[],[],[],161.7284,163.7283,163.7284,163.7284,[],[],[],[],[],[],[],,,,163.7285,163.7286,0.082703993,-0.146966146,0,0,0,,0,23,23,95,1,4,word,COMEDY,print,comedy_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,163.7293,163.9281,163.9282,164.4282,,,,,,,,,,,,,,0.7478,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,25,1,164.4285,165.1783,m,1,0.7478,,[],[],[],[],[],[],[],165.1783,167.1785,167.1785,168.0955,[],[],[],[],[],[],[],m,0.9091,,168.0956,168.0958,0.082703993,-0.146966146,0,0,0,,0,24,24,136,1,4,word,RADICAL,print,radical_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,168.0973,168.2953,168.2953,168.7952,,,,,,,,,,,,,,0.7872,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,26,0,168.7956,169.5952,z,1,0.7872,,[],[],[],[],[],[],[],169.5953,171.5948,171.5949,171.5951,[],[],[],[],[],[],[],,,,171.5951,171.5951,0.082703993,-0.146966146,0,0,0,,0,25,25,27,1,4,RL,menowy,print,menowy_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,171.5959,171.7951,171.7952,172.2952,,,,,,,,,,,,,,0.6196,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,27,0,172.2956,172.9286,m,1,0.6196,,[],[],[],[],[],[],[],172.9288,174.9288,174.9289,174.9291,[],[],[],[],[],[],[],,,,174.9293,174.9293,0.082703993,-0.146966146,0,0,0,,0,26,26,127,1,4,word,ORIGINAL,print,original_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,174.9305,175.1286,175.1286,175.6286,,,,,,,,,,,,,,1.7364,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,28,0,175.629,177.3784,z,1,1.7364,,[],[],[],[],[],[],[],177.3785,179.3789,179.3789,179.3792,[],[],[],[],[],[],[],,,,179.3793,179.3793,0.082703993,-0.146966146,0,0,0,,0,27,27,4,1,4,RL,betemit,cursive,betemit_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,179.3805,179.5787,179.5788,180.0787,,,,,,,,,,,,,,0.8494,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,29,0,180.0791,180.9289,z,1,0.8494,,[],[],[],[],[],[],[],180.929,182.9289,182.9289,182.929,[],[],[],[],[],[],[],,,,182.929,182.9291,0.082703993,-0.146966146,0,0,0,,0,28,28,28,1,4,RL,mifikary,print,mifikary_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,182.9298,183.1288,183.1289,183.6285,,,,,,,,,,,,,,1.4042,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,30,0,183.6288,185.0457,z,1,1.4042,,[],[],[],[],[],[],[],185.0458,187.0456,187.0456,187.0458,[],[],[],[],[],[],[],,,,187.0458,187.0458,0.082703993,-0.146966146,0,0,0,,0,29,29,52,1,4,TL,cagetory,cursive,cagetory_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,187.0466,187.2456,187.2456,187.7456,,,,,,,,,,,,,,0.9254,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,31,0,187.7459,188.6789,z,1,0.9254,,[],[],[],[],[],[],[],188.6791,190.679,190.679,190.6791,[],[],[],[],[],[],[],,,,190.6792,190.6793,0.082703993,-0.146966146,0,0,0,,0,30,30,67,1,4,TL,polupar,print,polupar_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,190.6806,190.879,190.879,191.3791,,,,,,,,,,,,,,1.0194,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,32,1,191.3796,192.4126,z,1,1.0194,,[],[],[],[],[],[],[],192.4128,194.4119,194.4119,195.5284,[],[],[],[],[],[],[],z,1.1051,,195.5284,195.5285,0.082703993,-0.146966146,0,0,0,,0,31,31,33,1,4,RL,pamest,cursive,pamest_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,195.5292,195.7291,195.7291,196.2291,,,,,,,,,,,,,,1.2531,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,33,0,196.2294,197.4954,m,1,1.2531,,[],[],[],[],[],[],[],197.4955,199.496,199.4961,199.4964,[],[],[],[],[],[],[],,,,199.4965,199.4966,0.082703993,-0.146966146,0,0,0,,0,32,32,116,1,4,word,MARGINAL,cursive,marginal_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,199.4977,199.6959,199.6959,200.1959,,,,,,,,,,,,,,3.2087,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,34,0,200.1964,203.4126,z,1,3.2087,,[],[],[],[],[],[],[],203.4127,205.4128,205.4129,205.413,[],[],[],[],[],[],[],,,,205.4131,205.4131,0.082703993,-0.146966146,0,0,0,,0,33,33,23,1,4,RL,linefal,cursive,linefal_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,205.4142,205.6127,205.6127,206.1122,,,,,,,,,,,,,,1.4529,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,35,0,206.1127,207.5795,z,1,1.4529,,[],[],[],[],[],[],[],207.5796,209.5795,209.5795,209.5796,[],[],[],[],[],[],[],,,,209.5796,209.5796,0.082703993,-0.146966146,0,0,0,,0,34,34,12,1,4,RL,conbicer,cursive,conbicer_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,209.5804,209.7795,209.7795,210.2795,,,,,,,,,,,,,,0.9977,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,36,0,210.28,211.2796,z,1,0.9977,,[],[],[],[],[],[],[],211.2797,213.2795,213.2796,213.2797,[],[],[],[],[],[],[],,,,213.2797,213.2797,0.082703993,-0.146966146,0,0,0,,0,35,35,25,1,4,RL,macise,print,macise_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,213.2805,213.4796,213.4796,213.9797,,,,,,,,,,,,,,2.4361,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,37,0,213.9802,216.4298,z,1,2.4361,,[],[],[],[],[],[],[],216.4298,218.4298,218.4298,218.4301,[],[],[],[],[],[],[],,,,218.4301,218.4302,0.082703993,-0.146966146,0,0,0,,0,36,36,41,1,4,RL,rebicent,cursive,rebicent_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,218.4313,218.6297,218.6297,219.1299,,,,,,,,,,,,,,0.853,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,38,0,219.1304,219.9962,m,0,0.853,,[],[],[],[],[],[],[],219.9963,221.9965,221.9965,221.9966,[],[],[],[],[],[],[],,,,221.9966,221.9967,0.082703993,-0.146966146,0,0,0,,0,37,37,51,1,4,TL,adsivory,cursive,adsivory_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,221.9975,222.1967,222.1967,222.6965,,,,,,,,,,,,,,0.8862,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,39,0,222.697,223.5967,z,1,0.8862,,[],[],[],[],[],[],[],223.5968,225.5966,225.5966,225.5967,[],[],[],[],[],[],[],,,,225.5968,225.5968,0.082703993,-0.146966146,0,0,0,,0,38,38,64,1,4,TL,moredate,print,moredate_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,225.5979,225.7967,225.7967,226.2965,,,,,,,,,,,,,,0.9036,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,40,0,226.2968,227.2131,z,1,0.9036,,[],[],[],[],[],[],[],227.2131,229.2128,229.2129,229.213,[],[],[],[],[],[],[],,,,229.213,229.2131,0.082703993,-0.146966146,0,0,0,,0,39,39,16,1,4,RL,desifate,cursive,desifate_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,229.2138,229.4133,229.4133,229.9133,,,,,,,,,,,,,,0.7528,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,41,1,229.9137,230.6801,m,1,0.7528,,[],[],[],[],[],[],[],230.6802,232.6801,232.6801,234.0135,[],[],[],[],[],[],[],z,1.3258,,234.0135,234.0136,0.082703993,-0.146966146,0,0,0,,0,40,40,134,1,4,word,QUALIFY,print,qualify_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,234.0144,234.2134,234.2134,234.713,,,,,,,,,,,,,,1.0384,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,42,0,234.7133,235.7636,z,0,1.0384,,[],[],[],[],[],[],[],235.7637,237.7636,237.7637,237.764,[],[],[],[],[],[],[],,,,237.764,237.7641,0.082703993,-0.146966146,0,0,0,,0,41,41,139,1,4,word,REGULAR,cursive,regular_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,237.7659,237.9635,237.9636,238.4635,,,,,,,,,,,,,,0.7594,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,43,0,238.4639,239.2307,z,0,0.7594,,[],[],[],[],[],[],[],239.2308,241.2303,241.2304,241.2306,[],[],[],[],[],[],[],,,,241.2307,241.2308,0.082703993,-0.146966146,0,0,0,,0,42,42,142,1,4,word,REMOTE,cursive,remote_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,241.2318,241.4303,241.4304,241.9299,,,,,,,,,,,,,,0.8714,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,44,0,241.9305,242.814,m,1,0.8714,,[],[],[],[],[],[],[],242.8141,244.8137,244.8138,244.8139,[],[],[],[],[],[],[],,,,244.8139,244.814,0.082703993,-0.146966146,0,0,0,,0,43,43,152,1,4,word,SPECIMEN,cursive,specimen_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,244.8148,245.0139,245.0139,245.5138,,,,,,,,,,,,,,0.7417,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,45,0,245.5142,246.2629,m,1,0.7417,,[],[],[],[],[],[],[],246.2631,248.2637,248.2637,248.2638,[],[],[],[],[],[],[],,,,248.2639,248.2639,0.082703993,-0.146966146,0,0,0,,0,44,44,104,1,4,word,DOMINANT,cursive,dominant_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,248.2646,248.4637,248.4638,248.9638,,,,,,,,,,,,,,1.0826,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,46,0,248.9642,250.0474,m,1,1.0826,,[],[],[],[],[],[],[],250.0475,252.0463,252.0465,252.0465,[],[],[],[],[],[],[],,,,252.0466,252.0466,0.082703993,-0.146966146,0,0,0,,0,45,45,133,1,4,word,PROVIDE,cursive,provide_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,252.0474,252.2474,252.2474,252.7473,,,,,,,,,,,,,,2.636,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,47,0,252.7479,255.3973,z,1,2.636,,[],[],[],[],[],[],[],255.3974,257.3973,257.3974,257.3975,[],[],[],[],[],[],[],,,,257.3975,257.3976,0.082703993,-0.146966146,0,0,0,,0,46,46,14,1,4,RL,delahe,cursive,delahe_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,257.3987,257.5973,257.5974,258.0974,,,,,,,,,,,,,,3.2699,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,48,0,258.0976,261.381,z,1,3.2699,,[],[],[],[],[],[],[],261.381,263.3802,263.3803,263.3805,[],[],[],[],[],[],[],,,,263.3805,263.3806,0.082703993,-0.146966146,0,0,0,,0,47,47,30,1,4,RL,nunewical,cursive,nunewical_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,263.3812,263.5809,263.5809,264.081,,,,,,,,,,,,,,1.2029,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,49,0,264.0815,265.2978,m,1,1.2029,,[],[],[],[],[],[],[],265.2979,267.2976,267.2977,267.2977,[],[],[],[],[],[],[],,,,267.2977,267.2978,0.082703993,-0.146966146,0,0,0,,0,48,48,151,1,4,word,SPECIFIC,cursive,specific_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,267.2986,267.4976,267.4976,267.997,,,,,,,,,,,,,,0.8707,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,50,0,267.9974,268.8811,m,0,0.8707,,[],[],[],[],[],[],[],268.8811,270.8811,270.8811,270.8812,[],[],[],[],[],[],[],,,,270.8812,270.8812,0.082703993,-0.146966146,0,0,0,,0,49,49,73,1,4,TL,regilion,print,regilion_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,270.882,271.0804,271.0804,271.5811,,,,,,,,,,,,,,0.6699,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,51,0,271.5814,272.2648,m,1,0.6699,,[],[],[],[],[],[],[],272.2649,274.2645,274.2646,274.2647,[],[],[],[],[],[],[],,,,274.2647,274.2648,0.082703993,-0.146966146,0,0,0,,0,50,50,110,1,4,word,HERITAGE,print,heritage_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,274.2655,274.4645,274.4645,274.9644,,,,,,,,,,,,,,0.8371,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,52,1,274.9648,275.8148,z,1,0.8371,,[],[],[],[],[],[],[],275.8148,277.8146,277.8146,278.7979,[],[],[],[],[],[],[],m,0.9821,,278.798,278.798,0.082703993,-0.146966146,0,0,0,,0,51,51,11,1,4,RL,clisimal,print,clisimal_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,278.7988,278.9979,278.9979,279.4979,,,,,,,,,,,,,,1.0715,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,53,1,279.4982,280.5815,m,1,1.0715,,[],[],[],[],[],[],[],280.5817,282.5805,282.5806,283.5815,[],[],[],[],[],[],[],z,0.9886,,283.5816,283.5818,0.082703993,-0.146966146,0,0,0,,0,52,52,83,1,4,word,ANIMAL,cursive,animal_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,283.583,283.7813,283.7813,284.2815,,,,,,,,,,,,,,1.099,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,54,1,284.2821,285.3818,z,1,1.099,,[],[],[],[],[],[],[],285.3819,287.3816,287.3816,288.5649,[],[],[],[],[],[],[],z,1.1753,,288.5649,288.565,0.082703993,-0.146966146,0,0,0,,0,53,53,72,1,4,TL,relugar,cursive,relugar_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,288.5658,288.7642,288.7642,289.2648,,,,,,,,,,,,,,0.8476,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,55,0,289.2652,290.1149,m,1,0.8476,,[],[],[],[],[],[],[],290.115,292.115,292.115,292.1151,[],[],[],[],[],[],[],,,,292.1151,292.1152,0.082703993,-0.146966146,0,0,0,,0,54,54,100,1,4,word,DECADE,cursive,decade_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,292.1159,292.315,292.315,292.815,,,,,,,,,,,,,,0.8193,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,56,0,292.8155,293.6484,z,1,0.8193,,[],[],[],[],[],[],[],293.6484,295.6485,295.6486,295.6488,[],[],[],[],[],[],[],,,,295.6489,295.6489,0.082703993,-0.146966146,0,0,0,,0,55,55,38,1,4,RL,refakive,print,refakive_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,295.6499,295.8485,295.8485,296.3484,,,,,,,,,,,,,,1.2582,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,57,1,296.3488,297.6145,z,1,1.2582,,[],[],[],[],[],[],[],297.6146,299.6152,299.6152,300.7153,[],[],[],[],[],[],[],z,1.0867,,300.7155,300.7156,0.082703993,-0.146966146,0,0,0,,0,56,56,34,1,4,RL,posity,cursive,posity_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,300.7169,300.9153,300.9155,301.4151,,,,,,,,,,,,,,0.7085,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,58,0,301.4155,302.1319,m,1,0.7085,,[],[],[],[],[],[],[],302.1319,304.132,304.132,304.1321,[],[],[],[],[],[],[],,,,304.1322,304.1322,0.082703993,-0.146966146,0,0,0,,0,57,57,80,1,4,word,ACADEMY,print,academy_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,304.1329,304.3319,304.3319,304.8322,,,,,,,,,,,,,,0.808,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,59,0,304.8327,305.6488,m,1,0.808,,[],[],[],[],[],[],[],305.6488,307.6486,307.6487,307.6487,[],[],[],[],[],[],[],,,,307.6487,307.6488,0.082703993,-0.146966146,0,0,0,,0,58,58,125,1,4,word,OPERATOR,print,operator_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,307.6495,307.8487,307.8488,308.3487,,,,,,,,,,,,,,0.6697,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,60,0,308.3493,309.0322,m,1,0.6697,,[],[],[],[],[],[],[],309.0324,311.0321,311.0321,311.0322,[],[],[],[],[],[],[],,,,311.0323,311.0324,0.082703993,-0.146966146,0,0,0,,0,59,59,146,1,4,word,RETIRE,print,retire_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,311.0331,311.2322,311.2322,311.7318,,,,,,,,,,,,,,1.4812,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,61,0,311.7321,313.2154,z,1,1.4812,,[],[],[],[],[],[],[],313.2154,315.2156,315.2156,315.2158,[],[],[],[],[],[],[],,,,315.2158,315.2159,0.082703993,-0.146966146,0,0,0,,0,60,60,35,1,4,RL,probice,cursive,probice_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,315.2169,315.4155,315.4156,315.9152,,,,,,,,,,,,,,0.6096,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,62,1,315.9155,316.5323,m,1,0.6096,,[],[],[],[],[],[],[],316.5324,318.5322,318.5322,319.4656,[],[],[],[],[],[],[],m,0.9203,,319.4657,319.4657,0.082703993,-0.146966146,0,0,0,,0,61,61,143,1,4,word,REMOVAL,print,removal_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,319.4664,319.6656,319.6657,320.1659,,,,,,,,,,,,,,0.7858,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,63,0,320.1665,320.9658,z,1,0.7858,,[],[],[],[],[],[],[],320.9659,322.9657,322.9658,322.9659,[],[],[],[],[],[],[],,,,322.9659,322.966,0.082703993,-0.146966146,0,0,0,,0,62,62,20,1,4,RL,gralekul,print,gralekul_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,322.9667,323.1658,323.1659,323.6658,,,,,,,,,,,,,,1.075,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,64,0,323.6661,324.7492,m,1,1.075,,[],[],[],[],[],[],[],324.7492,326.7491,326.7491,326.7493,[],[],[],[],[],[],[],,,,326.7493,326.7493,0.082703993,-0.146966146,0,0,0,,0,63,63,88,1,4,word,CAMERA,print,camera_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,326.75,326.949,326.9491,327.4492,,,,,,,,,,,,,,0.853,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,65,0,327.4496,328.316,z,1,0.853,,[],[],[],[],[],[],[],328.316,330.3159,330.316,330.316,[],[],[],[],[],[],[],,,,330.3161,330.3161,0.082703993,-0.146966146,0,0,0,,0,64,64,70,1,4,TL,quatily,print,quatily_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,330.3168,330.515,330.5151,331.0153,,,,,,,,,,,,,,1.8876,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,66,0,331.0157,332.9154,z,0,1.8876,,[],[],[],[],[],[],[],332.9156,334.916,334.916,334.9162,[],[],[],[],[],[],[],,,,334.9162,334.9162,0.082703993,-0.146966146,0,0,0,,0,65,65,114,1,4,word,LOCATE,cursive,locate_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,334.917,335.116,335.116,335.6155,,,,,,,,,,,,,,1.3986,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,67,0,335.6158,337.016,m,1,1.3986,,[],[],[],[],[],[],[],337.0162,339.0162,339.0162,339.0163,[],[],[],[],[],[],[],,,,339.0163,339.0165,0.082703993,-0.146966146,0,0,0,,0,66,66,106,1,4,word,ELABORATE,cursive,elaborate_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,339.0172,339.2161,339.2162,339.7162,,,,,,,,,,,,,,1.9548,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,68,0,339.7168,341.6827,z,1,1.9548,,[],[],[],[],[],[],[],341.6827,343.683,343.683,343.6832,[],[],[],[],[],[],[],,,,343.6832,343.6833,0.082703993,-0.146966146,0,0,0,,0,67,67,45,1,4,RL,spetisic,cursive,spetisic_c.png,,,
