counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,break_done_touch.clicked_name,End.started,End.stopped
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,290.6924,290.8914,290.8914,291.3923,,,,,,,,,,,,2.0854,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,51,0,291.3927,293.4785,,0,[0.34739583333333335],[-0.32135416666666666],[1],[0],[0],[2.0853999999761186],"[""button_right_main""]",293.4786,295.4737,295.4738,295.474,[],[],[],[],[],[],[],,295.474,295.474,0.347395833,-0.321354167,0,0,0,,0,50,50,48,1,1,TL,cemerony,cursive,cemerony_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,295.4748,295.6736,295.6736,296.1747,,,,,,,,,,,,1.685,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,52,0,296.175,297.8604,,0,[-0.31875],[-0.3234375],[1],[0],[0],[1.6850000000000023],"[""button_left_main""]",297.8604,299.8561,299.8562,299.8563,[],[],[],[],[],[],[],,299.8564,299.8565,-0.31875,-0.3234375,0,0,0,,0,51,51,94,1,1,word,CLINICAL,cursive,clinical_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,299.8571,300.0553,300.0553,300.5564,,,,,,,,,,,,2.0349,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,53,0,300.5567,302.5924,,0,[-0.31979166666666664],[-0.33645833333333336],[1],[0],[0],[2.0349000000953765],"[""button_left_main""]",302.5924,304.5875,304.5875,304.5877,[],[],[],[],[],[],[],,304.5878,304.5878,-0.318229167,-0.338541667,0,0,0,,0,52,52,36,1,1,RL,speniven,cursive,speniven_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,304.5886,304.7878,304.7878,305.2883,,,,,,,,,,,,2.0434,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,54,0,305.2888,307.3327,,0,[-0.3109375],[-0.33125],[1],[0],[0],[2.043400000095346],"[""button_left_main""]",307.3328,309.3277,309.3278,309.328,[],[],[],[],[],[],[],,309.3281,309.3282,-0.3109375,-0.33125,0,0,0,,0,53,53,102,1,1,word,DENSITY,cursive,density_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,309.3292,309.5278,309.5278,310.0287,,,,,,,,,,,,2.4278,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,55,0,310.0291,312.4573,,0,[-0.32760416666666664],[-0.30833333333333335],[1],[0],[0],[2.4278000000714997],"[""button_left_main""]",312.4573,314.452,314.452,314.4521,[],[],[],[],[],[],[],,314.4521,314.4523,-0.324479167,-0.3109375,0,0,0,,0,54,54,77,1,1,TL,tritube,cursive,tritube_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,314.4532,314.6463,314.6463,315.1531,,,,,,,,,,,,0.9595,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,56,0,315.1534,316.1135,,0,[-0.3171875],[-0.28541666666666665],[1],[0],[0],[0.9594999999999914],"[""button_left_main""]",316.1136,318.1081,318.1081,318.1083,[],[],[],[],[],[],[],,318.1083,318.1085,-0.318229167,-0.284375,0,0,0,,0,55,55,27,1,1,RL,rasibal,print,rasibal_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,318.1093,318.3077,318.3077,318.8086,,,,,,,,,,,,0.8674,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,57,0,318.8089,319.6768,,0,[0.390625],[-0.31979166666666664],[1],[0],[0],[0.8674000000953583],"[""button_right_main""]",319.6768,321.6713,321.6714,321.6715,[],[],[],[],[],[],[],,321.6716,321.6717,0.390625,-0.319791667,0,0,0,,0,56,56,86,1,1,word,BESIDE,print,beside_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,321.6725,321.8717,321.8718,322.3722,,,,,,,,,,,,2.2612,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,58,0,322.3726,324.6342,,0,[-0.29739583333333336],[-0.31875],[1],[0],[0],[2.2612000000477224],"[""button_left_main""]",324.6343,326.6286,326.6287,326.6288,[],[],[],[],[],[],[],,326.6288,326.6289,-0.297395833,-0.31875,0,0,0,,0,57,57,68,1,1,TL,prosopal,cursive,prosopal_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,326.6297,326.8293,326.8293,327.3296,,,,,,,,,,,,1.0759,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,59,0,327.33,328.4064,,0,[-0.31302083333333336],[-0.30885416666666665],[1],[0],[0],[1.0758999999761159],"[""button_left_main""]",328.4066,330.4011,330.4012,330.4013,[],[],[],[],[],[],[],,330.4013,330.4013,-0.313020833,-0.308854167,0,0,0,,0,58,58,20,1,1,RL,nunewical,print,nunewical_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,330.4021,330.6019,330.6019,331.1022,,,,,,,,,,,,2.0188,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,60,1,331.1027,333.1219,,0,[0.3515625],[-0.3307291666666667],[1],[0],[0],[2.018799999952307],"[""button_right_main""]",333.122,335.1169,335.1169,336.1599,[-0.31979166666666664],[-0.3072916666666667],[1],[0],[0],[1.042799999952308],"[""button_left_probe""]",,336.16,336.16,-0.319791667,-0.307291667,1,0,0,,0,59,59,122,1,1,word,MOBILE,cursive,mobile_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,336.1607,336.3607,336.3607,336.8608,,,,,,,,,,,,1.6682,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,61,1,336.8614,338.5301,,0,[0.3640625],[-0.33489583333333334],[1],[0],[0],[1.6682000000477046],"[""button_right_main""]",338.5301,340.5247,340.5247,341.7766,[0.3703125],[-0.334375],[1],[0],[0],[1.2516000000238137],"[""button_right_probe""]",,341.7767,341.7768,0.3703125,-0.334375,1,0,0,,0,60,60,89,1,1,word,CAPACITY,print,capacity_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,341.7776,341.9771,341.9772,342.4778,,,,,,,,,,,,1.0341,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,62,0,342.4781,343.5125,,0,[0.3828125],[-0.309375],[1],[0],[0],[1.034100000023841],"[""button_right_main""]",343.5127,345.5073,345.5073,345.5075,[],[],[],[],[],[],[],,345.5075,345.5076,0.3828125,-0.309375,0,0,0,,0,61,61,112,1,1,word,LIBERAL,cursive,liberal_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,345.5084,345.7078,345.7078,346.2085,,,,,,,,,,,,2.1269,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,63,0,346.2094,348.3366,,0,[-0.3338541666666667],[-0.30833333333333335],[1],[0],[0],[2.1268999999761604],"[""button_left_main""]",348.3366,350.3314,350.3314,350.3316,[],[],[],[],[],[],[],,350.3317,350.3317,-0.333854167,-0.308333333,0,0,0,,0,62,62,75,1,1,TL,speficic,cursive,speficic_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,350.3326,350.5316,350.5316,351.0325,,,,,,,,,,,,0.7416,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,64,0,351.033,351.7752,,0,[0.37604166666666666],[-0.32083333333333336],[1],[0],[0],[0.7416000000238228],"[""button_right_main""]",351.7752,353.7698,353.7698,353.77,[],[],[],[],[],[],[],,353.77,353.7702,0.376041667,-0.320833333,0,0,0,,0,63,63,56,1,1,TL,grafetul,print,grafetul_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,353.7709,353.97,353.97,354.4653,,,,,,,,,,,,0.9978,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,65,0,354.4658,355.4641,,0,[-0.33645833333333336],[-0.284375],[1],[0],[0],[0.9977999999522922],"[""button_left_main""]",355.4642,357.4586,357.4586,357.4588,[],[],[],[],[],[],[],,357.4589,357.4589,-0.332291667,-0.3015625,0,0,0,,0,64,64,70,1,1,TL,relugar,print,relugar_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,357.46,357.6594,357.6594,358.1597,,,,,,,,,,,,1.0343,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,66,0,358.16,359.1947,,0,[-0.33541666666666664],[-0.290625],[1],[0],[0],[1.0343000000715392],"[""button_left_main""]",359.1948,361.1895,361.1896,361.1898,[],[],[],[],[],[],[],,361.1898,361.1899,-0.333333333,-0.297395833,0,0,0,,0,65,65,30,1,1,RL,relone,print,relone_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,361.191,361.3901,361.3901,361.8847,,,,,,,,,,,,0.8395,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,67,0,361.8852,362.725,,0,[0.3859375],[-0.3177083333333333],[1],[0],[0],[0.8394999999999868],"[""button_right_main""]",362.725,364.7197,364.7198,364.7199,[],[],[],[],[],[],[],,364.7199,364.72,0.3859375,-0.317708333,0,0,0,,0,66,66,136,1,1,word,RADICAL,print,radical_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,364.7211,364.9201,364.9201,365.421,,,,,,,,,,,,1.1925,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,68,0,365.4215,366.6142,,0,[-0.32083333333333336],[-0.32135416666666666],[1],[0],[0],[1.1924999999999955],"[""button_left_main""]",366.6143,368.6088,368.6089,368.609,[],[],[],[],[],[],[],,368.6091,368.6091,-0.315104167,-0.341145833,0,0,0,,0,67,67,54,1,1,TL,distupe,cursive,distupe_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,368.6099,368.8097,368.8097,369.3101,,,,,,,,,,,,1.8685,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,69,0,369.3107,371.1795,,0,[0.359375],[-0.3328125],[1],[0],[0],[1.86850000000004],"[""button_right_main""]",371.1795,373.1743,373.1743,373.1745,[],[],[],[],[],[],[],,373.1746,373.1746,0.359375,-0.3328125,0,0,0,,0,68,68,141,1,1,word,RELIGION,cursive,religion_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,373.1755,373.3744,373.3745,373.8752,,,,,,,,,,,,0.9925,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,70,1,373.8756,374.8684,,0,[0.37447916666666664],[-0.31979166666666664],[1],[0],[0],[0.9925000000000068],"[""button_right_main""]",374.8684,376.8632,376.8633,378.6412,[-0.3182291666666667],[-0.3109375],[1],[0],[0],[1.77770000004773],"[""button_left_probe""]",,378.6412,378.6413,-0.318229167,-0.3109375,1,0,0,,0,69,69,80,1,1,word,ACADEMY,cursive,academy_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,378.6419,378.8417,378.8417,379.3424,,,,,,,,,,,,0.9918,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,71,0,379.3427,380.335,,0,[-0.31666666666666665],[-0.3223958333333333],[1],[0],[0],[0.9917999999522635],"[""button_left_main""]",380.3351,382.3297,382.3297,382.3299,[],[],[],[],[],[],[],,382.3299,382.3299,-0.316666667,-0.322395833,0,0,0,,0,70,70,32,1,1,RL,rebicent,print,rebicent_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,382.3308,382.5299,382.5299,383.0308,,,,,,,,,,,,1.7192,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,72,0,383.0311,384.7506,,0,[-0.2989583333333333],[-0.33541666666666664],[1],[0],[0],[1.7192000000476924],"[""button_left_main""]",384.7507,386.7448,386.7448,386.745,[],[],[],[],[],[],[],,386.7451,386.7452,-0.298958333,-0.335416667,0,0,0,,0,71,71,146,1,1,word,RETIRE,cursive,retire_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,386.7462,386.9451,386.9452,387.4458,,,,,,,,,,,,0.8585,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,73,0,387.4464,388.3054,,0,[-0.32760416666666664],[-0.2875],[1],[0],[0],[0.8584999999999923],"[""button_left_main""]",388.3055,390.3004,390.3006,390.3007,[],[],[],[],[],[],[],,390.3008,390.3009,-0.328125,-0.288541667,0,0,0,,0,72,72,37,1,1,RL,skofen,print,skofen_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,390.3019,390.5009,390.501,391.0018,,,,,,,,,,,,1.0586,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,74,0,391.0022,392.0612,,0,[0.3671875],[-0.3026041666666667],[1],[0],[0],[1.05860000002383],"[""button_right_main""]",392.0612,394.056,394.056,394.0562,[],[],[],[],[],[],[],,394.0563,394.0564,0.3671875,-0.302604167,0,0,0,,0,73,73,92,1,1,word,CATEGORY,print,category_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,394.0574,394.2561,394.2561,394.7569,,,,,,,,,,,,1.1426,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,75,0,394.7573,395.9002,,0,[0.3463541666666667],[-0.3260416666666667],[1],[0],[0],[1.1426000000238332],"[""button_right_main""]",395.9003,397.8951,397.8952,397.8954,[],[],[],[],[],[],[],,397.8954,397.8955,0.346354167,-0.326041667,0,0,0,,0,74,74,150,1,1,word,SENTIMENT,cursive,sentiment_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,397.8963,398.0956,398.0957,398.596,,,,,,,,,,,,0.6586,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,76,0,398.5965,399.2554,,0,[0.4078125],[-0.30052083333333335],[1],[0],[0],[0.6586000000238528],"[""button_right_main""]",399.2554,401.2504,401.2505,401.2507,[],[],[],[],[],[],[],,401.2508,401.2508,0.4078125,-0.300520833,0,0,0,,0,75,75,98,1,1,word,CRIMINAL,print,criminal_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,401.2515,401.4504,401.4504,401.9511,,,,,,,,,,,,1.0844,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,77,0,401.9514,403.0362,,0,[0.3984375],[-0.334375],[1],[0],[0],[1.0844000000953997],"[""button_right_main""]",403.0362,405.0309,405.031,405.0312,[],[],[],[],[],[],[],,405.0312,405.0313,0.3984375,-0.334375,0,0,0,,0,76,76,81,1,1,word,ADVISORY,cursive,advisory_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,405.032,405.2311,405.2312,405.7319,,,,,,,,,,,,1.1009,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,78,0,405.7322,406.8335,,0,[-0.3421875],[-0.3151041666666667],[1],[0],[0],[1.10089999997615],"[""button_left_main""]",406.8336,408.8286,408.8286,408.8287,[],[],[],[],[],[],[],,408.8288,408.8289,-0.339583333,-0.327083333,0,0,0,,0,77,77,40,1,1,TL,atameur,print,atameur_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,408.8298,409.0285,409.0286,409.5298,,,,,,,,,,,,1.5509,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,79,0,409.5303,411.0816,,0,[-0.3375],[-0.29322916666666665],[1],[0],[0],[1.5508999999761386],"[""button_left_main""]",411.0816,413.0766,413.0767,413.0767,[],[],[],[],[],[],[],,413.0769,413.0769,-0.330729167,-0.3140625,0,0,0,,0,78,78,151,1,1,word,SPECIFIC,cursive,specific_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,413.0783,413.2765,413.2765,413.7775,,,,,,,,,,,,1.8272,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,80,0,413.7779,415.6058,,0,[0.40729166666666666],[-0.3328125],[1],[0],[0],[1.8272000000476964],"[""button_right_main""]",415.6058,417.5998,417.5998,417.6,[],[],[],[],[],[],[],,417.6001,423.9011,-0.024479167,-0.355208333,1,0,0,,0,79,79,159,1,1,word,VETERAN,print,veteran_p.png,break_done_button,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,423.9019,424.1013,424.1014,424.6026,,,,,,,,,,,,2.3186,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,81,0,424.6031,426.9223,,0,[-0.3614583333333333],[-0.2520833333333333],[1],[0],[0],[2.318600000023821],"[""button_left_main""]",426.9224,428.9171,428.9171,428.9173,[],[],[],[],[],[],[],,428.9174,428.9174,-0.361458333,-0.252083333,0,0,0,,0,80,80,140,1,1,word,RELATIVE,cursive,relative_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,428.9182,429.1177,429.1177,429.6182,,,,,,,,,,,,1.6179,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,82,1,429.6188,431.2372,,0,[-0.34427083333333336],[-0.3026041666666667],[1],[0],[0],[1.6178999999762027],"[""button_left_main""]",431.2372,433.2325,433.2325,434.4588,[-0.35],[-0.30625],[1],[0],[0],[1.2261000000238482],"[""button_left_probe""]",,434.4588,434.4588,-0.35,-0.30625,1,0,0,,0,81,81,67,1,1,TL,pocily,cursive,pocily_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,434.4595,434.6589,434.6589,435.1604,,,,,,,,,,,,1.2002,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,83,1,435.1609,436.3616,,0,[-0.359375],[-0.29375],[1],[0],[0],[1.20020000004763],"[""button_left_main""]",436.3616,438.3569,438.357,439.9669,[0.39479166666666665],[-0.3296875],[1],[0],[0],[1.6098999999761645],"[""button_right_probe""]",,439.9669,439.967,0.394791667,-0.3296875,1,0,0,,0,82,82,2,1,1,RL,asiral,print,asiral_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,439.9677,440.1676,440.1676,440.6685,,,,,,,,,,,,1.0104,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,84,0,440.6689,441.6798,,0,[0.3828125],[-0.3229166666666667],[1],[0],[0],[1.0104000000953874],"[""button_right_main""]",441.6798,443.6815,443.6815,443.6817,[],[],[],[],[],[],[],,443.6818,443.6819,0.3828125,-0.322916667,0,0,0,,0,83,83,46,1,1,TL,catipal,print,catipal_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,443.6826,443.8812,443.8813,444.3823,,,,,,,,,,,,2.1692,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,85,0,444.3828,446.5525,,0,[-0.35520833333333335],[-0.32083333333333336],[1],[0],[0],[2.1691999999284803],"[""button_left_main""]",446.5525,448.5466,448.5466,448.5467,[],[],[],[],[],[],[],,448.5468,448.5468,-0.355208333,-0.320833333,0,0,0,,0,84,84,72,1,1,TL,remuse,print,remuse_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,448.5479,448.7471,448.7471,449.2478,,,,,,,,,,,,1.7853,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,86,0,449.2481,451.0338,,0,[-0.3536458333333333],[-0.3078125],[1],[0],[0],[1.7853000000715156],"[""button_left_main""]",451.0338,453.0289,453.0289,453.029,[],[],[],[],[],[],[],,453.029,453.0291,-0.353645833,-0.3078125,0,0,0,,0,85,85,6,1,1,RL,crisival,print,crisival_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,453.0302,453.2288,453.2288,453.7296,,,,,,,,,,,,2.4111,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,87,1,453.7299,456.1415,,0,[-0.3453125],[-0.31614583333333335],[1],[0],[0],[2.4111000000239073],"[""button_left_main""]",456.1416,458.1362,458.1362,459.3129,[-0.36770833333333336],[-0.3177083333333333],[1],[0],[0],[1.1766000000237682],"[""button_left_probe""]",,459.3129,459.313,-0.367708333,-0.317708333,1,0,0,,0,86,86,59,1,1,TL,lirebal,cursive,lirebal_c.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,459.3138,459.5133,459.5133,460.0069,,,,,,,,,,,,1.5836,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,88,0,460.0075,461.5917,,0,[0.3375],[-0.321875],[1],[0],[0],[1.5836000000238073],"[""button_right_main""]",461.5918,463.5861,463.5861,463.5863,[],[],[],[],[],[],[],,463.5863,463.5864,0.336979167,-0.328125,0,0,0,,0,87,87,116,1,1,word,MARGINAL,print,marginal_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,463.5872,463.7867,463.7868,464.2828,,,,,,,,,,,,0.8909,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,89,0,464.2831,465.1744,,0,[0.3848958333333333],[-0.33541666666666664],[1],[0],[0],[0.8908999999761136],"[""button_right_main""]",465.1745,467.1748,467.1748,467.1751,[],[],[],[],[],[],[],,467.1751,467.1751,0.384895833,-0.335416667,0,0,0,,0,88,88,120,1,1,word,MILITARY,print,military_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,467.1761,467.3752,467.3752,467.8759,,,,,,,,,,,,1.7185,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,90,0,467.8763,469.5951,,0,[-0.37395833333333334],[-0.30885416666666665],[1],[0],[0],[1.7185000000000628],"[""button_left_main""]",469.5952,471.59,471.59,471.5901,[],[],[],[],[],[],[],,471.5901,471.5902,-0.372395833,-0.311979167,0,0,0,,0,89,89,41,1,1,TL,bevoled,print,bevoled_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,471.591,471.7902,471.7902,472.2919,,,,,,,,,,,,2.018,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,91,0,472.2923,474.3107,,0,[0.3541666666666667],[-0.340625],[1],[0],[0],[2.018000000000029],"[""button_right_main""]",474.3108,476.3057,476.3058,476.3059,[],[],[],[],[],[],[],,476.3061,476.3061,0.354166667,-0.340625,0,0,0,,0,90,90,82,1,1,word,AMATEUR,print,amateur_p.png,,,
,,,,31651,001,2025-10-18_19h46.19.365,HW_LDT_1,2024.2.4,Win32,111.1111111,,,,,,,,,,,,,,,,,,,,476.3068,476.5056,476.5056,477.0005,,,,,,,,,,,,1.2237,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,92,0,477.0008,478.2249,,0,[-0.35208333333333336],[-0.31927083333333334],[1],[0],[0],[1.223699999928499],"[""button_left_main""]",478.225,480.2222,480.2222,480.2223,[],[],[],[],[],[],[],,480.2223,480.2224,-0.352083333,-0.319270833,0,0,0,,0,91,91,47,1,1,TL,cagetory,print,cagetory_p.png,,,
