counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_touch.clicked_name,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,358.6541,358.8535,358.8536,359.3535,,,,,,,,,,,,,,3.1041,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,68,0,359.354,362.4702,z,1,3.1041,,[],[],[],[],[],[],[],362.4703,364.4701,364.4702,364.4703,[],[],[],[],[],[],[],,364.4704,364.4705,0.009185426,-0.253153904,0,0,0,,0,67,67,54,1,2,TL,liretal,cursive,liretal_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,364.4718,364.6691,364.6692,365.1692,,,,,,,,,,,,,,2.9713,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,69,0,365.1697,368.1535,z,1,2.9713,,[],[],[],[],[],[],[],368.1536,370.1524,370.1524,370.1528,[],[],[],[],[],[],[],,370.1528,370.1529,0.009185426,-0.253153904,0,0,0,,0,68,68,28,1,2,RL,revune,cursive,revune_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,370.1541,370.3524,370.3524,370.8523,,,,,,,,,,,,,,0.9822,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,70,0,370.8529,371.8366,z,1,0.9822,,[],[],[],[],[],[],[],371.8368,373.8366,373.8366,373.8368,[],[],[],[],[],[],[],,373.8369,373.8371,0.009185426,-0.253153904,0,0,0,,0,69,69,60,1,2,TL,molibe,print,molibe_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,373.8382,374.0365,374.0367,374.5366,,,,,,,,,,,,,,1.0567,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,71,0,374.5372,375.6033,m,1,1.0567,,[],[],[],[],[],[],[],375.6033,377.6032,377.6033,377.6034,[],[],[],[],[],[],[],,377.6035,377.6036,0.009185426,-0.253153904,0,0,0,,0,70,70,137,1,2,word,RAPIDLY,print,rapidly_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,377.6047,377.8032,377.8032,378.3032,,,,,,,,,,,,,,1.5862,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,72,0,378.3037,379.9032,m,1,1.5862,,[],[],[],[],[],[],[],379.9033,381.9032,381.9033,381.9034,[],[],[],[],[],[],[],,381.9035,381.9036,0.009185426,-0.253153904,0,0,0,,0,71,71,91,1,2,word,CARDINAL,cursive,cardinal_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,381.9047,382.1031,382.1032,382.6021,,,,,,,,,,,,,,1.7927,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,73,1,382.6027,384.4022,z,1,1.7927,,[],[],[],[],[],[],[],384.4022,386.4031,386.4031,387.7863,[],[],[],[],[],[],[],z,387.7863,387.7865,0.009185426,-0.253153904,0,0,0,,0,72,72,7,1,2,RL,cocewage,cursive,cocewage_c.png,1.3759,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,387.7875,387.9863,387.9863,388.4864,,,,,,,,,,,,,,0.9568,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,74,0,388.4869,389.453,z,1,0.9568,,[],[],[],[],[],[],[],389.4531,391.453,391.4531,391.4532,[],[],[],[],[],[],[],,391.4532,391.4534,0.009185426,-0.253153904,0,0,0,,0,73,73,39,1,2,TL,aminal,print,aminal_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,391.4546,391.652,391.652,392.1529,,,,,,,,,,,,,,0.8385,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,75,0,392.1535,393.003,z,1,0.8385,,[],[],[],[],[],[],[],393.0032,395.0028,395.0029,395.0031,[],[],[],[],[],[],[],,395.0031,395.0033,0.009185426,-0.253153904,0,0,0,,0,74,74,15,1,2,RL,linedal,print,linedal_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,395.0045,395.2026,395.2026,395.7028,,,,,,,,,,,,,,0.9123,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,76,0,395.7035,396.6196,m,1,0.9123,,[],[],[],[],[],[],[],396.6196,398.6195,398.6196,398.6198,[],[],[],[],[],[],[],,398.6198,398.6199,0.009185426,-0.253153904,0,0,0,,0,75,75,112,1,2,word,LIBERAL,print,liberal_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,398.6212,398.8186,398.8187,399.3195,,,,,,,,,,,,,,0.9585,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,77,0,399.3202,400.2858,z,0,0.9585,,[],[],[],[],[],[],[],400.286,402.2862,402.2862,402.2863,[],[],[],[],[],[],[],,402.2864,402.2866,0.009185426,-0.253153904,0,0,0,,0,76,76,121,1,2,word,MISTAKE,cursive,mistake_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,402.2879,402.486,402.4861,402.9861,,,,,,,,,,,,,,2.871,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,78,0,402.9866,405.8695,m,1,2.871,,[],[],[],[],[],[],[],405.8695,407.8693,407.8694,407.8696,[],[],[],[],[],[],[],,407.8697,407.8698,0.009185426,-0.253153904,0,0,0,,0,77,77,156,1,2,word,TRIBUTE,cursive,tribute_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,407.8711,408.0694,408.0694,408.5694,,,,,,,,,,,,,,0.8206,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,79,0,408.57,409.4027,z,1,0.8206,,[],[],[],[],[],[],[],409.4027,411.4026,411.4026,411.4028,[],[],[],[],[],[],[],,411.4029,411.403,0.009185426,-0.253153904,0,0,0,,0,78,78,36,1,2,RL,vecelan,print,vecelan_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,411.4042,411.6026,411.6027,412.1026,,,,,,,,,,,,,,2.3791,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,80,0,412.1032,414.4859,z,1,2.3791,,[],[],[],[],[],[],[],414.486,416.4859,416.486,416.4863,[],[],[],[],[],[],[],,416.4863,439.3019,0.009185426,-0.253153904,0,0,0,space,0,79,79,5,1,2,RL,clisimal,cursive,clisimal_c.png,,,22.7924,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,439.3031,439.5021,439.5022,440.0011,,,,,,,,,,,,,,3.2402,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,81,0,440.0017,443.2522,z,0,3.2402,,[],[],[],[],[],[],[],443.2523,445.2511,445.2512,445.2514,[],[],[],[],[],[],[],,445.2515,445.2516,0.009185426,-0.253153904,0,0,0,,0,80,80,138,1,2,word,REFUSAL,cursive,refusal_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,445.2527,445.4521,445.4521,445.952,,,,,,,,,,,,,,1.3875,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,82,1,445.9525,447.3521,z,1,1.3875,,[],[],[],[],[],[],[],447.3521,449.3519,449.3519,450.9686,[],[],[],[],[],[],[],z,450.9687,450.9689,0.009185426,-0.253153904,0,0,0,,0,81,81,70,1,2,TL,retalive,print,retalive_p.png,1.6041,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,450.9701,451.1685,451.1685,451.6676,,,,,,,,,,,,,,2.0208,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,83,0,451.6681,453.7022,z,1,2.0208,,[],[],[],[],[],[],[],453.7023,455.7018,455.7018,455.702,[],[],[],[],[],[],[],,455.7021,455.7022,0.009185426,-0.253153904,0,0,0,,0,82,82,44,1,2,TL,catipal,cursive,catipal_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,455.7034,455.9009,455.9009,456.4008,,,,,,,,,,,,,,0.854,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,84,1,456.4015,457.2685,m,1,0.854,,[],[],[],[],[],[],[],457.2686,459.2684,459.2685,460.0842,[],[],[],[],[],[],[],m,460.0843,460.0843,0.009185426,-0.253153904,0,0,0,,0,83,83,127,1,2,word,ORIGINAL,print,original_p.png,0.8041,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,460.0855,460.285,460.2851,460.785,,,,,,,,,,,,,,2.3213,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,85,0,460.7856,463.1183,z,1,2.3213,,[],[],[],[],[],[],[],463.1183,465.1183,465.1183,465.1186,[],[],[],[],[],[],[],,465.1186,465.1188,0.009185426,-0.253153904,0,0,0,,0,84,84,46,1,2,TL,codemy,cursive,codemy_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,465.12,465.3184,465.3185,465.8182,,,,,,,,,,,,,,0.8034,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,86,0,465.8188,466.6349,z,1,0.8034,,[],[],[],[],[],[],[],466.635,468.6342,468.6343,468.6345,[],[],[],[],[],[],[],,468.6346,468.6347,0.009185426,-0.253153904,0,0,0,,0,85,85,0,1,2,RL,adnicory,print,adnicory_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,468.6359,468.834,468.834,469.3339,,,,,,,,,,,,,,1.9727,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,87,1,469.3346,471.3183,m,1,1.9727,,[],[],[],[],[],[],[],471.3184,473.3182,473.3182,474.4848,[],[],[],[],[],[],[],m,474.4848,474.4849,0.009185426,-0.253153904,0,0,0,,0,86,86,96,1,2,word,CONSIDER,print,consider_p.png,1.1575,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,474.486,474.6847,474.6848,475.1848,,,,,,,,,,,,,,1.7231,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,88,0,475.1853,476.9181,z,1,1.7231,,[],[],[],[],[],[],[],476.9182,478.918,478.9181,478.9183,[],[],[],[],[],[],[],,478.9183,478.9184,0.009185426,-0.253153904,0,0,0,,0,87,87,6,1,2,RL,conbicer,print,conbicer_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,478.9196,479.118,479.1181,479.6171,,,,,,,,,,,,,,1.2885,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,89,0,479.6177,480.918,m,1,1.2885,,[],[],[],[],[],[],[],480.9182,482.9179,482.918,482.9182,[],[],[],[],[],[],[],,482.9183,482.9184,0.009185426,-0.253153904,0,0,0,,0,88,88,136,1,2,word,RADICAL,cursive,radical_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,482.9196,483.1179,483.118,483.618,,,,,,,,,,,,,,2.6707,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,90,0,483.6186,486.3014,m,1,2.6707,,[],[],[],[],[],[],[],486.3015,488.3011,488.3012,488.3015,[],[],[],[],[],[],[],,488.3015,488.3016,0.009185426,-0.253153904,0,0,0,,0,89,89,86,1,2,word,BESIDE,cursive,beside_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,488.3028,488.5012,488.5013,489.0003,,,,,,,,,,,,,,1.0374,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,91,0,489.0009,490.0503,z,1,1.0374,,[],[],[],[],[],[],[],490.0505,492.0511,492.0512,492.0514,[],[],[],[],[],[],[],,492.0514,492.0515,0.009185426,-0.253153904,0,0,0,,0,90,90,33,1,2,RL,strapely,cursive,strapely_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,492.0527,492.2511,492.2511,492.7511,,,,,,,,,,,,,,2.5208,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,92,0,492.7516,495.2844,z,1,2.5208,,[],[],[],[],[],[],[],495.2846,497.2844,497.2845,497.2846,[],[],[],[],[],[],[],,497.2847,497.2848,0.009185426,-0.253153904,0,0,0,,0,91,91,19,1,2,RL,monebate,cursive,monebate_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,497.2859,497.4835,497.4836,497.9843,,,,,,,,,,,,,,1.6041,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,93,0,497.9849,499.601,m,1,1.6041,,[],[],[],[],[],[],[],499.6012,501.601,501.601,501.6013,[],[],[],[],[],[],[],,501.6014,501.6014,0.009185426,-0.253153904,0,0,0,,0,92,92,110,1,2,word,HERITAGE,print,heritage_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,501.6027,501.8009,501.801,502.3001,,,,,,,,,,,,,,3.1983,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,94,1,502.3006,505.501,z,1,3.1983,,[],[],[],[],[],[],[],505.5011,507.5009,507.5009,511.7341,[],[],[],[],[],[],[],z,511.7342,511.7343,0.009185426,-0.253153904,0,0,0,,0,93,93,76,1,2,TL,senmitent,cursive,senmitent_c.png,4.2324,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,511.7354,511.9332,511.9332,512.4341,,,,,,,,,,,,,,1.6534,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,95,0,512.4346,514.0999,m,1,1.6534,,[],[],[],[],[],[],[],514.1,516.1008,516.1008,516.101,[],[],[],[],[],[],[],,516.1011,516.1012,0.009185426,-0.253153904,0,0,0,,0,94,94,94,1,2,word,CLINICAL,cursive,clinical_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,516.1026,516.3007,516.3008,516.7998,,,,,,,,,,,,,,2.2407,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,96,0,516.8003,519.0501,z,1,2.2407,,[],[],[],[],[],[],[],519.0502,521.0507,521.0507,521.0509,[],[],[],[],[],[],[],,521.0509,521.051,0.009185426,-0.253153904,0,0,0,,0,95,95,79,1,2,TL,vadility,print,vadility_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,521.0523,521.2506,521.2506,521.7506,,,,,,,,,,,,,,2.9207,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,97,0,521.7512,524.684,z,0,2.9207,,[],[],[],[],[],[],[],524.684,526.6839,526.684,526.6842,[],[],[],[],[],[],[],,526.6842,526.6844,0.009185426,-0.253153904,0,0,0,,0,96,96,111,1,2,word,INDICATE,cursive,indicate_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,526.6855,526.8839,526.884,527.3829,,,,,,,,,,,,,,3.0888,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,98,0,527.3835,530.4839,z,1,3.0888,,[],[],[],[],[],[],[],530.4839,532.4829,532.483,532.4831,[],[],[],[],[],[],[],,532.4832,532.4832,0.009185426,-0.253153904,0,0,0,,0,97,97,59,1,2,TL,miskate,cursive,miskate_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,532.4844,532.6829,532.6829,533.1828,,,,,,,,,,,,,,2.1491,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,99,0,533.1834,535.3338,z,1,2.1491,,[],[],[],[],[],[],[],535.3338,537.3337,537.3337,537.3339,[],[],[],[],[],[],[],,537.334,537.3341,0.009185426,-0.253153904,0,0,0,,0,98,98,58,1,2,TL,mitilary,cursive,mitilary_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,537.3352,537.5336,537.5336,538.0328,,,,,,,,,,,,,,0.8832,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,100,0,538.0333,538.9174,m,1,0.8832,,[],[],[],[],[],[],[],538.9175,540.917,540.917,540.9172,[],[],[],[],[],[],[],,540.9172,540.9174,0.009185426,-0.253153904,0,0,0,,0,99,99,92,1,2,word,CATEGORY,print,category_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,540.9185,541.1161,541.1161,541.6169,,,,,,,,,,,,,,0.7543,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,101,0,541.6174,542.3837,m,1,0.7543,,[],[],[],[],[],[],[],542.3838,544.3837,544.3837,544.3839,[],[],[],[],[],[],[],,544.384,544.384,0.009185426,-0.253153904,0,0,0,,0,100,100,143,1,2,word,REMOVAL,print,removal_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,544.3852,544.5836,544.5837,545.0834,,,,,,,,,,,,,,0.922,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,102,0,545.0839,546.0169,z,1,0.922,,[],[],[],[],[],[],[],546.017,548.016,548.0161,548.0162,[],[],[],[],[],[],[],,548.0163,548.0164,0.009185426,-0.253153904,0,0,0,,0,101,101,50,1,2,TL,donimant,print,donimant_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,548.0177,548.2168,548.2169,548.7167,,,,,,,,,,,,,,0.7734,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,103,0,548.7174,549.5002,z,1,0.7734,,[],[],[],[],[],[],[],549.5003,551.5001,551.5001,551.5004,[],[],[],[],[],[],[],,551.5004,551.5005,0.009185426,-0.253153904,0,0,0,,0,102,102,11,1,2,RL,formuke,print,formuke_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,551.5017,551.7001,551.7001,552.2001,,,,,,,,,,,,,,1.4723,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,104,1,552.2006,553.6834,m,1,1.4723,,[],[],[],[],[],[],[],553.6835,555.6834,555.6835,557.5158,[],[],[],[],[],[],[],m,557.5159,557.516,0.009185426,-0.253153904,0,0,0,,0,103,103,83,1,2,word,ANIMAL,print,animal_p.png,1.8213,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,557.5172,557.7166,557.7166,558.2166,,,,,,,,,,,,,,1.3215,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,105,0,558.2171,559.5491,m,1,1.3215,,[],[],[],[],[],[],[],559.5492,561.549,561.5491,561.5492,[],[],[],[],[],[],[],,561.5493,561.5494,0.009185426,-0.253153904,0,0,0,,0,104,104,84,1,2,word,BELOVED,cursive,beloved_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,561.5506,561.7499,561.75,562.25,,,,,,,,,,,,,,1.29,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,106,0,562.2505,563.5499,z,1,1.29,,[],[],[],[],[],[],[],563.5499,565.5498,565.5499,565.55,[],[],[],[],[],[],[],,565.5502,565.5502,0.009185426,-0.253153904,0,0,0,,0,105,105,1,1,2,RL,caleberia,print,caleberia_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,565.5515,565.7498,565.7498,566.2498,,,,,,,,,,,,,,1.8536,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,107,0,566.2505,568.1165,m,1,1.8536,,[],[],[],[],[],[],[],568.1166,570.1164,570.1164,570.1166,[],[],[],[],[],[],[],,570.1167,570.1168,0.009185426,-0.253153904,0,0,0,,0,106,106,147,1,2,word,ROMANTIC,print,romantic_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,570.118,570.3164,570.3164,570.8164,,,,,,,,,,,,,,3.0232,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,108,1,570.817,573.8497,m,1,3.0232,,[],[],[],[],[],[],[],573.8498,575.8496,575.8497,576.7831,[],[],[],[],[],[],[],z,576.7832,576.7833,0.009185426,-0.253153904,0,0,0,,0,107,107,133,1,2,word,PROVIDE,cursive,provide_c.png,0.9218,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,576.7843,576.9829,576.983,577.483,,,,,,,,,,,,,,2.7377,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,109,1,577.4835,580.2329,z,1,2.7377,,[],[],[],[],[],[],[],580.233,582.233,582.233,583.1825,[],[],[],[],[],[],[],z,583.1826,583.1826,0.009185426,-0.253153904,0,0,0,,0,108,108,24,1,2,RL,rasibal,cursive,rasibal_c.png,0.9358,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,583.1828,583.3827,583.3827,583.8828,,,,,,,,,,,,,,2.5252,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,110,0,583.8834,586.4162,z,1,2.5252,,[],[],[],[],[],[],[],586.4162,588.4161,588.4162,588.4163,[],[],[],[],[],[],[],,588.4164,588.4165,0.009185426,-0.253153904,0,0,0,,0,109,109,23,1,2,RL,procogal,cursive,procogal_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,588.4179,588.6161,588.6162,589.1161,,,,,,,,,,,,,,1.7038,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,111,0,589.1167,590.8328,z,1,1.7038,,[],[],[],[],[],[],[],590.8329,592.8327,592.8327,592.8329,[],[],[],[],[],[],[],,592.833,592.833,0.009185426,-0.253153904,0,0,0,,0,110,110,29,1,2,RL,samite,cursive,samite_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,592.8344,593.0326,593.0327,593.5326,,,,,,,,,,,,,,1.5793,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,112,0,593.5332,595.116,z,1,1.5793,,[],[],[],[],[],[],[],595.1161,597.116,597.116,597.1162,[],[],[],[],[],[],[],,597.1162,597.1163,0.009185426,-0.253153904,0,0,0,,0,111,111,53,1,2,TL,edivent,cursive,edivent_c.png,,,,,,
