counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,break_done_touch.clicked_name,End.started,End.stopped
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,197.2742,197.4727,197.4727,197.9725,,,,,,,,,,,,,,1.3731,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,23,0,197.9731,199.3551,z,1,1.3731,,[],[],[],[],[],[],[],199.3552,201.3558,201.3559,201.356,[],[],[],[],[],[],[],,,,201.3561,201.3562,0.04228543,-0.375946416,0,0,0,,0,22,22,6,1,1,RL,crisival,print,crisival_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,201.3572,201.556,201.5561,202.0552,,,,,,,,,,,,,,4.4381,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,24,0,202.0557,206.5051,z,0,4.4381,,[],[],[],[],[],[],[],206.5053,208.5059,208.506,208.5062,[],[],[],[],[],[],[],,,,208.5062,208.5064,0.04228543,-0.375946416,0,0,0,,0,23,23,103,1,1,word,DISPUTE,cursive,dispute_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,208.5075,208.7059,208.706,209.205,,,,,,,,,,,,,,0.9221,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,25,0,209.2056,210.1394,z,1,0.9221,,[],[],[],[],[],[],[],210.1394,212.1385,212.1385,212.1388,[],[],[],[],[],[],[],,,,212.1388,212.139,0.04228543,-0.375946416,0,0,0,,0,24,24,34,1,1,RL,samite,print,samite_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,212.1401,212.3393,212.3394,212.8391,,,,,,,,,,,,,,1.4883,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,26,0,212.8396,214.3395,z,1,1.4883,,[],[],[],[],[],[],[],214.3396,216.3393,216.3393,216.3395,[],[],[],[],[],[],[],,,,216.3395,216.3397,0.04228543,-0.375946416,0,0,0,,0,25,25,28,1,1,RL,renutal,print,renutal_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,216.3409,216.5392,216.5393,217.0393,,,,,,,,,,,,,,1.4923,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,27,0,217.0399,218.5385,z,1,1.4923,,[],[],[],[],[],[],[],218.5386,220.5393,220.5393,220.5395,[],[],[],[],[],[],[],,,,220.5396,220.5397,0.04228543,-0.375946416,0,0,0,,0,26,26,54,1,1,TL,distupe,cursive,distupe_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,220.5408,220.7393,220.7393,221.2393,,,,,,,,,,,,,,0.6384,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,28,0,221.2397,221.8884,m,1,0.6384,,[],[],[],[],[],[],[],221.8884,223.8892,223.8893,223.8893,[],[],[],[],[],[],[],,,,223.8894,223.8895,0.04228543,-0.375946416,0,0,0,,0,27,27,86,1,1,word,BESIDE,print,beside_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,223.8904,224.0885,224.0885,224.5892,,,,,,,,,,,,,,0.939,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,29,0,224.5897,225.5393,m,1,0.939,,[],[],[],[],[],[],[],225.5394,227.5392,227.5392,227.5395,[],[],[],[],[],[],[],,,,227.5395,227.5396,0.04228543,-0.375946416,0,0,0,,0,28,28,81,1,1,word,ADVISORY,cursive,advisory_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,227.5407,227.7391,227.7391,228.2393,,,,,,,,,,,,,,0.6087,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,30,0,228.2398,228.8558,m,1,0.6087,,[],[],[],[],[],[],[],228.856,230.8561,230.8561,230.8562,[],[],[],[],[],[],[],,,,230.8563,230.8565,0.04228543,-0.375946416,0,0,0,,0,29,29,84,1,1,word,BELOVED,print,beloved_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,230.8576,231.0558,231.0558,231.5558,,,,,,,,,,,,,,1.0895,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,31,0,231.5564,232.6551,z,0,1.0895,,[],[],[],[],[],[],[],232.6551,234.6558,234.6559,234.6561,[],[],[],[],[],[],[],,,,234.6561,234.6562,0.04228543,-0.375946416,0,0,0,,0,30,30,122,1,1,word,MOBILE,cursive,mobile_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,234.6573,234.855,234.8551,235.355,,,,,,,,,,,,,,1.2383,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,32,0,235.3555,236.6051,m,1,1.2383,,[],[],[],[],[],[],[],236.6052,238.6058,238.6059,238.606,[],[],[],[],[],[],[],,,,238.606,238.6062,0.04228543,-0.375946416,0,0,0,,0,31,31,108,1,1,word,FORTUNE,print,fortune_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,238.6073,238.8059,238.806,239.3058,,,,,,,,,,,,,,1.4213,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,33,0,239.3063,240.7388,m,1,1.4213,,[],[],[],[],[],[],[],240.739,242.7392,242.7392,242.7394,[],[],[],[],[],[],[],,,,242.7394,242.7396,0.04228543,-0.375946416,0,0,0,,0,32,32,155,1,1,word,STRATEGY,cursive,strategy_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,242.7407,242.9392,242.9392,243.4392,,,,,,,,,,,,,,1.2151,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,34,0,243.4397,244.6558,m,1,1.2151,,[],[],[],[],[],[],[],244.6558,246.6559,246.656,246.6562,[],[],[],[],[],[],[],,,,246.6562,246.6563,0.04228543,-0.375946416,0,0,0,,0,33,33,143,1,1,word,REMOVAL,cursive,removal_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,246.6574,246.8558,246.8559,247.355,,,,,,,,,,,,,,0.5882,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,35,0,247.3554,247.955,m,1,0.5882,,[],[],[],[],[],[],[],247.9551,249.9558,249.9558,249.956,[],[],[],[],[],[],[],,,,249.956,249.9561,0.04228543,-0.375946416,0,0,0,,0,34,34,99,1,1,word,DEBATE,print,debate_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,249.9572,250.1549,250.155,250.6559,,,,,,,,,,,,,,1.8212,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,36,0,250.6564,252.4894,z,1,1.8212,,[],[],[],[],[],[],[],252.4895,254.4891,254.4892,254.4893,[],[],[],[],[],[],[],,,,254.4894,254.4896,0.04228543,-0.375946416,0,0,0,,0,35,35,4,1,1,RL,carminal,print,carminal_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,254.4907,254.6891,254.6891,255.1892,,,,,,,,,,,,,,1.8061,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,37,0,255.1897,257.0058,z,1,1.8061,,[],[],[],[],[],[],[],257.0059,259.0058,259.0058,259.006,[],[],[],[],[],[],[],,,,259.0061,259.0062,0.04228543,-0.375946416,0,0,0,,0,36,36,39,1,1,RL,vabifity,cursive,vabifity_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,259.0072,259.2057,259.2058,259.7058,,,,,,,,,,,,,,0.7158,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,38,0,259.7063,260.4231,m,1,0.7158,,[],[],[],[],[],[],[],260.4232,262.4224,262.4225,262.4227,[],[],[],[],[],[],[],,,,262.4227,262.4228,0.04228543,-0.375946416,0,0,0,,0,37,37,109,1,1,word,GRATEFUL,print,grateful_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,262.4239,262.6224,262.6225,263.1224,,,,,,,,,,,,,,2.3215,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,39,1,263.1229,265.4558,m,1,2.3215,,[],[],[],[],[],[],[],265.4559,267.4558,267.4559,269.3891,[],[],[],[],[],[],[],z,1.9323,,269.3891,269.3893,0.04228543,-0.375946416,0,0,0,,0,38,38,125,1,1,word,OPERATOR,cursive,operator_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,269.3904,269.5891,269.5892,270.089,,,,,,,,,,,,,,1.0156,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,40,0,270.0896,271.1062,m,1,1.0156,,[],[],[],[],[],[],[],271.1063,273.1058,273.1059,273.106,[],[],[],[],[],[],[],,,,273.1061,273.1061,0.04228543,-0.375946416,0,0,0,,0,39,39,129,1,1,word,PARENT,cursive,parent_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,273.1073,273.3057,273.3058,273.8058,,,,,,,,,,,,,,0.6481,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,41,0,273.8063,274.4556,m,1,0.6481,,[],[],[],[],[],[],[],274.4557,276.4559,276.456,276.4561,[],[],[],[],[],[],[],,,,276.4561,276.4563,0.04228543,-0.375946416,0,0,0,,0,40,40,104,1,1,word,DOMINANT,cursive,dominant_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,276.4571,276.6557,276.6558,277.1557,,,,,,,,,,,,,,0.588,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,42,0,277.1563,277.7557,m,1,0.588,,[],[],[],[],[],[],[],277.7558,279.7557,279.7558,279.7559,[],[],[],[],[],[],[],,,,279.7559,279.7561,0.042281776,-0.377028034,0,0,0,,0,41,41,123,1,1,word,MODERATE,print,moderate_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,279.7571,279.9557,279.9558,280.4557,,,,,,,,,,,,,,0.7551,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,43,0,280.4562,281.2225,m,1,0.7551,,[],[],[],[],[],[],[],281.2225,283.2224,283.2225,283.2226,[],[],[],[],[],[],[],,,,283.2227,283.2228,0.042497369,-0.376808787,0,0,0,,0,42,42,156,1,1,word,TRIBUTE,cursive,tribute_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,283.2239,283.4223,283.4224,283.9224,,,,,,,,,,,,,,0.6048,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,44,0,283.9229,284.5391,m,1,0.6048,,[],[],[],[],[],[],[],284.5392,286.539,286.5391,286.5392,[],[],[],[],[],[],[],,,,286.5393,286.5394,0.042281776,-0.377239973,0,0,0,,0,43,43,95,1,1,word,COMEDY,cursive,comedy_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,286.5404,286.7391,286.7391,287.239,,,,,,,,,,,,,,0.605,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,45,0,287.2394,287.8557,m,1,0.605,,[],[],[],[],[],[],[],287.8559,289.8557,289.8557,289.8559,[],[],[],[],[],[],[],,,,289.856,289.856,0.042062529,-0.377919639,0,0,0,,0,44,44,136,1,1,word,RADICAL,print,radical_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,289.8572,290.0556,290.0557,290.5557,,,,,,,,,,,,,,1.0215,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,46,0,290.5562,291.5885,m,1,1.0215,,[],[],[],[],[],[],[],291.5886,293.589,293.5891,293.5892,[],[],[],[],[],[],[],,,,293.5893,293.5893,0.042058875,-0.377919639,0,0,0,,0,45,45,145,1,1,word,RESUME,print,resume_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,293.5905,293.789,293.789,294.2884,,,,,,,,,,,,,,0.7991,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,47,1,294.289,295.0889,m,1,0.7991,,[],[],[],[],[],[],[],295.089,297.089,297.0891,301.2722,[],[],[],[],[],[],[],z,4.1726,,301.2723,301.2724,0.041835974,-0.376816096,0,0,0,,0,46,46,152,1,1,word,SPECIMEN,cursive,specimen_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,301.2733,301.4723,301.4724,301.9723,,,,,,,,,,,,,,3.4216,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,48,1,301.9728,305.4056,z,1,3.4216,,[],[],[],[],[],[],[],305.4058,307.4056,307.4057,308.3557,[],[],[],[],[],[],[],z,0.9389,,308.3558,308.3558,0.040948024,-0.376143738,0,0,0,,0,47,47,36,1,1,RL,speniven,cursive,speniven_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,308.3568,308.5556,308.5557,309.0556,,,,,,,,,,,,,,6.2762,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,49,0,309.056,315.3389,z,1,6.2762,,[],[],[],[],[],[],[],315.339,317.3389,317.339,317.3392,[],[],[],[],[],[],[],,,,317.3392,317.3393,0.040948024,-0.37828505,0,0,0,,0,48,48,1,1,1,RL,adnicory,cursive,adnicory_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,317.3404,317.5389,317.539,318.0388,,,,,,,,,,,,,,0.9239,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,50,0,318.0393,318.9722,m,1,0.9239,,[],[],[],[],[],[],[],318.9723,320.9721,320.9721,320.9723,[],[],[],[],[],[],[],,,,320.9724,320.9724,0.040948024,-0.37828505,0,0,0,,0,49,49,80,1,1,word,ACADEMY,cursive,academy_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,320.9731,321.1723,321.1723,321.6722,,,,,,,,,,,,,,1.5485,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,51,0,321.6727,323.2222,m,0,1.5485,,[],[],[],[],[],[],[],323.2223,325.2222,325.2223,325.2225,[],[],[],[],[],[],[],,,,325.2225,325.2227,0.040948024,-0.37828505,0,0,0,,0,50,50,15,1,1,RL,losipal,cursive,losipal_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,325.2238,325.4221,325.4222,325.9223,,,,,,,,,,,,,,3.1271,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,52,0,325.9228,329.0554,m,1,3.1271,,[],[],[],[],[],[],[],329.0555,331.0546,331.0546,331.0547,[],[],[],[],[],[],[],,,,331.0548,331.0549,0.040948024,-0.37828505,0,0,0,,0,51,51,102,1,1,word,DENSITY,cursive,density_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,331.0561,331.2556,331.2556,331.7555,,,,,,,,,,,,,,1.1047,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,53,0,331.7561,332.8723,m,0,1.1047,,[],[],[],[],[],[],[],332.8724,334.8713,334.8713,334.8715,[],[],[],[],[],[],[],,,,334.8716,334.8717,0.040948024,-0.37828505,0,0,0,,0,52,52,50,1,1,TL,condiser,cursive,condiser_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,334.8728,335.0722,335.0723,335.5722,,,,,,,,,,,,,,2.6726,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,54,0,335.5727,338.2556,m,1,2.6726,,[],[],[],[],[],[],[],338.2557,340.2554,340.2555,340.2556,[],[],[],[],[],[],[],,,,340.2557,340.2558,0.040948024,-0.37828505,0,0,0,,0,53,53,140,1,1,word,RELATIVE,cursive,relative_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,340.2568,340.4555,340.4556,340.9555,,,,,,,,,,,,,,0.7037,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,55,0,340.9561,341.6721,m,0,0.7037,,[],[],[],[],[],[],[],341.6722,343.6722,343.6723,343.6724,[],[],[],[],[],[],[],,,,343.6725,343.6725,0.040948024,-0.37828505,0,0,0,,0,54,54,73,1,1,TL,ronamtic,cursive,ronamtic_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,343.6736,343.8722,343.8723,344.3712,,,,,,,,,,,,,,0.9558,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,56,0,344.3718,345.3379,m,0,0.9558,,[],[],[],[],[],[],[],345.338,347.3389,347.3389,347.3392,[],[],[],[],[],[],[],,,,347.3392,347.3392,0.040948024,-0.37828505,0,0,0,,0,55,55,33,1,1,RL,recile,cursive,recile_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,347.3403,347.5389,347.5389,348.0388,,,,,,,,,,,,,,0.7139,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,57,0,348.0393,348.7547,m,0,0.7139,,[],[],[],[],[],[],[],348.7547,350.7555,350.7556,350.7558,[],[],[],[],[],[],[],,,,350.7559,350.7559,0.04094437,-0.378054841,0,0,0,,0,56,56,66,1,1,TL,panert,cursive,panert_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,350.7572,350.9555,350.9556,351.4555,,,,,,,,,,,,,,0.571,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,58,0,351.456,352.0378,m,1,0.571,,[],[],[],[],[],[],[],352.038,354.0379,354.0379,354.0381,[],[],[],[],[],[],[],,,,354.0382,354.0383,0.04094437,-0.377839248,0,0,0,,0,57,57,124,1,1,word,NUMERICAL,print,numerical_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,354.0394,354.2386,354.2387,354.7379,,,,,,,,,,,,,,0.5897,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,59,0,354.7384,355.3388,m,1,0.5897,,[],[],[],[],[],[],[],355.3389,357.3388,357.3388,357.3389,[],[],[],[],[],[],[],,,,357.3391,357.3391,0.040505876,-0.377839248,0,0,0,,0,58,58,138,1,1,word,REFUSAL,print,refusal_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,357.3403,357.5377,357.5378,358.0379,,,,,,,,,,,,,,0.6224,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,60,1,358.0384,358.6722,m,1,0.6224,,[],[],[],[],[],[],[],358.6723,360.6711,360.6712,364.0221,[],[],[],[],[],[],[],z,3.3396,,364.0222,364.0223,0.040505876,-0.377404408,0,0,0,,0,59,59,97,1,1,word,COVERAGE,print,coverage_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,364.0232,364.222,364.2221,364.722,,,,,,,,,,,,,,1.014,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,61,0,364.7226,365.7385,z,0,1.014,,[],[],[],[],[],[],[],365.7386,367.7382,367.7383,367.7385,[],[],[],[],[],[],[],,,,367.7385,367.7387,0.040071036,-0.377404408,0,0,0,,0,60,60,87,1,1,word,CAFETERIA,cursive,cafeteria_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,367.7396,367.9389,367.9389,368.4388,,,,,,,,,,,,,,0.9714,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,62,1,368.4393,369.4221,z,1,0.9714,,[],[],[],[],[],[],[],369.4222,371.4221,371.4221,373.1054,[],[],[],[],[],[],[],m,1.6725,,373.1055,373.1055,0.040071036,-0.377404408,0,0,0,,0,61,61,37,1,1,RL,skofen,print,skofen_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,373.1065,373.3045,373.3045,373.8055,,,,,,,,,,,,,,2.9038,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,63,0,373.8059,376.7222,z,1,2.9038,,[],[],[],[],[],[],[],376.7223,378.722,378.722,378.7221,[],[],[],[],[],[],[],,,,378.7221,378.7222,0.040071036,-0.377188815,0,0,0,,0,62,62,64,1,1,TL,orepator,cursive,orepator_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,378.7232,378.922,378.922,379.422,,,,,,,,,,,,,,0.8052,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,64,1,379.4225,380.2388,m,1,0.8052,,[],[],[],[],[],[],[],380.2388,382.2378,382.2379,383.2054,[],[],[],[],[],[],[],m,0.9563,,383.2055,383.2056,0.040071036,-0.377188815,0,0,0,,0,63,63,142,1,1,word,REMOTE,print,remote_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,383.2065,383.4054,383.4054,383.9046,,,,,,,,,,,,,,1.8391,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,65,0,383.905,385.7554,z,1,1.8391,,[],[],[],[],[],[],[],385.7555,387.7554,387.7555,387.7556,[],[],[],[],[],[],[],,,,387.7557,387.7557,0.039855443,-0.377188815,0,0,0,,0,64,64,79,1,1,TL,veretan,print,veretan_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,387.7567,387.9544,387.9544,388.4553,,,,,,,,,,,,,,0.8064,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,66,0,388.4558,389.2711,m,1,0.8064,,[],[],[],[],[],[],[],389.2712,391.272,391.272,391.2722,[],[],[],[],[],[],[],,,,391.2723,391.2724,0.039855443,-0.377188815,0,0,0,,0,65,65,153,1,1,word,STOLEN,print,stolen_p.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,391.2735,391.4712,391.4712,391.9711,,,,,,,,,,,,,,0.9222,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,67,0,391.9717,392.9046,m,1,0.9222,,[],[],[],[],[],[],[],392.9047,394.9053,394.9054,394.9055,[],[],[],[],[],[],[],,,,394.9055,394.9057,0.039855443,-0.377188815,0,0,0,,0,66,66,157,1,1,word,VALIDITY,cursive,validity_c.png,,,
,,,,32095,001,2025-10-24_15h54.44.749,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,394.9068,395.1054,395.1054,395.6053,,,,,,,,,,,,,,1.039,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,68,0,395.6058,396.6553,m,0,1.039,,[],[],[],[],[],[],[],396.6555,398.6553,398.6553,398.6555,[],[],[],[],[],[],[],,,,398.6556,398.6557,0.039855443,-0.374729595,0,0,0,,0,67,67,61,1,1,TL,mecidine,cursive,mecidine_c.png,,,
