counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2243.927,2244.125,2244.125,2244.625,,,,,,,,,,,,,,2.457,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,22,0,2244.625,2247.092,z,1,2.457,,[],[],[],[],[],[],[],2247.092,2249.092,2249.092,2249.092,[],[],[],[],[],[],[],,2249.092,2249.092,0.000662252,-0.241721854,0,0,0,,0,21,21,28,1,2,RL,revune,cursive,revune_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2249.093,2249.291,2249.292,2249.792,,,,,,,,,,,,,,0.627,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,23,0,2249.792,2250.433,m,1,0.627,,[],[],[],[],[],[],[],2250.433,2252.425,2252.425,2252.426,[],[],[],[],[],[],[],,2252.426,2252.426,0.000662252,-0.241721854,0,0,0,,0,22,22,147,1,2,word,ROMANTIC,print,romantic_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2252.427,2252.625,2252.625,2253.125,,,,,,,,,,,,,,0.972,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,24,0,2253.126,2254.108,m,1,0.972,,[],[],[],[],[],[],[],2254.108,2256.108,2256.109,2256.109,[],[],[],[],[],[],[],,2256.109,2256.109,0.000662252,-0.241721854,0,0,0,,0,23,23,82,1,2,word,AMATEUR,cursive,amateur_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2256.11,2256.308,2256.308,2256.808,,,,,,,,,,,,,,2.808,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,25,0,2256.809,2259.625,z,1,2.808,,[],[],[],[],[],[],[],2259.625,2261.625,2261.625,2261.625,[],[],[],[],[],[],[],,2261.625,2261.625,0.000662252,-0.241721854,0,0,0,,0,24,24,53,1,2,TL,edivent,cursive,edivent_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2261.626,2261.825,2261.825,2262.325,,,,,,,,,,,,,,0.828,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,26,0,2262.325,2263.158,z,1,0.828,,[],[],[],[],[],[],[],2263.158,2265.158,2265.158,2265.158,[],[],[],[],[],[],[],,2265.159,2265.159,0.000662252,-0.241721854,0,0,0,,0,25,25,49,1,2,TL,dedace,print,dedace_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2265.16,2265.358,2265.358,2265.858,,,,,,,,,,,,,,1.02,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,27,0,2265.859,2266.891,z,1,1.02,,[],[],[],[],[],[],[],2266.891,2268.892,2268.892,2268.892,[],[],[],[],[],[],[],,2268.892,2268.892,0.000662252,-0.241721854,0,0,0,,0,26,26,74,1,2,TL,rerite,cursive,rerite_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2268.894,2269.092,2269.092,2269.591,,,,,,,,,,,,,,5.492,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,28,0,2269.592,2275.092,m,1,5.492,,[],[],[],[],[],[],[],2275.092,2277.091,2277.092,2277.092,[],[],[],[],[],[],[],,2277.092,2277.092,0.000662252,-0.241721854,0,0,0,,0,27,27,119,1,2,word,MEMORY,cursive,memory_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2277.093,2277.292,2277.292,2277.792,,,,,,,,,,,,,,0.706,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,29,0,2277.792,2278.508,m,1,0.706,,[],[],[],[],[],[],[],2278.509,2280.508,2280.508,2280.509,[],[],[],[],[],[],[],,2280.509,2280.509,0.000662252,-0.241721854,0,0,0,,0,28,28,118,1,2,word,MEDICINE,print,medicine_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2280.51,2280.708,2280.709,2281.208,,,,,,,,,,,,,,1.087,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,30,1,2281.209,2282.308,m,1,1.087,,[],[],[],[],[],[],[],2282.308,2284.309,2284.309,2285.558,[],[],[],[],[],[],[],z,2285.558,2285.558,0.000662252,-0.241721854,0,0,0,,0,29,29,134,1,2,word,QUALIFY,cursive,qualify_c.png,1.242,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2285.56,2285.758,2285.758,2286.258,,,,,,,,,,,,,,2.137,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,31,1,2286.259,2288.408,z,1,2.137,,[],[],[],[],[],[],[],2288.409,2290.408,2290.409,2291.575,[],[],[],[],[],[],[],z,2291.575,2291.575,0.000662252,-0.241721854,0,0,0,,0,30,30,45,1,2,TL,carnidal,cursive,carnidal_c.png,1.157,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2291.576,2291.775,2291.775,2292.275,,,,,,,,,,,,,,1.104,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,32,0,2292.276,2293.392,z,1,1.104,,[],[],[],[],[],[],[],2293.392,2295.392,2295.392,2295.392,[],[],[],[],[],[],[],,2295.392,2295.392,0.000662252,-0.241721854,0,0,0,,0,31,31,22,1,2,RL,posity,print,posity_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2295.393,2295.592,2295.592,2296.092,,,,,,,,,,,,,,0.594,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,33,0,2296.092,2296.699,m,1,0.594,,[],[],[],[],[],[],[],2296.699,2298.692,2298.692,2298.692,[],[],[],[],[],[],[],,2298.692,2298.692,0.000662252,-0.241721854,0,0,0,,0,32,32,99,1,2,word,DEBATE,print,debate_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2298.694,2298.892,2298.892,2299.392,,,,,,,,,,,,,,3.746,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,34,0,2299.392,2303.142,z,1,3.746,,[],[],[],[],[],[],[],2303.142,2305.142,2305.142,2305.142,[],[],[],[],[],[],[],,2305.142,2305.143,0.000662252,-0.241721854,0,0,0,,0,33,33,67,1,2,TL,quafily,cursive,quafily_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2305.143,2305.342,2305.342,2305.842,,,,,,,,,,,,,,1.153,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,35,0,2305.842,2307.008,z,1,1.153,,[],[],[],[],[],[],[],2307.008,2309.008,2309.008,2309.009,[],[],[],[],[],[],[],,2309.009,2309.009,0.000662252,-0.241721854,0,0,0,,0,34,34,73,1,2,TL,redisent,print,redisent_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2309.01,2309.208,2309.208,2309.708,,,,,,,,,,,,,,0.774,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,36,0,2309.709,2310.492,z,1,0.774,,[],[],[],[],[],[],[],2310.492,2312.492,2312.492,2312.492,[],[],[],[],[],[],[],,2312.492,2312.492,0.000662252,-0.241721854,0,0,0,,0,35,35,3,1,2,RL,capefory,print,capefory_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2312.493,2312.692,2312.692,2313.192,,,,,,,,,,,,,,0.637,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,37,0,2313.192,2313.841,m,1,0.637,,[],[],[],[],[],[],[],2313.841,2315.842,2315.842,2315.842,[],[],[],[],[],[],[],,2315.842,2315.842,0.000662252,-0.241721854,0,0,0,,0,36,36,81,1,2,word,ADVISORY,print,advisory_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2315.843,2316.042,2316.042,2316.542,,,,,,,,,,,,,,4.626,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,38,1,2316.542,2321.175,z,1,4.626,,[],[],[],[],[],[],[],2321.175,2323.175,2323.175,2324.192,[],[],[],[],[],[],[],z,2324.192,2324.192,0.000662252,-0.241721854,0,0,0,,0,37,37,76,1,2,TL,senmitent,cursive,senmitent_c.png,1.009,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2324.193,2324.392,2324.392,2324.891,,,,,,,,,,,,,,3.804,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,39,0,2324.892,2328.708,z,1,3.804,,[],[],[],[],[],[],[],2328.709,2330.708,2330.708,2330.708,[],[],[],[],[],[],[],,2330.708,2330.708,0.000662252,-0.241721854,0,0,0,,0,38,38,20,1,2,RL,onegator,cursive,onegator_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2330.71,2330.908,2330.908,2331.408,,,,,,,,,,,,,,1.074,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,40,0,2331.409,2332.492,m,1,1.074,,[],[],[],[],[],[],[],2332.492,2334.492,2334.492,2334.492,[],[],[],[],[],[],[],,2334.492,2334.492,0.000662252,-0.241721854,0,0,0,,0,39,39,155,1,2,word,STRATEGY,cursive,strategy_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2334.493,2334.691,2334.691,2335.192,,,,,,,,,,,,,,1.703,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,41,0,2335.192,2336.908,z,1,1.703,,[],[],[],[],[],[],[],2336.909,2338.908,2338.908,2338.909,[],[],[],[],[],[],[],,2338.909,2338.909,0.000662252,-0.241721854,0,0,0,,0,40,40,24,1,2,RL,rasibal,cursive,rasibal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2338.91,2339.108,2339.108,2339.608,,,,,,,,,,,,,,2.806,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,42,0,2339.609,2342.425,z,1,2.806,,[],[],[],[],[],[],[],2342.425,2344.425,2344.425,2344.425,[],[],[],[],[],[],[],,2344.425,2344.425,0.000662252,-0.241721854,0,0,0,,0,41,41,56,1,2,TL,marnigal,cursive,marnigal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2344.426,2344.625,2344.625,2345.125,,,,,,,,,,,,,,1.193,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,43,0,2345.126,2346.332,m,1,1.193,,[],[],[],[],[],[],[],2346.332,2348.325,2348.325,2348.325,[],[],[],[],[],[],[],,2348.325,2348.326,0.000662252,-0.241721854,0,0,0,,0,42,42,145,1,2,word,RESUME,cursive,resume_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2348.326,2348.525,2348.525,2349.025,,,,,,,,,,,,,,3.526,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,44,1,2349.025,2352.558,z,1,3.526,,[],[],[],[],[],[],[],2352.558,2354.558,2354.558,2355.559,[],[],[],[],[],[],[],z,2355.559,2355.559,0.000662252,-0.241721854,0,0,0,,0,43,43,68,1,2,TL,quatily,cursive,quatily_c.png,0.989,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2355.56,2355.758,2355.758,2356.258,,,,,,,,,,,,,,1.155,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,45,0,2356.259,2357.425,m,1,1.155,,[],[],[],[],[],[],[],2357.425,2359.425,2359.425,2359.425,[],[],[],[],[],[],[],,2359.425,2359.425,0.000662252,-0.241721854,0,0,0,,0,44,44,157,1,2,word,VALIDITY,print,validity_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2359.427,2359.625,2359.625,2360.125,,,,,,,,,,,,,,1.053,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,46,0,2360.125,2361.192,m,1,1.053,,[],[],[],[],[],[],[],2361.192,2363.192,2363.192,2363.192,[],[],[],[],[],[],[],,2363.192,2363.192,0.000662252,-0.241721854,0,0,0,,0,45,45,141,1,2,word,RELIGION,cursive,religion_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2363.193,2363.392,2363.392,2363.892,,,,,,,,,,,,,,0.657,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,47,0,2363.892,2364.558,m,1,0.657,,[],[],[],[],[],[],[],2364.558,2366.558,2366.558,2366.559,[],[],[],[],[],[],[],,2366.559,2366.559,0.000662252,-0.241721854,0,0,0,,0,46,46,143,1,2,word,REMOVAL,print,removal_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2366.56,2366.758,2366.758,2367.258,,,,,,,,,,,,,,0.554,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,48,0,2367.259,2367.825,m,1,0.554,,[],[],[],[],[],[],[],2367.825,2369.825,2369.825,2369.825,[],[],[],[],[],[],[],,2369.825,2369.826,0.000662252,-0.241721854,0,0,0,,0,47,47,100,1,2,word,DECADE,print,decade_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2369.827,2370.025,2370.025,2370.524,,,,,,,,,,,,,,1.272,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,49,0,2370.525,2371.808,z,0,1.272,,[],[],[],[],[],[],[],2371.808,2373.808,2373.808,2373.809,[],[],[],[],[],[],[],,2373.809,2373.809,0.000662252,-0.241721854,0,0,0,,0,48,48,120,1,2,word,MILITARY,cursive,military_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2373.81,2374.008,2374.009,2374.508,,,,,,,,,,,,,,0.705,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,50,0,2374.509,2375.225,m,1,0.705,,[],[],[],[],[],[],[],2375.225,2377.224,2377.225,2377.225,[],[],[],[],[],[],[],,2377.225,2377.225,0.000662252,-0.241721854,0,0,0,,0,49,49,83,1,2,word,ANIMAL,print,animal_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2377.226,2377.425,2377.425,2377.925,,,,,,,,,,,,,,0.628,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,51,0,2377.926,2378.565,m,1,0.628,,[],[],[],[],[],[],[],2378.565,2380.558,2380.558,2380.559,[],[],[],[],[],[],[],,2380.559,2380.559,0.000662252,-0.241721854,0,0,0,,0,50,50,80,1,2,word,ACADEMY,cursive,academy_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2380.56,2380.758,2380.758,2381.258,,,,,,,,,,,,,,0.806,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,52,0,2381.259,2382.075,z,1,0.806,,[],[],[],[],[],[],[],2382.075,2384.075,2384.075,2384.075,[],[],[],[],[],[],[],,2384.075,2384.075,0.000662252,-0.241721854,0,0,0,,0,51,51,8,1,2,RL,desifate,print,desifate_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2384.076,2384.275,2384.275,2384.775,,,,,,,,,,,,,,0.858,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,53,0,2384.776,2385.642,z,1,0.858,,[],[],[],[],[],[],[],2385.642,2387.642,2387.642,2387.642,[],[],[],[],[],[],[],,2387.642,2387.644,0.000662252,-0.241721854,0,0,0,,0,52,52,78,1,2,TL,stogare,print,stogare_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2387.645,2387.842,2387.842,2388.342,,,,,,,,,,,,,,2.477,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,54,0,2388.343,2390.832,m,0,2.477,,[],[],[],[],[],[],[],2390.832,2392.825,2392.825,2392.826,[],[],[],[],[],[],[],,2392.826,2392.826,0.000662252,-0.241721854,0,0,0,,0,53,53,34,1,2,RL,trilude,cursive,trilude_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2392.828,2393.025,2393.025,2393.525,,,,,,,,,,,,,,0.904,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,55,0,2393.526,2394.442,m,1,0.904,,[],[],[],[],[],[],[],2394.442,2396.442,2396.442,2396.442,[],[],[],[],[],[],[],,2396.442,2396.442,0.000662252,-0.241721854,0,0,0,,0,54,54,86,1,2,word,BESIDE,cursive,beside_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2396.443,2396.641,2396.641,2397.142,,,,,,,,,,,,,,1.354,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,56,0,2397.142,2398.508,m,1,1.354,,[],[],[],[],[],[],[],2398.509,2400.508,2400.508,2400.509,[],[],[],[],[],[],[],,2400.509,2400.509,0.000662252,-0.241721854,0,0,0,,0,55,55,135,1,2,word,QUALITY,cursive,quality_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2400.51,2400.707,2400.707,2401.208,,,,,,,,,,,,,,1.446,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,57,0,2401.209,2402.658,z,1,1.446,,[],[],[],[],[],[],[],2402.659,2404.658,2404.658,2404.658,[],[],[],[],[],[],[],,2404.658,2404.658,0.000662252,-0.241721854,0,0,0,,0,56,56,42,1,2,TL,bedise,cursive,bedise_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2404.659,2404.858,2404.858,2405.358,,,,,,,,,,,,,,0.621,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,58,0,2405.359,2405.992,m,1,0.621,,[],[],[],[],[],[],[],2405.992,2407.991,2407.991,2407.992,[],[],[],[],[],[],[],,2407.992,2407.992,0.000662252,-0.241721854,0,0,0,,0,57,57,114,1,2,word,LOCATE,print,locate_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2407.993,2408.192,2408.192,2408.692,,,,,,,,,,,,,,0.96,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,59,0,2408.692,2409.658,z,1,0.96,,[],[],[],[],[],[],[],2409.658,2411.658,2411.658,2411.659,[],[],[],[],[],[],[],,2411.659,2411.659,0.000662252,-0.241721854,0,0,0,,0,58,58,18,1,2,RL,mesibine,print,mesibine_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2411.66,2411.858,2411.859,2412.358,,,,,,,,,,,,,,1.138,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,60,0,2412.358,2413.508,z,1,1.138,,[],[],[],[],[],[],[],2413.508,2415.508,2415.508,2415.508,[],[],[],[],[],[],[],,2415.509,2415.509,0.000662252,-0.241721854,0,0,0,,0,59,59,39,1,2,TL,aminal,print,aminal_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2415.51,2415.708,2415.708,2416.208,,,,,,,,,,,,,,0.825,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,61,0,2416.209,2417.042,z,1,0.825,,[],[],[],[],[],[],[],2417.042,2419.042,2419.042,2419.042,[],[],[],[],[],[],[],,2419.043,2419.043,0.000662252,-0.241721854,0,0,0,,0,60,60,77,1,2,TL,sloten,print,sloten_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2419.043,2419.242,2419.242,2419.742,,,,,,,,,,,,,,1.026,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,62,0,2419.742,2420.775,z,1,1.026,,[],[],[],[],[],[],[],2420.775,2422.775,2422.775,2422.775,[],[],[],[],[],[],[],,2422.775,2422.776,0.000662252,-0.241721854,0,0,0,,0,61,61,48,1,2,TL,detabe,print,detabe_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2422.776,2422.974,2422.975,2423.475,,,,,,,,,,,,,,0.828,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,63,0,2423.475,2424.316,m,1,0.828,,[],[],[],[],[],[],[],2424.316,2426.308,2426.308,2426.309,[],[],[],[],[],[],[],,2426.309,2426.309,0.000662252,-0.241721854,0,0,0,,0,62,62,91,1,2,word,CARDINAL,cursive,cardinal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2426.31,2426.508,2426.508,2427.008,,,,,,,,,,,,,,3.361,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,64,0,2427.009,2430.375,z,1,3.361,,[],[],[],[],[],[],[],2430.375,2432.375,2432.375,2432.375,[],[],[],[],[],[],[],,2432.376,2432.376,0.000662252,-0.241721854,0,0,0,,0,63,63,52,1,2,TL,elarobate,cursive,elarobate_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2432.377,2432.575,2432.575,2433.075,,,,,,,,,,,,,,1.82,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,65,0,2433.076,2434.909,m,1,1.82,,[],[],[],[],[],[],[],2434.909,2436.908,2436.909,2436.909,[],[],[],[],[],[],[],,2436.909,2436.909,0.000662252,-0.241721854,0,0,0,,0,64,64,85,1,2,word,BENEFIT,cursive,benefit_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2436.91,2437.107,2437.108,2437.608,,,,,,,,,,,,,,0.725,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,66,0,2437.609,2438.342,m,0,0.725,,[],[],[],[],[],[],[],2438.342,2440.342,2440.342,2440.342,[],[],[],[],[],[],[],,2440.342,2440.342,0.000662252,-0.241721854,0,0,0,,0,65,65,79,1,2,TL,vadility,print,vadility_p.png,,,,,,
