counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,313.334,313.532,313.532,314.032,,,,,,,,,,,,,,0.87,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,28,1,314.032,314.905,m,1,0.87,,[],[],[],[],[],[],[],314.905,316.899,316.899,317.953,[],[],[],[],[],[],[],m,317.954,317.954,-0.833562586,0.501375516,0,0,0,,0,27,27,132,1,4,word,PROPOSAL,print,proposal_p.png,1.052,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,317.955,318.148,318.149,318.648,,,,,,,,,,,,,,1.77,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,29,1,318.649,320.422,z,1,1.77,,[],[],[],[],[],[],[],320.422,322.415,322.415,323.737,[],[],[],[],[],[],[],m,323.737,323.737,-0.833562586,0.501375516,0,0,0,,0,28,28,44,1,4,RL,senvilent,print,senvilent_p.png,1.319,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,323.738,323.932,323.932,324.432,,,,,,,,,,,,,,0.985,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,30,0,324.432,325.421,m,1,0.985,,[],[],[],[],[],[],[],325.421,327.415,327.416,327.416,[],[],[],[],[],[],[],,327.416,327.416,-0.833562586,0.501375516,0,0,0,,0,29,29,88,1,4,word,CAMERA,print,camera_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,327.417,327.616,327.616,328.115,,,,,,,,,,,,,,0.869,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,31,0,328.116,328.987,z,1,0.869,,[],[],[],[],[],[],[],328.987,330.982,330.982,330.983,[],[],[],[],[],[],[],,330.983,330.983,-0.833562586,0.501375516,0,0,0,,0,30,30,27,1,4,RL,menowy,print,menowy_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,330.985,331.182,331.182,331.682,,,,,,,,,,,,,,0.769,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,32,0,331.683,332.455,m,1,0.769,,[],[],[],[],[],[],[],332.455,334.449,334.449,334.449,[],[],[],[],[],[],[],,334.449,334.449,-0.833562586,0.501375516,0,0,0,,0,31,31,154,1,4,word,STORAGE,print,storage_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,334.451,334.649,334.649,335.149,,,,,,,,,,,,,,1.902,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,33,0,335.149,337.054,m,1,1.902,,[],[],[],[],[],[],[],337.054,339.049,339.049,339.049,[],[],[],[],[],[],[],,339.049,339.049,-0.833562586,0.501375516,0,0,0,,0,32,32,84,1,4,word,BELOVED,print,beloved_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,339.05,339.249,339.249,339.749,,,,,,,,,,,,,,1.852,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,34,0,339.75,341.604,z,0,1.852,,[],[],[],[],[],[],[],341.604,343.599,343.599,343.6,[],[],[],[],[],[],[],,343.6,343.6,-0.833562586,0.501375516,0,0,0,,0,33,33,101,1,4,word,DELICATE,cursive,delicate_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,343.601,343.799,343.799,344.299,,,,,,,,,,,,,,1.003,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,35,0,344.299,345.305,z,1,1.003,,[],[],[],[],[],[],[],345.305,347.299,347.299,347.3,[],[],[],[],[],[],[],,347.3,347.3,-0.833562586,0.501375516,0,0,0,,0,34,34,12,1,4,RL,conbicer,cursive,conbicer_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,347.301,347.499,347.499,347.999,,,,,,,,,,,,,,1.169,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,36,1,347.999,349.171,m,1,1.169,,[],[],[],[],[],[],[],349.171,351.166,351.166,352.188,[],[],[],[],[],[],[],m,352.189,352.189,-0.833562586,0.501375516,0,0,0,,0,35,35,94,1,4,word,CLINICAL,print,clinical_p.png,1.02,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,352.19,352.382,352.382,352.883,,,,,,,,,,,,,,3.485,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,37,0,352.883,356.371,z,1,3.485,,[],[],[],[],[],[],[],356.371,358.366,358.366,358.366,[],[],[],[],[],[],[],,358.366,358.366,-0.833562586,0.501375516,0,0,0,,0,36,36,2,1,4,RL,asiral,cursive,asiral_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,358.368,358.566,358.566,359.066,,,,,,,,,,,,,,2.852,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,38,0,359.066,361.921,z,1,2.852,,[],[],[],[],[],[],[],361.921,363.916,363.916,363.916,[],[],[],[],[],[],[],,363.917,363.917,-0.833562586,0.501375516,0,0,0,,0,37,37,10,1,4,RL,carminal,cursive,carminal_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,363.918,364.116,364.116,364.616,,,,,,,,,,,,,,1.671,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,39,0,364.617,366.289,m,1,1.671,,[],[],[],[],[],[],[],366.289,368.283,368.283,368.283,[],[],[],[],[],[],[],,368.283,368.283,-0.833562586,0.501375516,0,0,0,,0,38,38,85,1,4,word,BENEFIT,cursive,benefit_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,368.285,368.483,368.483,368.983,,,,,,,,,,,,,,1.154,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,40,0,368.983,370.14,m,1,1.154,,[],[],[],[],[],[],[],370.14,372.133,372.133,372.133,[],[],[],[],[],[],[],,372.133,372.133,-0.833562586,0.501375516,0,0,0,,0,39,39,96,1,4,word,CONSIDER,cursive,consider_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,372.134,372.333,372.333,372.833,,,,,,,,,,,,,,3.504,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,41,0,372.833,376.34,z,1,3.504,,[],[],[],[],[],[],[],376.34,378.333,378.333,378.333,[],[],[],[],[],[],[],,378.333,378.333,-0.833562586,0.501375516,0,0,0,,0,40,40,14,1,4,RL,delahe,cursive,delahe_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,378.334,378.533,378.533,379.033,,,,,,,,,,,,,,1.019,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,42,0,379.033,380.056,m,1,1.019,,[],[],[],[],[],[],[],380.056,382.05,382.05,382.05,[],[],[],[],[],[],[],,382.05,382.05,-0.833562586,0.501375516,0,0,0,,0,41,41,83,1,4,word,ANIMAL,cursive,animal_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,382.051,382.25,382.25,382.75,,,,,,,,,,,,,,0.985,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,43,0,382.75,383.739,m,1,0.985,,[],[],[],[],[],[],[],383.739,385.733,385.733,385.733,[],[],[],[],[],[],[],,385.734,385.734,-0.833562586,0.501375516,0,0,0,,0,42,42,117,1,4,word,MARINE,print,marine_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,385.735,385.933,385.933,386.433,,,,,,,,,,,,,,3.369,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,44,0,386.433,389.805,z,1,3.369,,[],[],[],[],[],[],[],389.805,391.8,391.8,391.8,[],[],[],[],[],[],[],,391.8,391.8,-0.833562586,0.501375516,0,0,0,,0,43,43,8,1,4,RL,casagity,cursive,casagity_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,391.801,392,392,392.5,,,,,,,,,,,,,,0.654,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,45,0,392.5,393.157,m,1,0.654,,[],[],[],[],[],[],[],393.157,395.15,395.15,395.15,[],[],[],[],[],[],[],,395.15,395.15,-0.833562586,0.501375516,0,0,0,,0,44,44,95,1,4,word,COMEDY,print,comedy_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,395.151,395.35,395.35,395.85,,,,,,,,,,,,,,2.102,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,46,0,395.85,397.955,m,1,2.102,,[],[],[],[],[],[],[],397.955,399.95,399.95,399.95,[],[],[],[],[],[],[],,399.95,399.951,-0.833562586,0.501375516,0,0,0,,0,45,45,100,1,4,word,DECADE,cursive,decade_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,399.952,400.15,400.15,400.65,,,,,,,,,,,,,,1.385,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,47,0,400.65,402.038,z,1,1.385,,[],[],[],[],[],[],[],402.038,404.034,404.034,404.034,[],[],[],[],[],[],[],,404.034,404.034,-0.833562586,0.501375516,0,0,0,,0,46,46,4,1,4,RL,betemit,cursive,betemit_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,404.035,404.233,404.234,404.733,,,,,,,,,,,,,,0.686,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,48,0,404.734,405.422,m,1,0.686,,[],[],[],[],[],[],[],405.422,407.417,407.417,407.417,[],[],[],[],[],[],[],,407.417,407.417,-0.833562586,0.501375516,0,0,0,,0,47,47,150,1,4,word,SENTIMENT,print,sentiment_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,407.418,407.617,407.617,408.117,,,,,,,,,,,,,,0.636,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,49,0,408.117,408.757,m,1,0.636,,[],[],[],[],[],[],[],408.757,410.75,410.75,410.751,[],[],[],[],[],[],[],,410.751,410.751,-0.833562586,0.501375516,0,0,0,,0,48,48,148,1,4,word,SALINE,print,saline_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,410.752,410.95,410.951,411.45,,,,,,,,,,,,,,2.12,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,50,0,411.451,413.573,z,1,2.12,,[],[],[],[],[],[],[],413.573,415.567,415.567,415.567,[],[],[],[],[],[],[],,415.567,415.568,-0.833562586,0.501375516,0,0,0,,0,49,49,35,1,4,RL,probice,cursive,probice_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,415.569,415.767,415.767,416.267,,,,,,,,,,,,,,1.852,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,51,0,416.268,418.123,z,0,1.852,,[],[],[],[],[],[],[],418.123,420.117,420.117,420.117,[],[],[],[],[],[],[],,420.118,420.118,-0.833562586,0.501375516,0,0,0,,0,50,50,144,1,4,word,RESIDENT,cursive,resident_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,420.119,420.317,420.317,420.817,,,,,,,,,,,,,,1.137,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,52,0,420.818,421.957,z,1,1.137,,[],[],[],[],[],[],[],421.957,423.951,423.951,423.951,[],[],[],[],[],[],[],,423.951,423.951,-0.833562586,0.501375516,0,0,0,,0,51,51,57,1,4,TL,etidor,print,etidor_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,423.953,424.151,424.151,424.65,,,,,,,,,,,,,,1.736,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,53,0,424.651,426.389,m,1,1.736,,[],[],[],[],[],[],[],426.389,428.384,428.384,428.385,[],[],[],[],[],[],[],,428.385,428.385,-0.833562586,0.501375516,0,0,0,,0,52,52,156,1,4,word,TRIBUTE,print,tribute_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,428.386,428.584,428.584,429.084,,,,,,,,,,,,,,4.119,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,54,1,429.085,433.206,z,1,4.119,,[],[],[],[],[],[],[],433.206,435.201,435.201,436.307,[],[],[],[],[],[],[],z,436.307,436.307,-0.833562586,0.501375516,0,0,0,,0,53,53,77,1,4,TL,spemicen,cursive,spemicen_c.png,1.104,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,436.308,436.501,436.501,437.001,,,,,,,,,,,,,,1.171,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,55,0,437.001,438.174,z,1,1.171,,[],[],[],[],[],[],[],438.174,440.168,440.168,440.168,[],[],[],[],[],[],[],,440.168,440.168,-0.833562586,0.501375516,0,0,0,,0,54,54,28,1,4,RL,mifikary,print,mifikary_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,440.169,440.368,440.368,440.868,,,,,,,,,,,,,,2.855,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,56,0,440.868,443.725,z,0,2.855,,[],[],[],[],[],[],[],443.725,445.718,445.718,445.718,[],[],[],[],[],[],[],,445.718,445.718,-0.833562586,0.501375516,0,0,0,,0,55,55,113,1,4,word,LITERAL,cursive,literal_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,445.719,445.918,445.918,446.418,,,,,,,,,,,,,,0.77,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,57,0,446.418,447.19,m,0,0.77,,[],[],[],[],[],[],[],447.19,449.184,449.185,449.185,[],[],[],[],[],[],[],,449.185,449.185,-0.833562586,0.501375516,0,0,0,,0,56,56,78,1,4,TL,stragety,print,stragety_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,449.185,449.384,449.385,449.884,,,,,,,,,,,,,,1.487,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,58,0,449.885,451.374,m,0,1.487,,[],[],[],[],[],[],[],451.374,453.368,453.368,453.368,[],[],[],[],[],[],[],,453.368,453.368,-0.833562586,0.501375516,0,0,0,,0,57,57,69,1,4,TL,quafily,print,quafily_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,453.369,453.568,453.568,454.068,,,,,,,,,,,,,,2.536,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,59,0,454.068,456.607,z,0,2.536,,[],[],[],[],[],[],[],456.607,458.601,458.601,458.602,[],[],[],[],[],[],[],,458.602,458.602,-0.833562586,0.501375516,0,0,0,,0,58,58,91,1,4,word,CARDINAL,cursive,cardinal_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,458.603,458.801,458.805,459.301,,,,,,,,,,,,,,1.503,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,60,0,459.302,460.807,z,1,1.503,,[],[],[],[],[],[],[],460.807,462.801,462.801,462.802,[],[],[],[],[],[],[],,462.802,462.802,-0.833562586,0.501375516,0,0,0,,0,59,59,36,1,4,RL,rabigly,cursive,rabigly_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,462.803,463.001,463.001,463.501,,,,,,,,,,,,,,1.154,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,61,1,463.502,464.658,z,1,1.154,,[],[],[],[],[],[],[],464.658,466.651,466.651,467.64,[],[],[],[],[],[],[],m,467.64,467.64,-0.833562586,0.501375516,0,0,0,,0,60,60,67,1,4,TL,polupar,print,polupar_p.png,0.986,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,467.641,467.835,467.835,468.335,,,,,,,,,,,,,,1.119,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,62,0,468.335,469.457,m,1,1.119,,[],[],[],[],[],[],[],469.457,471.451,471.452,471.452,[],[],[],[],[],[],[],,471.452,471.452,-0.833562586,0.501375516,0,0,0,,0,61,61,122,1,4,word,MOBILE,print,mobile_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,471.453,471.651,471.652,472.152,,,,,,,,,,,,,,2.036,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,63,0,472.152,474.19,z,1,2.036,,[],[],[],[],[],[],[],474.19,476.185,476.185,476.185,[],[],[],[],[],[],[],,476.185,476.185,-0.833562586,0.501375516,0,0,0,,0,62,62,79,1,4,TL,tritube,print,tritube_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,476.187,476.385,476.385,476.885,,,,,,,,,,,,,,2.369,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,64,0,476.886,479.257,z,0,2.369,,[],[],[],[],[],[],[],479.257,481.252,481.252,481.252,[],[],[],[],[],[],[],,481.252,481.252,-0.833562586,0.501375516,0,0,0,,0,63,63,102,1,4,word,DENSITY,cursive,density_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,481.253,481.452,481.452,481.952,,,,,,,,,,,,,,0.97,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,65,0,481.952,482.926,z,1,0.97,,[],[],[],[],[],[],[],482.926,484.918,484.919,484.919,[],[],[],[],[],[],[],,484.919,484.919,-0.833562586,0.501375516,0,0,0,,0,64,64,50,1,4,RL,vecelan,cursive,vecelan_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,484.92,485.118,485.118,485.619,,,,,,,,,,,,,,0.87,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,66,0,485.619,486.491,z,1,0.87,,[],[],[],[],[],[],[],486.491,488.485,488.485,488.486,[],[],[],[],[],[],[],,488.486,488.486,-0.833562586,0.501375516,0,0,0,,0,65,65,54,1,4,TL,codemy,print,codemy_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,488.487,488.685,488.685,489.185,,,,,,,,,,,,,,1.236,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,67,0,489.185,490.425,z,1,1.236,,[],[],[],[],[],[],[],490.425,492.419,492.419,492.419,[],[],[],[],[],[],[],,492.419,492.419,-0.833562586,0.501375516,0,0,0,,0,66,66,70,1,4,TL,quatily,print,quatily_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,492.42,492.619,492.619,493.119,,,,,,,,,,,,,,1.453,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,68,0,493.119,494.575,m,1,1.453,,[],[],[],[],[],[],[],494.575,496.569,496.569,496.569,[],[],[],[],[],[],[],,496.569,496.569,-0.833562586,0.501375516,0,0,0,,0,67,67,155,1,4,word,STRATEGY,print,strategy_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,496.57,496.769,496.769,497.269,,,,,,,,,,,,,,1.753,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,69,0,497.269,499.023,m,1,1.753,,[],[],[],[],[],[],[],499.023,501.019,501.019,501.019,[],[],[],[],[],[],[],,501.019,501.019,-0.833562586,0.501375516,0,0,0,,0,68,68,82,1,4,word,AMATEUR,cursive,amateur_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,501.02,501.219,501.219,501.719,,,,,,,,,,,,,,2.069,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,70,0,501.719,503.792,m,1,2.069,,[],[],[],[],[],[],[],503.792,505.785,505.786,505.786,[],[],[],[],[],[],[],,505.786,505.786,-0.833562586,0.501375516,0,0,0,,0,69,69,133,1,4,word,PROVIDE,cursive,provide_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,505.787,505.985,505.986,506.486,,,,,,,,,,,,,,0.951,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,71,0,506.486,507.441,z,1,0.951,,[],[],[],[],[],[],[],507.441,509.436,509.436,509.436,[],[],[],[],[],[],[],,509.436,509.436,-0.833562586,0.501375516,0,0,0,,0,70,70,0,1,4,RL,abanemy,print,abanemy_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,509.437,509.636,509.636,510.136,,,,,,,,,,,,,,2.205,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,72,0,510.136,512.343,m,1,2.205,,[],[],[],[],[],[],[],512.343,514.336,514.336,514.336,[],[],[],[],[],[],[],,514.336,514.336,-0.833562586,0.501375516,0,0,0,,0,71,71,124,1,4,word,NUMERICAL,cursive,numerical_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,514.337,514.536,514.539,515.036,,,,,,,,,,,,,,1.768,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,73,1,515.036,516.807,z,1,1.768,,[],[],[],[],[],[],[],516.807,518.802,518.802,521.375,[],[],[],[],[],[],[],z,521.375,521.375,-0.833562586,0.501375516,0,0,0,,0,72,72,59,1,4,TL,fornute,cursive,fornute_c.png,2.57,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,521.376,521.569,521.569,522.069,,,,,,,,,,,,,,2.237,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,74,0,522.07,524.309,z,1,2.237,,[],[],[],[],[],[],[],524.309,526.303,526.303,526.303,[],[],[],[],[],[],[],,526.303,526.303,-0.833562586,0.501375516,0,0,0,,0,73,73,26,1,4,RL,mesibine,cursive,mesibine_c.png,,,,,,
