counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,642.1493,642.3473,642.3473,642.8479,,,,,,,,,,,,,,20.5293,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,69,0,642.8485,663.381,m,0,20.5293,,[],[],[],[],[],[],[],663.3811,665.3811,665.3812,665.3813,[],[],[],[],[],[],[],,665.3814,665.3815,-0.207125922,-0.297809372,0,0,0,,0,68,68,11,1,4,RL,clisimal,print,clisimal_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,665.3826,665.5813,665.5814,666.0812,,,,,,,,,,,,,,0.2941,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,70,0,666.0819,666.381,m,1,0.2941,,[],[],[],[],[],[],[],666.3811,668.3809,668.381,668.381,[],[],[],[],[],[],[],,668.3811,668.3812,-0.207125922,-0.297809372,0,0,0,,0,69,69,132,1,4,word,PROPOSAL,print,proposal_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,668.3821,668.5811,668.5812,669.0811,,,,,,,,,,,,,,0.1432,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,71,0,669.0817,669.2309,m,0,0.1432,,[],[],[],[],[],[],[],669.231,671.2314,671.2315,671.2317,[],[],[],[],[],[],[],,671.2317,671.2319,-0.207125922,-0.297809372,0,0,0,,0,70,70,59,1,4,TL,fornute,cursive,fornute_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,671.233,671.4313,671.4313,671.9309,,,,,,,,,,,,,,0.14,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,72,0,671.9314,672.0728,m,1,0.14,,[],[],[],[],[],[],[],672.0729,674.0717,674.0718,674.0718,[],[],[],[],[],[],[],,674.0718,674.0719,-0.207125922,-0.297809372,0,0,0,,0,71,71,86,1,4,word,BESIDE,print,beside_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,674.0741,674.2726,674.2726,674.7723,,,,,,,,,,,,,,0.034,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,73,0,674.7729,674.8144,m,1,0.034,,[],[],[],[],[],[],[],674.8144,676.8143,676.8144,676.8145,[],[],[],[],[],[],[],,676.8145,676.8146,-0.207125922,-0.297809372,0,0,0,,0,72,72,105,1,4,word,EDITOR,print,editor_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,676.8153,677.0145,677.0145,677.5137,,,,,,,,,,,,,,0.1135,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,74,0,677.514,677.631,m,0,0.1135,,[],[],[],[],[],[],[],677.6311,679.6309,679.6309,679.6311,[],[],[],[],[],[],[],,679.6311,679.6312,-0.207125922,-0.297809372,0,0,0,,0,73,73,10,1,4,RL,carminal,cursive,carminal_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,679.6321,679.8311,679.8311,680.3311,,,,,,,,,,,,,,0.3272,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,75,0,680.3316,680.6645,m,1,0.3272,,[],[],[],[],[],[],[],680.6645,682.6643,682.6643,682.6644,[],[],[],[],[],[],[],,682.6644,682.6645,-0.207125922,-0.297809372,0,0,0,,0,74,74,91,1,4,word,CARDINAL,cursive,cardinal_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,682.6654,682.8646,682.8646,683.3636,,,,,,,,,,,,,,0.3242,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,76,1,683.3641,683.6893,m,1,0.3242,,[],[],[],[],[],[],[],683.6894,685.6895,685.6897,685.8886,[],[],[],[],[],[],[],m,685.8886,685.8888,-0.207125922,-0.297809372,0,0,0,,0,75,75,155,1,4,word,STRATEGY,print,strategy_p.png,0.1982,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,685.8898,686.0894,686.0894,686.5893,,,,,,,,,,,,,,82.1357,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,77,0,686.5899,768.7314,m,0,82.1357,,[],[],[],[],[],[],[],768.7316,770.7311,770.7312,770.7313,[],[],[],[],[],[],[],,770.7314,770.7315,-0.207125922,-0.297809372,0,0,0,,0,76,76,61,1,4,TL,lotace,cursive,lotace_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,770.7336,770.9314,770.9316,771.4314,,,,,,,,,,,,,,0.1081,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,78,0,771.4325,771.5479,m,0,0.1081,,[],[],[],[],[],[],[],771.548,773.5479,773.5481,773.5483,[],[],[],[],[],[],[],,773.5483,773.5483,-0.207125922,-0.297809372,0,0,0,,0,77,77,47,1,4,RL,stopave,print,stopave_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,773.5497,773.7481,773.7482,774.248,,,,,,,,,,,,,,0.1056,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,79,0,774.2489,774.3563,m,1,0.1056,,[],[],[],[],[],[],[],774.3563,776.3557,776.3558,776.3559,[],[],[],[],[],[],[],,776.3559,776.356,-0.207125922,-0.297809372,0,0,0,,0,78,78,80,1,4,word,ACADEMY,print,academy_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,776.3571,776.5565,776.5565,777.0561,,,,,,,,,,,,,,0.0037,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,80,0,777.0565,777.0645,m,0,0.0037,,[],[],[],[],[],[],[],777.0646,779.0647,779.0648,779.065,[],[],[],[],[],[],[],,779.0651,900.3991,-0.054856263,-0.402047385,1,0,0,,0,79,79,28,1,4,RL,mifikary,print,mifikary_p.png,,,break_done_button,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,900.4003,900.598,900.598,901.0979,,,,,,,,,,,,,,0.6908,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,81,0,901.0987,901.7901,m,0,0.6908,,[],[],[],[],[],[],[],901.7902,903.7896,903.7896,903.7901,[],[],[],[],[],[],[],,903.7901,903.7903,-0.054856263,-0.402047385,0,0,0,,0,80,80,73,1,4,TL,regilion,print,regilion_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,903.791,903.9896,903.9896,904.4889,,,,,,,,,,,,,,119.7533,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,82,1,904.4895,1024.2494,m,0,119.7533,,[],[],[],[],[],[],[],1024.2497,1026.2488,1026.2489,1056.1401,[],[],[],[],[],[],[],m,1056.1401,1056.1403,-0.054856263,-0.402047385,0,0,0,,0,81,81,51,1,4,TL,adsivory,cursive,adsivory_c.png,29.8851,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1056.1412,1056.3404,1056.3405,1056.8355,,,,,,,,,,,,,,1.1679,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,83,0,1056.8363,1058.0066,m,1,1.1679,,[],[],[],[],[],[],[],1058.0066,1060.0066,1060.0066,1060.0066,[],[],[],[],[],[],[],,1060.0066,1060.0067,-0.054856263,-0.402047385,0,0,0,,0,82,82,114,1,4,word,LOCATE,cursive,locate_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1060.0071,1060.2066,1060.2066,1060.7066,,,,,,,,,,,,,,0.1396,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,84,0,1060.707,1060.8483,m,0,0.1396,,[],[],[],[],[],[],[],1060.8484,1062.8486,1062.8486,1062.8488,[],[],[],[],[],[],[],,1062.8488,1062.8489,-0.054856263,-0.402047385,0,0,0,,0,83,83,55,1,4,TL,corevage,cursive,corevage_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1062.8507,1063.0485,1063.0486,1063.5483,,,,,,,,,,,,,,76.7436,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,85,0,1063.5491,1140.2988,z,0,76.7436,,[],[],[],[],[],[],[],1140.299,1142.2986,1142.2987,1142.2991,[],[],[],[],[],[],[],,1142.2991,1142.2994,-0.054856263,-0.402047385,0,0,0,,0,84,84,125,1,4,word,OPERATOR,print,operator_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1142.302,1142.4984,1142.4984,1142.9984,,,,,,,,,,,,,,0.7896,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,86,0,1142.9993,1143.7895,m,1,0.7896,,[],[],[],[],[],[],[],1143.7896,1145.79,1145.7902,1145.7903,[],[],[],[],[],[],[],,1145.7904,1145.7904,-0.054856263,-0.402047385,0,0,0,,0,85,85,127,1,4,word,ORIGINAL,print,original_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1145.7916,1145.9903,1145.9904,1146.4903,,,,,,,,,,,,,,94.4018,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,87,0,1146.491,1240.8993,m,0,94.4018,,[],[],[],[],[],[],[],1240.8996,1242.8988,1242.8989,1242.8993,[],[],[],[],[],[],[],,1242.8993,1242.8995,-0.054856263,-0.402047385,0,0,0,,0,86,86,13,1,4,RL,crisival,cursive,crisival_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1242.9029,1243.0989,1243.0989,1243.5977,,,,,,,,,,,,,,0.1105,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,88,0,1243.5983,1243.7151,m,0,0.1105,,[],[],[],[],[],[],[],1243.7152,1245.7153,1245.7153,1245.7154,[],[],[],[],[],[],[],,1245.7154,1245.7154,-0.054856263,-0.402047385,0,0,0,,0,87,87,14,1,4,RL,delahe,cursive,delahe_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1245.716,1245.9153,1245.9154,1246.4151,,,,,,,,,,,,,,8.6362,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,89,0,1246.4155,1255.057,m,1,8.6362,,[],[],[],[],[],[],[],1255.0571,1257.0573,1257.0573,1257.0574,[],[],[],[],[],[],[],,1257.0575,1257.0575,-0.054856263,-0.402047385,0,0,0,,0,88,88,123,1,4,word,MODERATE,print,moderate_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1257.0586,1257.2571,1257.2573,1257.7569,,,,,,,,,,,,,,0.0799,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,90,1,1257.7572,1257.8404,m,1,0.0799,,[],[],[],[],[],[],[],1257.8404,1259.8405,1259.8407,1259.8819,[],[],[],[],[],[],[],z,1259.882,1259.882,-0.054856263,-0.402047385,0,0,0,,0,89,89,153,1,4,word,STOLEN,cursive,stolen_c.png,0.0364,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1259.8829,1260.0819,1260.0819,1260.5818,,,,,,,,,,,,,,0.1384,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,91,0,1260.5821,1260.7235,z,1,0.1384,,[],[],[],[],[],[],[],1260.7236,1262.7241,1262.7242,1262.7243,[],[],[],[],[],[],[],,1262.7243,1262.7244,-0.054856263,-0.402047385,0,0,0,,0,90,90,3,1,4,RL,bewoted,print,bewoted_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1262.7255,1262.9238,1262.9238,1263.4227,,,,,,,,,,,,,,0.2041,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,92,0,1263.4231,1263.6318,z,1,0.2041,,[],[],[],[],[],[],[],1263.6319,1265.6321,1265.6321,1265.6322,[],[],[],[],[],[],[],,1265.6323,1265.6326,-0.054856263,-0.402047385,0,0,0,,0,91,91,54,1,4,TL,codemy,print,codemy_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1265.634,1265.8319,1265.832,1266.3316,,,,,,,,,,,,,,0.145,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,93,1,1266.3322,1266.4821,z,0,0.145,,[],[],[],[],[],[],[],1266.4822,1268.4823,1268.4824,1293.498,[],[],[],[],[],[],[],m,1293.4982,1293.4986,-0.054856263,-0.402047385,0,0,0,,0,92,92,138,1,4,word,REFUSAL,cursive,refusal_c.png,25.0146,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1293.4999,1293.6979,1293.6979,1294.1985,,,,,,,,,,,,,,0.1085,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,94,0,1294.1992,1294.3155,m,1,0.1085,,[],[],[],[],[],[],[],1294.3156,1296.3153,1296.3154,1296.3156,[],[],[],[],[],[],[],,1296.3157,1296.316,-0.054856263,-0.402047385,0,0,0,,0,93,93,102,1,4,word,DENSITY,cursive,density_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1296.3187,1296.5152,1296.5153,1297.0149,,,,,,,,,,,,,,7.3939,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,95,0,1297.0155,1304.4156,z,0,7.3939,,[],[],[],[],[],[],[],1304.4158,1306.4152,1306.4153,1306.4153,[],[],[],[],[],[],[],,1306.4153,1306.4153,-0.054856263,-0.402047385,0,0,0,,0,94,94,147,1,4,word,ROMANTIC,print,romantic_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1306.4159,1306.6153,1306.6153,1307.1152,,,,,,,,,,,,,,58.4765,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,96,0,1307.1158,1365.5989,z,1,58.4765,,[],[],[],[],[],[],[],1365.5991,1367.599,1367.5992,1367.5996,[],[],[],[],[],[],[],,1367.5997,1367.5999,-0.054856263,-0.402047385,0,0,0,,0,95,95,21,1,4,RL,insibate,print,insibate_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1367.6027,1367.7989,1367.7989,1368.299,,,,,,,,,,,,,,0.2127,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,97,0,1368.2999,1368.5154,z,0,0.2127,,[],[],[],[],[],[],[],1368.5156,1370.5159,1370.516,1370.5161,[],[],[],[],[],[],[],,1370.5162,1370.5162,-0.054856263,-0.402047385,0,0,0,,0,96,96,156,1,4,word,TRIBUTE,print,tribute_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1370.5173,1370.7157,1370.7158,1371.2156,,,,,,,,,,,,,,0.1715,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,98,0,1371.2162,1371.3905,z,0,0.1715,,[],[],[],[],[],[],[],1371.3906,1373.3906,1373.3906,1373.3907,[],[],[],[],[],[],[],,1373.3908,1373.3908,-0.054856263,-0.402047385,0,0,0,,0,97,97,159,1,4,word,VETERAN,cursive,veteran_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1373.3913,1373.5905,1373.5905,1374.0909,,,,,,,,,,,,,,18.9885,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,99,0,1374.0914,1393.0825,m,0,18.9885,,[],[],[],[],[],[],[],1393.0826,1395.0823,1395.0824,1395.0825,[],[],[],[],[],[],[],,1395.0825,1395.0825,-0.054856263,-0.402047385,0,0,0,,0,98,98,39,1,4,RL,relone,cursive,relone_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1395.0832,1395.2828,1395.2828,1395.7825,,,,,,,,,,,,,,0.16,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,100,0,1395.7834,1395.9489,m,1,0.16,,[],[],[],[],[],[],[],1395.9489,1397.949,1397.9491,1397.9493,[],[],[],[],[],[],[],,1397.9493,1397.9494,-0.054856263,-0.402047385,0,0,0,,0,99,99,130,1,4,word,POLICY,cursive,policy_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1397.9506,1398.1491,1398.1492,1398.6488,,,,,,,,,,,,,,22.7475,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,101,0,1398.649,1421.399,z,0,22.7475,,[],[],[],[],[],[],[],1421.3992,1423.3988,1423.3989,1423.3994,[],[],[],[],[],[],[],,1423.3995,1423.3998,-0.054856263,-0.402047385,0,0,0,,0,100,100,135,1,4,word,QUALITY,print,quality_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1423.4028,1423.5988,1423.5988,1424.0988,,,,,,,,,,,,,,0.0395,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,102,0,1424.0993,1424.1405,m,1,0.0395,,[],[],[],[],[],[],[],1424.1405,1426.1405,1426.1405,1426.1406,[],[],[],[],[],[],[],,1426.1406,1426.1407,-0.054856263,-0.402047385,0,0,0,,0,101,101,83,1,4,word,ANIMAL,cursive,animal_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1426.1412,1426.3404,1426.3404,1426.8404,,,,,,,,,,,,,,0.0936,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,103,1,1426.8407,1426.9405,z,1,0.0936,,[],[],[],[],[],[],[],1426.9405,1428.9405,1428.9405,1428.9572,[],[],[],[],[],[],[],z,1428.9572,1428.9573,-0.054856263,-0.402047385,0,0,0,,0,102,102,53,1,4,TL,cemerony,print,cemerony_p.png,0.0145,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1428.9579,1429.1562,1429.1562,1429.6575,,,,,,,,,,,,,,0.0636,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,104,0,1429.6579,1429.7238,z,0,0.0636,,[],[],[],[],[],[],[],1429.7239,1431.7238,1431.7238,1431.724,[],[],[],[],[],[],[],,1431.724,1431.724,-0.054856263,-0.402047385,0,0,0,,0,103,103,152,1,4,word,SPECIMEN,cursive,specimen_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1431.7245,1431.9243,1431.9243,1432.4243,,,,,,,,,,,,,,3.7974,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,105,0,1432.425,1436.2232,m,0,3.7974,,[],[],[],[],[],[],[],1436.2233,1438.2238,1438.2239,1438.2239,[],[],[],[],[],[],[],,1438.224,1438.2241,-0.054856263,-0.402047385,0,0,0,,0,104,104,60,1,4,TL,hetirage,print,hetirage_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1438.2248,1438.4232,1438.4232,1438.9242,,,,,,,,,,,,,,0.0122,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,106,0,1438.9249,1438.9407,m,1,0.0122,,[],[],[],[],[],[],[],1438.9408,1440.9408,1440.9409,1440.9411,[],[],[],[],[],[],[],,1440.9411,1440.9412,-0.054856263,-0.402047385,0,0,0,,0,105,105,99,1,4,word,DEBATE,cursive,debate_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1440.9424,1441.1399,1441.1401,1441.641,,,,,,,,,,,,,,6.2342,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,107,0,1441.6415,1447.8822,m,0,6.2342,,[],[],[],[],[],[],[],1447.8823,1449.8822,1449.8822,1449.8823,[],[],[],[],[],[],[],,1449.8824,1449.8824,-0.054856263,-0.402047385,0,0,0,,0,106,106,33,1,4,RL,pamest,cursive,pamest_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1449.8833,1450.0824,1450.0825,1450.5826,,,,,,,,,,,,,,0.4386,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,108,0,1450.5832,1451.0239,z,1,0.4386,,[],[],[],[],[],[],[],1451.0239,1453.023,1453.0231,1453.0231,[],[],[],[],[],[],[],,1453.0231,1453.0232,-0.054856263,-0.402047385,0,0,0,,0,107,107,20,1,4,RL,gralekul,print,gralekul_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1453.0239,1453.2239,1453.224,1453.7242,,,,,,,,,,,,,,0.0726,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,109,0,1453.7247,1453.7998,m,1,0.0726,,[],[],[],[],[],[],[],1453.7999,1455.799,1455.7991,1455.7993,[],[],[],[],[],[],[],,1455.7994,1455.7995,-0.054856263,-0.402047385,0,0,0,,0,108,108,111,1,4,word,INDICATE,print,indicate_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1455.8008,1455.999,1455.9991,1456.4988,,,,,,,,,,,,,,0.2904,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,110,0,1456.499,1456.7899,m,0,0.2904,,[],[],[],[],[],[],[],1456.79,1458.7905,1458.7906,1458.7907,[],[],[],[],[],[],[],,1458.7907,1458.7907,-0.054856263,-0.402047385,0,0,0,,0,109,109,76,1,4,TL,setanor,print,setanor_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1458.7913,1458.9898,1458.9898,1459.4906,,,,,,,,,,,,,,0.3383,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,111,0,1459.4908,1459.8323,m,0,0.3383,,[],[],[],[],[],[],[],1459.8324,1461.8312,1461.8312,1461.8312,[],[],[],[],[],[],[],,1461.8313,1461.8314,-0.054856263,-0.402047385,0,0,0,,0,110,110,57,1,4,TL,etidor,print,etidor_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,1461.8318,1462.0326,1462.0327,1462.5324,,,,,,,,,,,,,,0.1865,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,112,0,1462.5326,1462.7239,m,0,0.1865,,[],[],[],[],[],[],[],1462.724,1464.7232,1464.7233,1464.7239,[],[],[],[],[],[],[],,1464.7239,1464.724,-0.054856263,-0.402047385,0,0,0,,0,111,111,45,1,4,RL,spetisic,cursive,spetisic_c.png,,,,,
