counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_touch.clicked_name,End.started,End.stopped
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,608.3857,608.5847,608.5847,609.0866,,,,,,,,,,,,,,1.7639,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,94,0,609.0871,610.8514,,0,[0.2891666412353516],[-0.30833333333333335],[1],[0],[0],[1.7639000000059468],"[""button_right_main""]",610.8515,612.8535,612.8535,612.8537,[],[],[],[],[],[],[],,612.8537,612.8537,-0.019166629,-0.282500013,0,0,0,,0,93,93,84,1,3,word,BELOVED,cursive,beloved_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,612.8544,613.0517,613.0517,613.5516,,,,,,,,,,,,,,1.4177,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,95,0,613.552,614.9702,,0,[0.2825000762939453],[-0.3150000254313151],[1],[0],[0],[1.4176999999881446],"[""button_right_main""]",614.9702,616.9705,616.9706,616.9707,[],[],[],[],[],[],[],,616.9707,616.9708,0.002500025,-0.302500025,0,0,0,,0,94,94,151,1,3,word,SPECIFIC,print,specific_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,616.9717,617.1681,617.1681,617.6681,,,,,,,,,,,,,,1.5496,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,96,0,617.6684,619.2186,,0,[-0.3350000063578288],[-0.32916666666666666],[1],[0],[0],[1.5495999999941432],"[""button_left_main""]",619.2187,621.2184,621.2184,621.2185,[],[],[],[],[],[],[],,621.2186,621.2187,0.075833321,-0.272500038,0,0,0,,0,95,95,59,1,3,TL,paficic,cursive,paficic_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,621.2196,621.418,621.418,621.9182,,,,,,,,,,,,,,2.0495,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,97,0,621.9186,623.9686,,0,[-0.35499998728434246],[-0.2966666539510091],[1],[0],[0],[2.04950000000008],"[""button_left_main""]",623.9687,625.9683,625.9684,625.9686,[],[],[],[],[],[],[],,625.9686,625.9686,-0.049166679,-0.255833371,0,0,0,,0,96,96,72,1,3,TL,senmitent,print,senmitent_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,625.9696,626.1684,626.1684,626.6688,,,,,,,,,,,,,,2.6509,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,98,0,626.6693,629.3206,,0,[0.3016666412353516],[-0.27999998728434244],[1],[0],[0],[2.6509000000058904],"[""button_right_main""]",629.3207,631.3188,631.3188,631.3189,[],[],[],[],[],[],[],,631.319,631.3191,-0.036666679,-0.256666692,0,0,0,,0,97,97,145,1,3,word,RESUME,cursive,resume_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,631.3202,631.5185,631.5185,632.0185,,,,,,,,,,,,,,1.3674,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,99,0,632.0192,633.3869,,0,[0.2700000762939453],[-0.30166670481363933],[1],[0],[0],[1.3674000000060005],"[""button_right_main""]",633.387,635.3869,635.3871,635.3871,[],[],[],[],[],[],[],,635.3872,635.3873,-0.020000013,-0.235833359,0,0,0,,0,98,98,136,1,3,word,RADICAL,cursive,radical_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,635.388,635.5858,635.5858,636.0857,,,,,,,,,,,,,,0.9658,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,100,0,636.0862,637.0523,,0,[0.38916664123535155],[-0.280833371480306],[1],[0],[0],[0.9657999999969888],"[""button_right_main""]",637.0523,639.054,639.054,639.0542,[],[],[],[],[],[],[],,639.0542,639.0542,0.150833321,-0.254166667,0,0,0,,0,99,99,142,1,3,word,REMOTE,print,remote_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,639.0551,639.252,639.2521,639.7526,,,,,,,,,,,,,,0.951,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,101,0,639.7529,640.7044,,0,[0.3700000762939453],[-0.31083335876464846],[1],[0],[0],[0.9510000000000218],"[""button_right_main""]",640.7045,642.7025,642.7025,642.7027,[],[],[],[],[],[],[],,642.7027,642.7027,0.05,-0.232500013,0,0,0,,0,100,100,96,1,3,word,CONSIDER,print,consider_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,642.7034,642.9024,642.9024,643.4034,,,,,,,,,,,,,,1.6003,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,102,0,643.4038,645.0044,,0,[-0.36999998092651365],[-0.29249998728434246],[1],[0],[0],[1.6003000000118845],"[""button_left_main""]",645.0044,647.0039,647.004,647.0041,[],[],[],[],[],[],[],,647.0042,647.0042,-0.120000013,-0.314166705,0,0,0,,0,101,101,76,1,3,TL,stogare,cursive,stogare_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,647.0049,647.2025,647.2028,647.7022,,,,,,,,,,,,,,2.7511,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,103,0,647.7027,650.4541,,0,[0.38250007629394533],[-0.2841666539510091],[1],[0],[0],[2.7510999999940395],"[""button_right_main""]",650.4541,652.4527,652.4527,652.4529,[],[],[],[],[],[],[],,652.4529,652.4531,0.0375,-0.255833371,0,0,0,,0,102,102,128,1,3,word,PACIFIC,cursive,pacific_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,652.4539,652.6523,652.6524,653.1527,,,,,,,,,,,,,,1.4655,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,104,1,653.1532,654.619,,0,[-0.2824999809265137],[-0.2841666539510091],[1],[0],[0],[1.46550000000002],"[""button_left_main""]",654.6192,656.6191,656.6192,657.8222,[0.3541666666666667],[-0.31416670481363934],[1],[0],[0],[1.202900000006025],"[""button_right_probe""]",,657.8223,657.8224,0.354166667,-0.314166705,1,0,0,,0,103,103,74,1,3,TL,spemicen,print,spemicen_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,657.8233,658.0191,658.0192,658.5217,,,,,,,,,,,,,,1.2637,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,105,0,658.522,659.7861,,0,[0.3575000762939453],[-0.28250001271565756],[1],[0],[0],[1.2636999999880345],"[""button_right_main""]",659.7861,661.7877,661.7878,661.7879,[],[],[],[],[],[],[],,661.7879,661.788,0.008333333,-0.253333346,0,0,0,,0,104,104,141,1,3,word,RELIGION,print,religion_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,661.7889,661.9867,661.9867,662.4865,,,,,,,,,,,,,,1.0323,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,106,0,662.4869,663.5196,,0,[0.311666742960612],[-0.25416666666666665],[1],[0],[0],[1.032299999997008],"[""button_right_main""]",663.5198,665.5193,665.5193,665.5196,[],[],[],[],[],[],[],,665.5196,665.5196,0.011666679,-0.254999987,0,0,0,,0,105,105,116,1,3,word,MARGINAL,print,marginal_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,665.5206,665.7196,665.7196,666.2191,,,,,,,,,,,,,,1.1158,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,107,0,666.2195,667.3358,,0,[-0.3399999936421712],[-0.325],[1],[0],[0],[1.115799999996966],"[""button_left_main""]",667.3358,669.3369,669.3369,669.337,[],[],[],[],[],[],[],,669.337,669.337,-0.054166667,-0.309166654,0,0,0,,0,106,106,23,1,3,RL,quakity,print,quakity_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,669.3378,669.5363,669.5363,670.0362,,,,,,,,,,,,,,2.0017,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,108,0,670.0368,672.0389,,0,[-0.3091666539510091],[-0.3091666539510091],[1],[0],[0],[2.001700000002984],"[""button_left_main""]",672.0389,674.0365,674.0365,674.0366,[],[],[],[],[],[],[],,674.0366,674.0367,-0.102499962,-0.320000013,0,0,0,,0,107,107,70,1,3,TL,remuse,cursive,remuse_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,674.0377,674.2365,674.2365,674.7365,,,,,,,,,,,,,,1.4826,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,109,0,674.7372,676.2202,,0,[-0.2808333396911621],[-0.33416665395100914],[1],[0],[0],[1.4826000000089152],"[""button_left_main""]",676.2202,678.2217,678.2218,678.222,[],[],[],[],[],[],[],,678.222,678.2221,-0.122499975,-0.279999987,0,0,0,,0,108,108,58,1,3,TL,nuremical,print,nuremical_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,678.2228,678.4199,678.42,678.92,,,,,,,,,,,,,,1.8992,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,110,0,678.9205,680.8201,,0,[0.36666666666666664],[-0.2883333206176758],[1],[0],[0],[1.8991999999880136],"[""button_right_main""]",680.8202,682.8201,682.8201,682.8203,[],[],[],[],[],[],[],,682.8203,682.8204,0.016666667,-0.254999987,0,0,0,,0,109,109,159,1,3,word,VETERAN,cursive,veteran_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,682.8214,683.0227,683.0227,683.5207,,,,,,,,,,,,,,1.4012,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,111,0,683.521,684.9226,,0,[0.32083333333333336],[-0.27166665395100914],[1],[0],[0],[1.40119999998808],"[""button_right_main""]",684.9227,686.9202,686.9203,686.9205,[],[],[],[],[],[],[],,686.9205,686.9206,0.031666692,-0.209166654,0,0,0,,0,110,110,138,1,3,word,REFUSAL,print,refusal_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,686.9215,687.1205,687.1206,687.6203,,,,,,,,,,,,,,2.3153,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,112,0,687.6209,689.9367,,0,[-0.3316666603088379],[-0.3150000254313151],[1],[0],[0],[2.3152999999970234],"[""button_left_main""]",689.9368,691.937,691.9371,691.9373,[],[],[],[],[],[],[],,691.9373,691.9373,-0.045833333,-0.296666654,0,0,0,,0,111,111,16,1,3,RL,mishafe,cursive,mishafe_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,691.9382,692.1372,692.1373,692.6371,,,,,,,,,,,,,,1.4155,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,113,0,692.6379,694.054,,0,[0.26666666666666666],[-0.29500001271565757],[1],[0],[0],[1.4154999999999518],"[""button_right_main""]",694.0541,696.0538,696.0539,696.054,[],[],[],[],[],[],[],,696.054,696.0541,0.009166654,-0.275,0,0,0,,0,112,112,85,1,3,word,BENEFIT,print,benefit_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,696.0553,696.2542,696.2543,696.7537,,,,,,,,,,,,,,1.3187,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,114,0,696.7542,698.0733,,0,[0.3],[-0.29333337148030597],[1],[0],[0],[1.3187000000029911],"[""button_right_main""]",698.0733,700.0731,700.0731,700.0732,[],[],[],[],[],[],[],,700.0732,700.0733,0.026666705,-0.279999987,0,0,0,,0,113,113,80,1,3,word,ACADEMY,print,academy_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,700.0741,700.2702,700.2702,700.7722,,,,,,,,,,,,,,1.2339,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,115,0,700.7725,702.0068,,0,[0.30416666666666664],[-0.31916669209798176],[1],[0],[0],[1.2338999999910811],"[""button_right_main""]",702.0068,704.0035,704.0035,704.0037,[],[],[],[],[],[],[],,704.0037,704.0037,0.049166679,-0.293333371,0,0,0,,0,114,114,150,1,3,word,SENTIMENT,print,sentiment_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,704.0047,704.2035,704.2035,704.7037,,,,,,,,,,,,,,2.6655,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,116,1,704.7044,707.3702,,0,[-0.315833314259847],[-0.2833333333333333],[1],[0],[0],[2.6655000000000655],"[""button_left_main""]",707.3702,709.3708,709.3708,710.4061,[-0.2791666666666667],[-0.3150000254313151],[1],[0],[0],[1.0350999999940314],"[""button_left_probe""]",,710.4061,710.4061,-0.279166667,-0.315000025,1,0,0,,0,115,115,20,1,3,RL,orimipal,cursive,orimipal_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,710.4066,710.6036,710.6036,711.1047,,,,,,,,,,,,,,1.281,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,117,0,711.105,712.3869,,0,[0.36833330790201824],[-0.2916666666666667],[1],[0],[0],[1.2810000000000628],"[""button_right_main""]",712.387,714.3868,714.3869,714.3871,[],[],[],[],[],[],[],,714.3871,714.3875,-0.019166629,-0.250833321,0,0,0,,0,116,116,101,1,3,word,DELICATE,print,delicate_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,714.3884,714.5886,714.5886,715.0887,,,,,,,,,,,,,,1.5322,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,118,0,715.0891,716.6217,,0,[-0.256666628519694],[-0.2783333460489909],[1],[0],[0],[1.5322000000029448],"[""button_left_main""]",716.6217,718.6206,718.6206,718.6207,[],[],[],[],[],[],[],,718.6207,718.6207,-0.032500013,-0.263333321,0,0,0,,0,117,117,108,1,3,word,FORTUNE,cursive,fortune_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,718.6217,718.8218,718.8218,719.3213,,,,,,,,,,,,,,1.8669,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,119,0,719.3215,721.1887,,0,[-0.26749998728434243],[-0.3266667048136393],[1],[0],[0],[1.8669000000060123],"[""button_left_main""]",721.1887,723.1873,723.1873,723.1874,[],[],[],[],[],[],[],,723.1874,723.1875,-0.030833308,-0.299166679,0,0,0,,0,118,118,49,1,3,TL,incidate,print,incidate_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,723.1884,723.3871,723.3872,723.8892,,,,,,,,,,,,,,1.6987,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,120,0,723.89,725.589,,0,[-0.26999998092651367],[-0.32166665395100913],[1],[0],[0],[1.69869999998798],"[""button_left_main""]",725.5891,727.5885,727.5886,727.5888,[],[],[],[],[],[],[],,727.5888,727.5888,-0.092499987,-0.328333346,0,0,0,,0,119,119,110,1,3,word,HERITAGE,cursive,heritage_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,727.5897,727.7875,727.7875,728.2873,,,,,,,,,,,,,,1.4847,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,121,0,728.2877,729.7727,,0,[0.3358333587646484],[-0.2658333460489909],[1],[0],[0],[1.4847000000029311],"[""button_right_main""]",729.7727,731.7706,731.7707,731.7707,[],[],[],[],[],[],[],,731.7708,731.7708,0.129999987,-0.251666705,0,0,0,,0,120,120,133,1,3,word,PROVIDE,print,provide_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,731.7715,731.9705,731.9705,732.4708,,,,,,,,,,,,,,1.0178,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,122,0,732.4711,733.4896,,0,[0.3375],[-0.30166670481363933],[1],[0],[0],[1.0177999999970098],"[""button_right_main""]",733.4896,735.4877,735.4877,735.4879,[],[],[],[],[],[],[],,735.4879,735.488,0.135000038,-0.285833359,0,0,0,,0,121,121,102,1,3,word,DENSITY,print,density_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,735.4891,735.6882,735.6882,736.1882,,,,,,,,,,,,,,1.2829,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,123,0,736.1885,737.4717,,0,[0.28833338419596355],[-0.3233333587646484],[1],[0],[0],[1.2828999999910593],"[""button_right_main""]",737.4718,739.471,739.4711,739.4712,[],[],[],[],[],[],[],,739.4712,739.4713,0.081666692,-0.257500013,0,0,0,,0,122,122,155,1,3,word,STRATEGY,print,strategy_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,739.4721,739.6709,739.671,740.1708,,,,,,,,,,,,,,1.2513,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,124,0,740.1711,741.4227,,0,[-0.49166666666666664],[-0.38333333333333336],[1],[0],[0],[1.2512999999970589],"[""button_left_main""]",741.4227,743.4208,743.4208,743.4209,[],[],[],[],[],[],[],,743.4209,743.421,-0.011666679,-0.307500013,0,0,0,,0,123,123,61,1,3,TL,pocily,print,pocily_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,743.4216,743.6221,743.6221,744.1218,,,,,,,,,,,,,,1.6326,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,125,0,744.1222,745.7552,,0,[0.30416666666666664],[-0.3233333587646484],[1],[0],[0],[1.6326000000090062],"[""button_right_main""]",745.7553,747.7553,747.7553,747.7554,[],[],[],[],[],[],[],,747.7554,747.7555,-0.049166679,-0.249166679,0,0,0,,0,124,124,100,1,3,word,DECADE,cursive,decade_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,747.7563,747.9563,747.9563,748.4549,,,,,,,,,,,,,,1.1188,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,126,0,748.4552,749.5743,,0,[0.37166671752929686],[-0.26000003814697265],[1],[0],[0],[1.1187999999970089],"[""button_right_main""]",749.5744,751.5721,751.5721,751.5725,[],[],[],[],[],[],[],,751.5725,751.5725,0.090833346,-0.240833346,0,0,0,,0,125,125,81,1,3,word,ADVISORY,print,advisory_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,751.5733,751.7719,751.7719,752.272,,,,,,,,,,,,,,1.6323,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,127,1,752.2727,753.9058,,0,[-0.31416667302449547],[-0.29083334604899086],[1],[0],[0],[1.632299999996917],"[""button_left_main""]",753.9059,755.9056,755.9056,756.8075,[-0.28666664759318033],[-0.3316666920979818],[1],[0],[0],[0.9014999999999418],"[""button_left_probe""]",,756.8075,756.8076,-0.286666648,-0.331666692,1,0,0,,0,126,126,99,1,3,word,DEBATE,cursive,debate_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,756.8084,757.0055,757.0056,757.5075,,,,,,,,,,,,,,1.0664,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,128,0,757.5079,758.5747,,0,[0.275],[-0.26166667938232424],[1],[0],[0],[1.066400000005956],"[""button_right_main""]",758.5747,760.5721,760.5721,760.5726,[],[],[],[],[],[],[],,760.5727,760.5728,-0.014166641,-0.225833321,0,0,0,,0,127,127,95,1,3,word,COMEDY,print,comedy_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,760.5735,760.7722,760.7723,761.2721,,,,,,,,,,,,,,2.5344,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,129,0,761.2726,763.8074,,0,[0.29833335876464845],[-0.2833333333333333],[1],[0],[0],[2.534400000005917],"[""button_right_main""]",763.8075,765.8059,765.8059,765.8061,[],[],[],[],[],[],[],,765.8061,765.8062,0,-0.245000013,0,0,0,,0,128,128,117,1,3,word,MARINE,cursive,marine_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,765.807,766.0058,766.0058,766.5057,,,,,,,,,,,,,,1.9995,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,130,0,766.5061,768.5061,,0,[0.30666669209798175],[-0.29500001271565757],[1],[0],[0],[1.9995000000000118],"[""button_right_main""]",768.5062,770.5059,770.5059,770.506,[],[],[],[],[],[],[],,770.5065,770.5067,0.014166705,-0.254166667,0,0,0,,0,129,129,127,1,3,word,ORIGINAL,cursive,original_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,770.5076,770.707,770.707,771.2068,,,,,,,,,,,,,,1.865,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,131,0,771.2072,773.0725,,0,[-0.31000000635782876],[-0.30083332061767576],[1],[0],[0],[1.865000000000009],"[""button_left_main""]",773.0727,775.0723,775.0724,775.0725,[],[],[],[],[],[],[],,775.0729,775.0729,-0.010833295,-0.249166679,0,0,0,,0,130,130,42,1,3,TL,detabe,cursive,detabe_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,775.0738,775.2727,775.2727,775.774,,,,,,,,,,,,,,1.6008,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,132,0,775.7743,777.3755,,0,[-0.26833333969116213],[-0.31166667938232423],[1],[0],[0],[1.6007999999969797],"[""button_left_main""]",777.3755,779.3721,779.3721,779.3723,[],[],[],[],[],[],[],,779.3723,779.3724,-0.022499975,-0.298333359,0,0,0,,0,131,131,17,1,3,RL,motide,cursive,motide_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,779.3732,779.5724,779.5724,780.0739,,,,,,,,,,,,,,1.5662,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,133,0,780.0743,781.6409,,0,[-0.23916664123535156],[-0.2866666793823242],[1],[0],[0],[1.5662000000030503],"[""button_left_main""]",781.6409,783.6402,783.6402,783.6403,[],[],[],[],[],[],[],,783.6403,783.6404,0.029999987,-0.280833371,0,0,0,,0,132,132,50,1,3,TL,lirebal,print,lirebal_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,783.6414,783.8395,783.8395,784.3396,,,,,,,,,,,,,,1.0681,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,134,1,784.3405,785.4091,,0,[0.3133333841959635],[-0.275],[1],[0],[0],[1.0680999999940468],"[""button_right_main""]",785.4091,787.4063,787.4063,788.8924,[0.3849999745686849],[-0.2741666793823242],[1],[0],[0],[1.4857999999970843],"[""button_right_probe""]",,788.8925,788.8926,0.384999975,-0.274166679,1,0,0,,0,133,133,104,1,3,word,DOMINANT,print,dominant_p.png,,,
