counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,397.766,397.961,397.961,398.458,,,,,,,,,,,,,,0.721,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,76,0,398.459,399.186,z,1,0.721,,[],[],[],[],[],[],[],399.186,401.186,401.186,401.186,[],[],[],[],[],[],[],,,,401.186,401.186,-0.094179894,-0.382539683,0,0,0,,0,75,75,73,1,3,TL,speficic,print,speficic_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,401.187,401.385,401.385,401.881,,,,,,,,,,,,,,0.722,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,77,0,401.881,402.609,z,1,0.722,,[],[],[],[],[],[],[],402.609,404.611,404.612,404.612,[],[],[],[],[],[],[],,,,404.612,404.612,-0.094179894,-0.382539683,0,0,0,,0,76,76,58,1,3,TL,nuremical,print,nuremical_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,404.612,404.806,404.806,405.321,,,,,,,,,,,,,,0.678,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,78,0,405.321,406.003,m,1,0.678,,[],[],[],[],[],[],[],406.003,407.998,407.998,407.998,[],[],[],[],[],[],[],,,,407.998,407.998,-0.094179894,-0.382539683,0,0,0,,0,77,77,82,1,3,word,AMATEUR,print,amateur_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,407.999,408.195,408.195,408.7,,,,,,,,,,,,,,0.626,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,79,0,408.701,409.336,m,1,0.626,,[],[],[],[],[],[],[],409.336,411.336,411.336,411.336,[],[],[],[],[],[],[],,,,411.337,411.337,-0.094179894,-0.382539683,0,0,0,,0,78,78,155,1,3,word,STRATEGY,print,strategy_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,411.337,411.54,411.54,412.039,,,,,,,,,,,,,,1.21,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,80,0,412.04,413.252,z,0,1.21,,[],[],[],[],[],[],[],413.252,415.254,415.254,415.254,[],[],[],[],[],[],[],,,,415.254,480.541,-0.053179191,0.231791908,0,0,0,space,0,79,79,140,1,3,word,RELATIVE,cursive,relative_c.png,65.251,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,480.542,480.741,480.741,481.241,,,,,,,,,,,,,,2.427,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,81,0,481.241,483.674,m,1,2.427,,[],[],[],[],[],[],[],483.674,485.674,485.674,485.674,[],[],[],[],[],[],[],,,,485.674,485.675,-0.053179191,0.231791908,0,0,0,,0,80,80,87,1,3,word,CAFETERIA,print,cafeteria_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,485.676,485.874,485.874,486.373,,,,,,,,,,,,,,0.634,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,82,0,486.374,487.008,m,1,0.634,,[],[],[],[],[],[],[],487.008,489.008,489.008,489.008,[],[],[],[],[],[],[],,,,489.008,489.008,-0.05433526,0.229479769,0,0,0,,0,81,81,141,1,3,word,RELIGION,print,religion_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,489.009,489.207,489.207,489.707,,,,,,,,,,,,,,0.609,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,83,1,489.707,490.324,z,1,0.609,,[],[],[],[],[],[],[],490.324,492.324,492.324,494.274,[],[],[],[],[],[],[],m,1.944,,494.274,494.274,-0.05433526,0.229479769,0,0,0,,0,82,82,41,1,3,TL,crinimal,print,crinimal_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,494.275,494.474,494.474,494.974,,,,,,,,,,,,,,0.656,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,84,1,494.974,495.641,z,1,0.656,,[],[],[],[],[],[],[],495.641,497.641,497.641,498.624,[],[],[],[],[],[],[],z,0.971,,498.624,498.625,-0.05433526,0.229479769,0,0,0,,0,83,83,5,1,3,RL,capefory,cursive,capefory_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,498.625,498.824,498.824,499.324,,,,,,,,,,,,,,1.228,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,85,0,499.325,500.558,z,0,1.228,,[],[],[],[],[],[],[],500.558,502.558,502.558,502.558,[],[],[],[],[],[],[],,,,502.558,502.558,-0.05433526,0.229479769,0,0,0,,0,84,84,99,1,3,word,DEBATE,cursive,debate_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,502.559,502.758,502.758,503.258,,,,,,,,,,,,,,2.048,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,86,0,503.258,505.307,m,1,2.048,,[],[],[],[],[],[],[],505.307,507.307,507.307,507.307,[],[],[],[],[],[],[],,,,507.307,507.308,-0.05433526,0.229479769,0,0,0,,0,85,85,122,1,3,word,MOBILE,cursive,mobile_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,507.308,507.507,507.508,508.007,,,,,,,,,,,,,,1.069,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,87,0,508.007,509.091,m,1,1.069,,[],[],[],[],[],[],[],509.091,511.091,511.091,511.091,[],[],[],[],[],[],[],,,,511.091,511.091,-0.05433526,0.229479769,0,0,0,,0,86,86,106,1,3,word,ELABORATE,print,elaborate_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,511.092,511.291,511.291,511.791,,,,,,,,,,,,,,0.739,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,88,0,511.791,512.541,z,1,0.739,,[],[],[],[],[],[],[],512.541,514.541,514.541,514.541,[],[],[],[],[],[],[],,,,514.541,514.541,-0.05433526,0.229479769,0,0,0,,0,87,87,32,1,3,TL,adacemy,print,adacemy_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,514.541,514.741,514.741,515.24,,,,,,,,,,,,,,0.871,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,89,0,515.24,516.124,z,0,0.871,,[],[],[],[],[],[],[],516.125,518.124,518.124,518.124,[],[],[],[],[],[],[],,,,518.124,518.124,-0.05433526,0.229479769,0,0,0,,0,88,88,92,1,3,word,CATEGORY,cursive,category_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,518.125,518.324,518.324,518.824,,,,,,,,,,,,,,1.432,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,90,0,518.824,520.257,m,1,1.432,,[],[],[],[],[],[],[],520.257,522.257,522.257,522.257,[],[],[],[],[],[],[],,,,522.257,522.258,-0.05433526,0.229479769,0,0,0,,0,89,89,147,1,3,word,ROMANTIC,cursive,romantic_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,522.258,522.457,522.457,522.958,,,,,,,,,,,,,,0.932,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,91,1,522.958,523.892,z,1,0.932,,[],[],[],[],[],[],[],523.892,525.891,525.891,528.174,[],[],[],[],[],[],[],z,2.277,,528.174,528.174,-0.05433526,0.229479769,0,0,0,,0,90,90,57,1,3,TL,moredate,cursive,moredate_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,528.175,528.374,528.374,528.874,,,,,,,,,,,,,,1.294,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,92,0,528.874,530.174,z,1,1.294,,[],[],[],[],[],[],[],530.174,532.174,532.174,532.174,[],[],[],[],[],[],[],,,,532.174,532.174,-0.05433526,0.229479769,0,0,0,,0,91,91,27,1,3,RL,recile,print,recile_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,532.176,532.374,532.374,532.873,,,,,,,,,,,,,,0.933,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,93,0,532.874,533.808,z,1,0.933,,[],[],[],[],[],[],[],533.808,535.807,535.807,535.807,[],[],[],[],[],[],[],,,,535.807,535.808,-0.05433526,0.229479769,0,0,0,,0,92,92,6,1,3,RL,cenesony,cursive,cenesony_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,535.808,536.007,536.007,536.507,,,,,,,,,,,,,,3.354,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,94,0,536.507,539.874,m,1,3.354,,[],[],[],[],[],[],[],539.874,541.874,541.874,541.874,[],[],[],[],[],[],[],,,,541.874,541.874,-0.05433526,0.229479769,0,0,0,,0,93,93,135,1,3,word,QUALITY,print,quality_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,541.874,542.074,542.074,542.574,,,,,,,,,,,,,,0.688,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,95,0,542.574,543.274,z,1,0.688,,[],[],[],[],[],[],[],543.274,545.274,545.274,545.274,[],[],[],[],[],[],[],,,,545.274,545.274,-0.05433526,0.229479769,0,0,0,,0,94,94,38,1,3,TL,carnidal,print,carnidal_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,545.276,545.474,545.474,545.974,,,,,,,,,,,,,,1.093,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,96,0,545.974,547.074,z,1,1.093,,[],[],[],[],[],[],[],547.074,549.074,549.074,549.074,[],[],[],[],[],[],[],,,,549.074,549.074,-0.05433526,0.229479769,0,0,0,,0,95,95,44,1,3,TL,decilate,print,decilate_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,549.076,549.274,549.274,549.774,,,,,,,,,,,,,,0.737,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,97,0,549.774,550.524,z,1,0.737,,[],[],[],[],[],[],[],550.524,552.524,552.524,552.524,[],[],[],[],[],[],[],,,,552.524,552.524,-0.05433526,0.229479769,0,0,0,,0,96,96,23,1,3,RL,quakity,print,quakity_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,552.525,552.724,552.724,553.224,,,,,,,,,,,,,,0.595,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,98,0,553.224,553.824,z,1,0.595,,[],[],[],[],[],[],[],553.824,555.824,555.824,555.824,[],[],[],[],[],[],[],,,,555.824,555.825,-0.05433526,0.229479769,0,0,0,,0,97,97,26,1,3,RL,repifion,print,repifion_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,555.825,556.024,556.024,556.524,,,,,,,,,,,,,,1.61,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,99,0,556.524,558.141,m,1,1.61,,[],[],[],[],[],[],[],558.141,560.141,560.141,560.141,[],[],[],[],[],[],[],,,,560.141,560.141,-0.05433526,0.229479769,0,0,0,,0,98,98,111,1,3,word,INDICATE,print,indicate_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,560.142,560.34,560.34,560.84,,,,,,,,,,,,,,0.674,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,100,0,560.84,561.524,z,1,0.674,,[],[],[],[],[],[],[],561.524,563.524,563.524,563.524,[],[],[],[],[],[],[],,,,563.524,563.524,-0.05433526,0.229479769,0,0,0,,0,99,99,60,1,3,TL,panert,print,panert_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,563.526,563.724,563.724,564.224,,,,,,,,,,,,,,1.004,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,101,1,564.225,565.24,z,1,1.004,,[],[],[],[],[],[],[],565.241,567.241,567.241,568.557,[],[],[],[],[],[],[],z,1.313,,568.557,568.557,-0.05433526,0.229479769,0,0,0,,0,100,100,59,1,3,TL,paficic,cursive,paficic_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,568.558,568.757,568.757,569.256,,,,,,,,,,,,,,0.889,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,102,0,569.257,570.157,m,1,0.889,,[],[],[],[],[],[],[],570.157,572.157,572.157,572.158,[],[],[],[],[],[],[],,,,572.158,572.158,-0.05433526,0.229479769,0,0,0,,0,101,101,116,1,3,word,MARGINAL,print,marginal_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,572.159,572.357,572.357,572.857,,,,,,,,,,,,,,0.639,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,103,0,572.857,573.507,z,1,0.639,,[],[],[],[],[],[],[],573.507,575.507,575.507,575.507,[],[],[],[],[],[],[],,,,575.507,575.507,-0.05433526,0.229479769,0,0,0,,0,102,102,40,1,3,TL,condiser,print,condiser_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,575.508,575.707,575.707,576.207,,,,,,,,,,,,,,0.588,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,104,0,576.207,576.807,z,0,0.588,,[],[],[],[],[],[],[],576.807,578.807,578.807,578.807,[],[],[],[],[],[],[],,,,578.807,578.807,-0.05433526,0.229479769,0,0,0,,0,103,103,121,1,3,word,MISTAKE,cursive,mistake_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,578.808,579.007,579.007,579.507,,,,,,,,,,,,,,0.48,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,105,0,579.507,579.99,z,0,0.48,,[],[],[],[],[],[],[],579.99,581.99,581.99,581.99,[],[],[],[],[],[],[],,,,581.99,581.991,-0.05433526,0.229479769,0,0,0,,0,104,104,149,1,3,word,SENATOR,cursive,senator_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,581.991,582.191,582.191,582.69,,,,,,,,,,,,,,2.921,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,106,0,582.691,585.624,z,0,2.921,,[],[],[],[],[],[],[],585.624,587.624,587.624,587.624,[],[],[],[],[],[],[],,,,587.624,587.624,-0.05433526,0.229479769,0,0,0,,0,105,105,154,1,3,word,STORAGE,cursive,storage_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,587.625,587.824,587.824,588.323,,,,,,,,,,,,,,0.675,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,107,0,588.324,589.007,z,1,0.675,,[],[],[],[],[],[],[],589.007,591.007,591.007,591.007,[],[],[],[],[],[],[],,,,591.007,591.008,-0.05433526,0.229479769,0,0,0,,0,106,106,22,1,3,RL,procogal,print,procogal_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,591.008,591.207,591.207,591.707,,,,,,,,,,,,,,0.803,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,108,1,591.707,592.524,m,1,0.803,,[],[],[],[],[],[],[],592.524,594.524,594.524,596.423,[],[],[],[],[],[],[],m,1.894,,596.424,596.424,-0.05433526,0.229479769,0,0,0,,0,107,107,112,1,3,word,LIBERAL,print,liberal_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,596.424,596.624,596.624,597.124,,,,,,,,,,,,,,0.644,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,109,1,597.124,597.774,z,1,0.644,,[],[],[],[],[],[],[],597.774,599.774,599.774,600.474,[],[],[],[],[],[],[],z,0.688,,600.474,600.474,-0.05433526,0.229479769,0,0,0,,0,108,108,19,1,3,RL,opcifal,cursive,opcifal_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,600.475,600.674,600.674,601.174,,,,,,,,,,,,,,2.457,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,110,0,601.174,603.639,m,1,2.457,,[],[],[],[],[],[],[],603.639,605.641,605.641,605.641,[],[],[],[],[],[],[],,,,605.641,605.641,-0.05433526,0.229479769,0,0,0,,0,109,109,119,1,3,word,MEMORY,print,memory_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,605.642,605.84,605.84,606.34,,,,,,,,,,,,,,0.904,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,111,0,606.341,607.257,m,1,0.904,,[],[],[],[],[],[],[],607.257,609.257,609.257,609.257,[],[],[],[],[],[],[],,,,609.257,609.257,-0.05433526,0.229479769,0,0,0,,0,110,110,118,1,3,word,MEDICINE,print,medicine_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,609.258,609.457,609.457,609.957,,,,,,,,,,,,,,0.571,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,112,0,609.957,610.541,z,0,0.571,,[],[],[],[],[],[],[],610.541,612.54,612.54,612.54,[],[],[],[],[],[],[],,,,612.54,612.541,-0.05433526,0.229479769,0,0,0,,0,111,111,126,1,3,word,OPTIMAL,cursive,optimal_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,612.541,612.74,612.74,613.24,,,,,,,,,,,,,,0.921,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,113,0,613.241,614.174,z,1,0.921,,[],[],[],[],[],[],[],614.174,616.174,616.174,616.174,[],[],[],[],[],[],[],,,,616.174,616.174,-0.05433526,0.229479769,0,0,0,,0,112,112,14,1,3,RL,lofase,cursive,lofase_c.png,,,,
