counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,380.4985,380.6968,380.6968,381.1968,,,,,,,,,,,,,,8.9489,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,44,0,381.1976,390.1477,z,1,8.9489,,[],[],[],[],[],[],[],390.1478,392.147,392.147,392.1472,[],[],[],[],[],[],[],,392.1473,392.1475,-0.076191002,-0.390119185,0,0,0,,0,43,43,67,1,1,TL,pocily,cursive,pocily_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,392.1494,392.3466,392.3467,392.847,,,,,,,,,,,,,,6.3036,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,45,0,392.8477,399.1636,m,1,6.3036,,[],[],[],[],[],[],[],399.1638,401.1635,401.1637,401.1639,[],[],[],[],[],[],[],,401.1639,401.164,-0.076191002,-0.390119185,0,0,0,,0,44,44,101,1,1,word,DELICATE,cursive,delicate_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,401.1657,401.3636,401.3636,401.8636,,,,,,,,,,,,,,1.4874,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,46,0,401.8642,403.3631,z,1,1.4874,,[],[],[],[],[],[],[],403.3632,405.3635,405.3636,405.3639,[],[],[],[],[],[],[],,405.3639,405.364,-0.076191002,-0.390119185,0,0,0,,0,45,45,8,1,1,RL,debave,print,debave_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,405.3655,405.5636,405.5636,406.0637,,,,,,,,,,,,,,1.1042,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,47,0,406.0641,407.1801,z,1,1.1042,,[],[],[],[],[],[],[],407.1802,409.1803,409.1804,409.1807,[],[],[],[],[],[],[],,409.1807,409.1808,-0.076191002,-0.390119185,0,0,0,,0,46,46,46,1,1,TL,catipal,print,catipal_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,409.1824,409.3803,409.3804,409.8803,,,,,,,,,,,,,,2.5205,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,48,0,409.8809,412.4137,z,0,2.5205,,[],[],[],[],[],[],[],412.4138,414.4137,414.4137,414.4139,[],[],[],[],[],[],[],,414.414,414.414,-0.076191002,-0.390119185,0,0,0,,0,47,47,140,1,1,word,RELATIVE,cursive,relative_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,414.4154,414.6136,414.6138,415.1137,,,,,,,,,,,,,,0.7872,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,49,0,415.1143,415.9137,z,1,0.7872,,[],[],[],[],[],[],[],415.9139,417.9137,417.9137,417.914,[],[],[],[],[],[],[],,417.914,417.9141,-0.076191002,-0.390119185,0,0,0,,0,48,48,34,1,1,RL,samite,print,samite_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,417.9156,418.1136,418.1137,418.6136,,,,,,,,,,,,,,5.7039,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,50,0,418.6143,424.3305,z,1,5.7039,,[],[],[],[],[],[],[],424.3306,426.3304,426.3304,426.3307,[],[],[],[],[],[],[],,426.3308,426.3308,-0.076191002,-0.390119185,0,0,0,,0,49,49,17,1,1,RL,menowy,cursive,menowy_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,426.3322,426.5305,426.5307,427.0304,,,,,,,,,,,,,,1.5207,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,51,0,427.031,428.5628,z,1,1.5207,,[],[],[],[],[],[],[],428.5629,430.5631,430.5631,430.5634,[],[],[],[],[],[],[],,430.5634,430.5636,-0.074648055,-0.390119185,0,0,0,,0,50,50,74,1,1,TL,setanor,cursive,setanor_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,430.5647,430.7637,430.7637,431.2639,,,,,,,,,,,,,,2.3546,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,52,1,431.2645,433.6305,m,1,2.3546,,[],[],[],[],[],[],[],433.6306,435.6304,435.6305,437.3474,[],[],[],[],[],[],[],z,437.3476,437.3477,-0.074648055,-0.390119185,0,0,0,,0,51,51,159,1,1,word,VETERAN,print,veteran_p.png,1.7163,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,437.3489,437.5471,437.5472,438.0468,,,,,,,,,,,,,,2.4046,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,53,0,438.0471,440.4639,m,1,2.4046,,[],[],[],[],[],[],[],440.464,442.4638,442.4638,442.4641,[],[],[],[],[],[],[],,442.4641,442.4642,-0.074648055,-0.390119185,0,0,0,,0,52,52,147,1,1,word,ROMANTIC,cursive,romantic_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,442.4656,442.6638,442.6639,443.1638,,,,,,,,,,,,,,1.7206,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,54,1,443.1644,444.8972,z,1,1.7206,,[],[],[],[],[],[],[],444.8973,446.8971,446.8973,447.864,[],[],[],[],[],[],[],z,447.864,447.8641,-0.074648055,-0.390119185,0,0,0,,0,53,53,26,1,1,RL,quafidy,cursive,quafidy_c.png,0.9627,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,447.8655,448.0634,448.0636,448.5639,,,,,,,,,,,,,,1.0895,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,55,0,448.5645,449.6638,z,1,1.0895,,[],[],[],[],[],[],[],449.664,451.6638,451.6639,451.664,[],[],[],[],[],[],[],,451.6641,451.6642,-0.074648055,-0.390119185,0,0,0,,0,54,54,27,1,1,RL,rasibal,print,rasibal_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,451.6655,451.8639,451.864,452.3638,,,,,,,,,,,,,,1.2885,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,56,0,452.3644,453.664,m,1,1.2885,,[],[],[],[],[],[],[],453.6641,455.6639,455.6639,455.6642,[],[],[],[],[],[],[],,455.6642,455.6643,-0.074648055,-0.390119185,0,0,0,,0,55,55,113,1,1,word,LITERAL,print,literal_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,455.6657,455.8639,455.864,456.3638,,,,,,,,,,,,,,1.0372,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,57,0,456.3645,457.414,m,1,1.0372,,[],[],[],[],[],[],[],457.4141,459.4138,459.414,459.4141,[],[],[],[],[],[],[],,459.4142,459.4143,-0.074648055,-0.390119185,0,0,0,,0,56,56,95,1,1,word,COMEDY,cursive,comedy_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,459.4156,459.6139,459.6139,460.1139,,,,,,,,,,,,,,3.4873,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,58,0,460.1144,463.614,z,1,3.4873,,[],[],[],[],[],[],[],463.6142,465.6138,465.6139,465.6141,[],[],[],[],[],[],[],,465.6141,465.6142,-0.074648055,-0.390119185,0,0,0,,0,57,57,21,1,1,RL,opcifal,print,opcifal_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,465.6153,465.814,465.8142,466.314,,,,,,,,,,,,,,0.9038,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,59,0,466.3148,467.2306,z,1,0.9038,,[],[],[],[],[],[],[],467.2307,469.2306,469.2307,469.2309,[],[],[],[],[],[],[],,469.2309,469.2311,-0.072539785,-0.391441104,0,0,0,,0,58,58,7,1,1,RL,delahe,print,delahe_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,469.2324,469.4306,469.4306,469.9307,,,,,,,,,,,,,,1.4705,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,60,0,469.9313,471.414,z,1,1.4705,,[],[],[],[],[],[],[],471.4141,473.414,473.414,473.4142,[],[],[],[],[],[],[],,473.4142,473.4143,-0.072794818,-0.391441104,0,0,0,,0,59,59,6,1,1,RL,crisival,print,crisival_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,473.4157,473.614,473.614,474.1139,,,,,,,,,,,,,,1.1373,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,61,0,474.1145,475.264,z,1,1.1373,,[],[],[],[],[],[],[],475.2641,477.2639,477.2641,477.2642,[],[],[],[],[],[],[],,477.2643,477.2645,-0.072794818,-0.391441104,0,0,0,,0,60,60,32,1,1,RL,rebicent,print,rebicent_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,477.2659,477.464,477.4641,477.964,,,,,,,,,,,,,,1.787,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,62,0,477.9646,479.7637,z,1,1.787,,[],[],[],[],[],[],[],479.7638,481.764,481.7641,481.7642,[],[],[],[],[],[],[],,481.7643,481.7643,-0.072794818,-0.391441104,0,0,0,,0,61,61,37,1,1,RL,skofen,print,skofen_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,481.7657,481.9641,481.9641,482.464,,,,,,,,,,,,,,6.7968,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,63,0,482.4646,489.2643,z,1,6.7968,,[],[],[],[],[],[],[],489.2643,491.2641,491.2641,491.2644,[],[],[],[],[],[],[],,491.2645,491.2647,-0.060995307,-0.392984052,0,0,0,,0,62,62,15,1,1,RL,losipal,cursive,losipal_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,491.2661,491.4641,491.4642,491.9641,,,,,,,,,,,,,,1.3703,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,64,0,491.9648,493.3475,z,0,1.3703,,[],[],[],[],[],[],[],493.3475,495.3474,495.3475,495.3477,[],[],[],[],[],[],[],,495.3477,495.3479,-0.060995307,-0.392984052,0,0,0,,0,63,63,100,1,1,word,DECADE,print,decade_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,495.3493,495.5474,495.5475,496.0475,,,,,,,,,,,,,,3.5413,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,65,0,496.048,499.5976,z,1,3.5413,,[],[],[],[],[],[],[],499.5976,501.5974,501.5975,501.5978,[],[],[],[],[],[],[],,501.5978,501.5979,-0.061773157,-0.392720518,0,0,0,,0,64,64,18,1,1,RL,mishafe,print,mishafe_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,501.5993,501.7974,501.7975,502.2974,,,,,,,,,,,,,,3.5207,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,66,1,502.2981,505.8308,z,0,3.5207,,[],[],[],[],[],[],[],505.8308,507.8309,507.8309,508.6806,[],[],[],[],[],[],[],z,508.6806,508.6807,-0.061773157,-0.392720518,0,0,0,,0,65,65,87,1,1,word,CAFETERIA,cursive,cafeteria_c.png,0.8486,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,508.6814,508.8808,508.8809,509.3808,,,,,,,,,,,,,,2.1039,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,67,0,509.3813,511.4974,z,1,2.1039,,[],[],[],[],[],[],[],511.4975,513.4975,513.4975,513.4978,[],[],[],[],[],[],[],,513.4978,513.4979,-0.061773157,-0.392720518,0,0,0,,0,66,66,47,1,1,TL,cagetory,print,cagetory_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,513.4993,513.6975,513.6975,514.1975,,,,,,,,,,,,,,1.7202,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,68,0,514.1981,515.9309,z,1,1.7202,,[],[],[],[],[],[],[],515.931,517.9308,517.9309,517.931,[],[],[],[],[],[],[],,517.9311,517.9312,-0.061773157,-0.392720518,0,0,0,,0,67,67,43,1,1,TL,bedise,print,bedise_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,517.9326,518.1309,518.1309,518.6308,,,,,,,,,,,,,,3.1703,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,69,0,518.6314,521.8139,m,1,3.1703,,[],[],[],[],[],[],[],521.8139,523.8146,523.8147,523.8148,[],[],[],[],[],[],[],,523.8149,523.8149,-0.062674272,-0.390195695,0,0,0,,0,68,68,82,1,1,word,AMATEUR,print,amateur_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,523.8158,524.0138,524.0139,524.5143,,,,,,,,,,,,,,8.7402,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,70,0,524.5148,533.2644,m,1,8.7402,,[],[],[],[],[],[],[],533.2645,535.2643,535.2643,535.2645,[],[],[],[],[],[],[],,535.2646,535.2646,-0.062835793,-0.387551857,0,0,0,,0,69,69,129,1,1,word,PARENT,cursive,parent_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,535.2661,535.4643,535.4644,535.9643,,,,,,,,,,,,,,3.4538,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,71,1,535.9649,539.431,z,1,3.4538,,[],[],[],[],[],[],[],539.4311,541.431,541.431,542.4811,[],[],[],[],[],[],[],z,542.4812,542.4813,-0.062283222,-0.38781539,0,0,0,,0,70,70,36,1,1,RL,speniven,cursive,speniven_c.png,1.0375,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,542.4827,542.6811,542.6811,543.1803,,,,,,,,,,,,,,0.837,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,72,0,543.1809,544.031,z,1,0.837,,[],[],[],[],[],[],[],544.0312,546.031,546.0311,546.0314,[],[],[],[],[],[],[],,546.0314,546.0314,-0.062283222,-0.38781539,0,0,0,,0,71,71,24,1,1,RL,probice,print,probice_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,546.0329,546.231,546.231,546.731,,,,,,,,,,,,,,13.6204,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,73,0,546.7317,560.3644,z,1,13.6204,,[],[],[],[],[],[],[],560.3646,562.3644,562.3644,562.3645,[],[],[],[],[],[],[],,562.3647,562.3647,-0.055439846,-0.38945185,0,0,0,,0,72,72,50,1,1,TL,condiser,cursive,condiser_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,562.3661,562.5644,562.5645,563.0644,,,,,,,,,,,,,,5.1284,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,74,0,563.0651,568.1979,z,1,5.1284,,[],[],[],[],[],[],[],568.1979,570.1978,570.1979,570.1981,[],[],[],[],[],[],[],,570.1982,570.1983,-0.055439846,-0.38945185,0,0,0,,0,73,73,39,1,1,RL,vabifity,cursive,vabifity_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,570.1996,570.3978,570.3978,570.8978,,,,,,,,,,,,,,1.6546,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,75,0,570.8986,572.5644,m,1,1.6546,,[],[],[],[],[],[],[],572.5645,574.5644,574.5646,574.5648,[],[],[],[],[],[],[],,574.5648,574.565,-0.055439846,-0.38945185,0,0,0,,0,74,74,109,1,1,word,GRATEFUL,print,grateful_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,574.5663,574.7645,574.7645,575.2644,,,,,,,,,,,,,,2.7873,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,76,1,575.2651,578.0646,z,1,2.7873,,[],[],[],[],[],[],[],578.0647,580.0646,580.0646,581.0312,[],[],[],[],[],[],[],z,581.0313,581.0314,-0.055690628,-0.38945185,0,0,0,,0,75,75,29,1,1,RL,refakive,cursive,refakive_c.png,0.9549,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,581.0326,581.2311,581.2312,581.7312,,,,,,,,,,,,,,4.5411,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,77,0,581.7318,586.2813,z,1,4.5411,,[],[],[],[],[],[],[],586.2814,588.2813,588.2813,588.2816,[],[],[],[],[],[],[],,588.2816,588.2817,-0.055941411,-0.38945185,0,0,0,,0,76,76,71,1,1,TL,regilion,cursive,regilion_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,588.2831,588.4812,588.4812,588.9812,,,,,,,,,,,,,,1.3624,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,78,0,588.9818,590.3479,m,1,1.3624,,[],[],[],[],[],[],[],590.348,592.348,592.3481,592.3483,[],[],[],[],[],[],[],,592.3484,592.3485,-0.054908528,-0.38945185,0,0,0,,0,77,77,108,1,1,word,FORTUNE,print,fortune_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,592.3499,592.5479,592.548,593.047,,,,,,,,,,,,,,1.2132,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,79,0,593.0476,594.2646,z,0,1.2132,,[],[],[],[],[],[],[],594.2647,596.2646,596.2646,596.2649,[],[],[],[],[],[],[],,596.265,596.265,-0.054908528,-0.38945185,0,0,0,,0,78,78,92,1,1,word,CATEGORY,print,category_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,596.2664,596.4645,596.4647,596.9646,,,,,,,,,,,,,,1.0208,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,80,0,596.9652,597.9981,m,1,1.0208,,[],[],[],[],[],[],[],597.9982,599.998,599.998,599.9983,[],[],[],[],[],[],[],,599.9983,607.0317,-0.055669376,-0.38945185,1,0,0,,0,79,79,97,1,1,word,COVERAGE,print,coverage_p.png,,,break_done_button,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,607.0324,607.2313,607.2314,607.7314,,,,,,,,,,,,,,2.8392,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,81,0,607.7321,610.5814,m,1,2.8392,,[],[],[],[],[],[],[],610.5815,612.5813,612.5813,612.5815,[],[],[],[],[],[],[],,612.5816,612.5817,-0.055669376,-0.38945185,0,0,0,,0,80,80,154,1,1,word,STORAGE,cursive,storage_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,612.583,612.7804,612.7805,613.2813,,,,,,,,,,,,,,8.4922,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,82,0,613.2819,621.7815,z,0,8.4922,,[],[],[],[],[],[],[],621.7816,623.7804,623.7804,623.7806,[],[],[],[],[],[],[],,623.7807,623.7807,-0.060744525,-0.391636629,0,0,0,,0,81,81,125,1,1,word,OPERATOR,cursive,operator_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,623.7818,623.9814,623.9815,624.4814,,,,,,,,,,,,,,1.6872,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,83,0,624.482,626.1816,m,1,1.6872,,[],[],[],[],[],[],[],626.1816,628.1817,628.1817,628.182,[],[],[],[],[],[],[],,628.182,628.1821,-0.059817907,-0.39085878,0,0,0,,0,82,82,118,1,1,word,MEDICINE,cursive,medicine_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,628.1834,628.3816,628.3817,628.8815,,,,,,,,,,,,,,1.5381,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,84,0,628.8823,630.4314,m,1,1.5381,,[],[],[],[],[],[],[],630.4315,632.4314,632.4315,632.4318,[],[],[],[],[],[],[],,632.4318,632.4319,-0.059567125,-0.390603747,0,0,0,,0,83,83,157,1,1,word,VALIDITY,cursive,validity_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,632.4332,632.6314,632.6314,633.1306,,,,,,,,,,,,,,2.9706,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,85,0,633.1313,636.1149,m,1,2.9706,,[],[],[],[],[],[],[],636.1151,638.1148,638.1149,638.1153,[],[],[],[],[],[],[],,638.1153,638.1155,-0.056842526,-0.392019178,0,0,0,,0,84,84,156,1,1,word,TRIBUTE,cursive,tribute_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,638.1169,638.3139,638.314,638.8148,,,,,,,,,,,,,,1.2388,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,86,0,638.8156,640.0642,m,1,1.2388,,[],[],[],[],[],[],[],640.0642,642.0649,642.065,642.0653,[],[],[],[],[],[],[],,642.0653,642.0654,-0.056855277,-0.39172164,0,0,0,,0,85,85,91,1,1,word,CARDINAL,print,cardinal_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,642.0678,642.2644,642.2644,642.7648,,,,,,,,,,,,,,1.2209,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,87,0,642.7655,643.9984,z,1,1.2209,,[],[],[],[],[],[],[],643.9985,645.9977,645.9978,645.998,[],[],[],[],[],[],[],,645.998,645.9981,-0.056855277,-0.39172164,0,0,0,,0,86,86,40,1,1,TL,atameur,print,atameur_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,645.9997,646.1982,646.1982,646.6982,,,,,,,,,,,,,,1.5208,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,88,0,646.6988,648.2316,m,1,1.5208,,[],[],[],[],[],[],[],648.2317,650.2315,650.2316,650.2318,[],[],[],[],[],[],[],,650.2318,650.2321,-0.055805393,-0.39280978,0,0,0,,0,87,87,123,1,1,word,MODERATE,print,moderate_p.png,,,,,
