counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,206.2935,206.491,206.4911,206.9837,,,,,,,,,,,,,,0.8487,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,23,1,206.9844,207.8415,m,1,0.8487,,[],[],[],[],[],[],[],207.8416,209.8419,209.842,214.2913,[],[],[],[],[],[],[],m,214.2914,214.2916,0.119904077,-0.288569169,0,0,0,,0,22,22,129,1,2,word,PARENT,print,parent_p.png,4.4437,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,214.2937,214.4913,214.4914,214.9914,,,,,,,,,,,,,,0.9576,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,24,1,214.9923,215.9587,z,0,0.9576,,[],[],[],[],[],[],[],215.9589,217.9576,217.9578,219.508,[],[],[],[],[],[],[],z,219.5081,219.5083,0.119904077,-0.288569169,0,0,0,,0,23,23,134,1,2,word,QUALIFY,cursive,qualify_c.png,1.5418,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,219.5103,219.7074,219.7076,220.2096,,,,,,,,,,,,,,4.024,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,25,1,220.2106,224.2418,z,1,4.024,,[],[],[],[],[],[],[],224.2419,226.2415,226.2416,228.2188,[],[],[],[],[],[],[],z,228.2189,228.2191,0.119904077,-0.288569169,0,0,0,,0,24,24,72,1,2,TL,revomal,print,revomal_p.png,1.9754,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,228.2212,228.4087,228.4089,228.9094,,,,,,,,,,,,,,4.6058,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,26,1,228.9103,233.5179,m,0,4.6058,,[],[],[],[],[],[],[],233.5181,235.5089,235.509,236.7002,[],[],[],[],[],[],[],z,236.7003,236.7005,0.119904077,-0.288569169,0,0,0,,0,25,25,17,1,2,RL,macise,cursive,macise_c.png,1.1902,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,236.7022,236.9007,236.9008,237.3995,,,,,,,,,,,,,,2.0325,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,27,0,237.4004,239.4348,m,1,2.0325,,[],[],[],[],[],[],[],239.4349,241.4259,241.4259,241.4263,[],[],[],[],[],[],[],,241.4263,241.4265,0.119904077,-0.288569169,0,0,0,,0,26,26,157,1,2,word,VALIDITY,print,validity_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,241.4289,241.6248,241.6248,242.126,,,,,,,,,,,,,,2.9083,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,28,0,242.1271,245.0423,z,1,2.9083,,[],[],[],[],[],[],[],245.0425,247.0422,247.0423,247.0425,[],[],[],[],[],[],[],,247.0426,247.0428,0.119904077,-0.288569169,0,0,0,,0,27,27,20,1,2,RL,onegator,cursive,onegator_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,247.045,247.2426,247.2427,247.7416,,,,,,,,,,,,,,1.3154,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,29,0,247.7422,249.0596,z,1,1.3154,,[],[],[],[],[],[],[],249.0597,251.0587,251.0588,251.059,[],[],[],[],[],[],[],,251.0591,251.0591,0.119904077,-0.288569169,0,0,0,,0,28,28,11,1,2,RL,formuke,print,formuke_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,251.0617,251.259,251.2591,251.7582,,,,,,,,,,,,,,1.0604,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,30,1,251.7588,252.8252,m,1,1.0604,,[],[],[],[],[],[],[],252.8254,254.8253,254.8253,255.8247,[],[],[],[],[],[],[],m,255.8248,255.825,0.119904077,-0.288569169,0,0,0,,0,29,29,147,1,2,word,ROMANTIC,print,romantic_p.png,0.9915,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,255.8267,256.0255,256.0257,256.5253,,,,,,,,,,,,,,1.545,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,31,0,256.5263,258.0754,z,1,1.545,,[],[],[],[],[],[],[],258.0755,260.076,260.0762,260.0763,[],[],[],[],[],[],[],,260.0764,260.0766,0.119904077,-0.288569169,0,0,0,,0,30,30,42,1,2,TL,bedise,cursive,bedise_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,260.0793,260.2758,260.2759,260.7754,,,,,,,,,,,,,,1.1086,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,32,0,260.7761,261.8928,z,1,1.1086,,[],[],[],[],[],[],[],261.8929,263.8922,263.8923,263.8925,[],[],[],[],[],[],[],,263.8926,263.8927,0.119904077,-0.288569169,0,0,0,,0,31,31,49,1,2,TL,dedace,print,dedace_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,263.8948,264.0837,264.0838,264.5824,,,,,,,,,,,,,,2.8362,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,33,0,264.5831,267.4257,z,1,2.8362,,[],[],[],[],[],[],[],267.4258,269.4256,269.4258,269.426,[],[],[],[],[],[],[],,269.4261,269.4261,0.119904077,-0.288569169,0,0,0,,0,32,32,14,1,2,RL,insibate,cursive,insibate_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,269.428,269.6248,269.6249,270.1262,,,,,,,,,,,,,,0.788,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,34,0,270.1271,270.9252,m,1,0.788,,[],[],[],[],[],[],[],270.9253,272.9213,272.9214,272.9215,[],[],[],[],[],[],[],,272.9215,272.9216,0.119904077,-0.288569169,0,0,0,,0,33,33,118,1,2,word,MEDICINE,print,medicine_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,272.9226,273.1253,273.1254,273.6254,,,,,,,,,,,,,,2.5746,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,35,0,273.6263,276.2093,z,1,2.5746,,[],[],[],[],[],[],[],276.2094,278.2083,278.2085,278.2088,[],[],[],[],[],[],[],,278.2089,278.209,0.119904077,-0.288569169,0,0,0,,0,34,34,56,1,2,TL,marnigal,cursive,marnigal_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,278.2115,278.4091,278.4092,278.9089,,,,,,,,,,,,,,1.1272,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,36,0,278.91,280.0423,z,1,1.1272,,[],[],[],[],[],[],[],280.0424,282.0424,282.0425,282.0428,[],[],[],[],[],[],[],,282.043,282.0431,0.119904077,-0.288569169,0,0,0,,0,35,35,12,1,2,RL,gralekul,cursive,gralekul_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,282.0455,282.2421,282.2421,282.7423,,,,,,,,,,,,,,1.4401,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,37,0,282.7433,284.1852,z,0,1.4401,,[],[],[],[],[],[],[],284.1852,286.1757,286.1757,286.176,[],[],[],[],[],[],[],,286.1762,286.1763,0.119904077,-0.288569169,0,0,0,,0,36,36,155,1,2,word,STRATEGY,cursive,strategy_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,286.1785,286.3762,286.3764,286.8762,,,,,,,,,,,,,,1.0452,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,38,1,286.8773,287.9258,z,0,1.0452,,[],[],[],[],[],[],[],287.9259,289.9267,289.9267,291.2924,[],[],[],[],[],[],[],z,291.2925,291.2927,0.119904077,-0.288569169,0,0,0,,0,37,37,141,1,2,word,RELIGION,cursive,religion_c.png,1.3645,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,291.2949,291.4925,291.4926,291.9925,,,,,,,,,,,,,,1.694,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,39,0,291.9934,293.6922,z,1,1.694,,[],[],[],[],[],[],[],293.6922,295.692,295.6921,295.6923,[],[],[],[],[],[],[],,295.6924,295.6925,0.119904077,-0.288569169,0,0,0,,0,38,38,71,1,2,TL,retome,cursive,retome_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,295.6946,295.8925,295.8926,296.3931,,,,,,,,,,,,,,2.2613,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,40,0,296.394,298.6592,z,0,2.2613,,[],[],[],[],[],[],[],298.6593,300.6489,300.6491,300.6491,[],[],[],[],[],[],[],,300.6492,300.6492,0.119904077,-0.288569169,0,0,0,,0,39,39,90,1,2,word,CAPITAL,cursive,capital_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,300.6503,300.8429,300.843,301.3422,,,,,,,,,,,,,,0.9427,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,41,0,301.3432,302.2929,m,1,0.9427,,[],[],[],[],[],[],[],302.2931,304.2926,304.2927,304.2929,[],[],[],[],[],[],[],,304.293,304.2931,0.119904077,-0.288569169,0,0,0,,0,40,40,102,1,2,word,DENSITY,print,density_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,304.2954,304.4926,304.4927,304.9928,,,,,,,,,,,,,,1.1119,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,42,0,304.9937,306.1089,m,1,1.1119,,[],[],[],[],[],[],[],306.109,308.0995,308.0996,308.0999,[],[],[],[],[],[],[],,308.0999,308.1,0.119904077,-0.288569169,0,0,0,,0,41,41,132,1,2,word,PROPOSAL,cursive,proposal_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,308.101,308.2931,308.2932,308.7928,,,,,,,,,,,,,,1.0111,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,43,1,308.7938,309.8093,z,1,1.0111,,[],[],[],[],[],[],[],309.8095,311.8095,311.8096,315.1264,[],[],[],[],[],[],[],z,315.1265,315.1268,0.119904077,-0.288569169,0,0,0,,0,42,42,3,1,2,RL,capefory,print,capefory_p.png,3.3113,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,315.1293,315.3266,315.3267,315.8281,,,,,,,,,,,,,,0.8548,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,44,0,315.829,316.6944,m,1,0.8548,,[],[],[],[],[],[],[],316.6945,318.6831,318.6831,318.6832,[],[],[],[],[],[],[],,318.6832,318.6833,0.119904077,-0.288569169,0,0,0,,0,43,43,101,1,2,word,DELICATE,print,delicate_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,318.6843,318.8763,318.8764,319.3762,,,,,,,,,,,,,,2.5419,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,45,0,319.377,321.9262,m,1,2.5419,,[],[],[],[],[],[],[],321.9264,324.1073,324.1074,324.1077,[],[],[],[],[],[],[],,324.1077,324.1079,0.119904077,-0.288569169,0,0,0,,0,44,44,89,1,2,word,CAPACITY,print,capacity_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,324.1124,324.3102,324.3103,324.8095,,,,,,,,,,,,,,1.4583,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,46,0,324.8105,326.2767,z,1,1.4583,,[],[],[],[],[],[],[],326.2769,328.2786,328.2787,328.279,[],[],[],[],[],[],[],,328.2791,328.2794,0.119904077,-0.288569169,0,0,0,,0,45,45,48,1,2,TL,detabe,print,detabe_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,328.2825,328.4763,328.4764,328.9762,,,,,,,,,,,,,,1.2604,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,47,0,328.9769,330.2529,z,1,1.2604,,[],[],[],[],[],[],[],330.253,332.2431,332.2431,332.2434,[],[],[],[],[],[],[],,332.2436,332.2436,0.119904077,-0.288569169,0,0,0,,0,46,46,74,1,2,TL,rerite,cursive,rerite_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,332.2463,332.443,332.4431,332.9343,,,,,,,,,,,,,,1.5474,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,48,0,332.9354,334.4844,m,1,1.5474,,[],[],[],[],[],[],[],334.4845,336.485,336.4851,336.4854,[],[],[],[],[],[],[],,336.4854,336.4854,0.119904077,-0.288569169,0,0,0,,0,47,47,92,1,2,word,CATEGORY,print,category_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,336.4871,336.6762,336.6763,337.1787,,,,,,,,,,,,,,1.6889,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,49,1,337.1797,338.8769,z,0,1.6889,,[],[],[],[],[],[],[],338.877,340.8765,340.8766,342.1097,[],[],[],[],[],[],[],z,342.1098,342.11,0.119904077,-0.288569169,0,0,0,,0,48,48,145,1,2,word,RESUME,cursive,resume_c.png,1.2273,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,342.112,342.3094,342.3095,342.8099,,,,,,,,,,,,,,4.5807,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,50,0,342.8107,347.393,m,1,4.5807,,[],[],[],[],[],[],[],347.3931,349.3934,349.3934,349.3936,[],[],[],[],[],[],[],,349.3937,349.3938,0.119904077,-0.288569169,0,0,0,,0,49,49,148,1,2,word,SALINE,cursive,saline_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,349.3958,349.5922,349.5923,350.0934,,,,,,,,,,,,,,1.443,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,51,0,350.0942,351.5431,m,0,1.443,,[],[],[],[],[],[],[],351.5432,353.5431,353.5432,353.5435,[],[],[],[],[],[],[],,353.5435,353.5437,0.119904077,-0.288569169,0,0,0,,0,50,50,63,1,2,TL,orinigal,print,orinigal_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,353.546,353.7434,353.7434,354.2436,,,,,,,,,,,,,,1.0087,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,52,0,354.2448,355.2601,z,1,1.0087,,[],[],[],[],[],[],[],355.2602,357.2599,357.26,357.2603,[],[],[],[],[],[],[],,357.2603,357.2604,0.119904077,-0.288569169,0,0,0,,0,51,51,7,1,2,RL,cocewage,cursive,cocewage_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,357.2624,357.4594,357.4595,357.9613,,,,,,,,,,,,,,0.879,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,53,0,357.9621,358.8433,m,1,0.879,,[],[],[],[],[],[],[],358.8434,360.834,360.8341,360.8343,[],[],[],[],[],[],[],,360.8343,360.8345,0.119904077,-0.288569169,0,0,0,,0,52,52,93,1,2,word,CEREMONY,print,ceremony_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,360.8362,361.0277,361.0277,361.5266,,,,,,,,,,,,,,2.1565,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,54,0,361.5276,363.693,m,1,2.1565,,[],[],[],[],[],[],[],363.6931,365.6942,365.6943,365.6946,[],[],[],[],[],[],[],,365.6946,365.6947,0.119904077,-0.288569169,0,0,0,,0,53,53,100,1,2,word,DECADE,print,decade_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,365.6965,365.8934,365.8934,366.3932,,,,,,,,,,,,,,0.8578,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,55,0,366.3943,367.2601,m,1,0.8578,,[],[],[],[],[],[],[],367.2602,369.26,369.2601,369.2604,[],[],[],[],[],[],[],,369.2604,369.2605,0.119904077,-0.288569169,0,0,0,,0,54,54,96,1,2,word,CONSIDER,print,consider_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,369.264,369.4598,369.46,369.9519,,,,,,,,,,,,,,1.5326,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,56,0,369.9526,371.4872,z,1,1.5326,,[],[],[],[],[],[],[],371.4872,373.4852,373.4853,373.4857,[],[],[],[],[],[],[],,373.4857,373.4858,0.119904077,-0.288569169,0,0,0,,0,55,55,57,1,2,TL,meromy,cursive,meromy_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,373.488,373.6836,373.6836,374.185,,,,,,,,,,,,,,1.1831,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,57,1,374.1857,375.377,m,0,1.1831,,[],[],[],[],[],[],[],375.3772,377.377,377.3771,378.6532,[],[],[],[],[],[],[],m,378.6533,378.6534,0.119904077,-0.288569169,0,0,0,,0,56,56,39,1,2,TL,aminal,print,aminal_p.png,1.2739,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,378.6549,378.8434,378.8436,379.3437,,,,,,,,,,,,,,1.5753,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,58,0,379.3447,380.9271,z,1,1.5753,,[],[],[],[],[],[],[],380.9272,382.9274,382.9275,382.9281,[],[],[],[],[],[],[],,382.9282,382.9283,0.119904077,-0.288569169,0,0,0,,0,57,57,53,1,2,TL,edivent,cursive,edivent_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,382.9308,383.1268,383.127,383.627,,,,,,,,,,,,,,6.2392,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,59,1,383.6281,389.8692,z,0,6.2392,,[],[],[],[],[],[],[],389.8698,391.8691,391.8692,392.8269,[],[],[],[],[],[],[],z,392.8271,392.8273,0.119904077,-0.288569169,0,0,0,,0,58,58,111,1,2,word,INDICATE,cursive,indicate_c.png,0.9505,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,392.8296,393.0273,393.0273,393.529,,,,,,,,,,,,,,1.3715,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,60,0,393.5303,394.9107,z,0,1.3715,,[],[],[],[],[],[],[],394.9109,396.9113,396.9115,396.9118,[],[],[],[],[],[],[],,396.9118,396.9119,0.119904077,-0.288569169,0,0,0,,0,59,59,142,1,2,word,REMOTE,cursive,remote_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,396.9139,397.1106,397.1107,397.61,,,,,,,,,,,,,,1.2468,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,61,0,397.6109,398.8601,z,0,1.2468,,[],[],[],[],[],[],[],398.8602,400.8602,400.8603,400.8605,[],[],[],[],[],[],[],,400.8605,400.8606,0.119904077,-0.288569169,0,0,0,,0,60,60,146,1,2,word,RETIRE,cursive,retire_c.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,400.8624,401.0611,401.0611,401.5603,,,,,,,,,,,,,,1.5897,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,62,0,401.5614,403.1536,z,1,1.5897,,[],[],[],[],[],[],[],403.1537,405.151,405.151,405.1512,[],[],[],[],[],[],[],,405.1512,405.1513,0.119904077,-0.288569169,0,0,0,,0,61,61,43,1,2,TL,carema,print,carema_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,405.153,405.3521,405.3521,405.8521,,,,,,,,,,,,,,0.9467,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,63,0,405.8528,406.8007,z,1,0.9467,,[],[],[],[],[],[],[],406.8008,408.8005,408.8005,408.8009,[],[],[],[],[],[],[],,408.8009,408.8011,0.119904077,-0.288569169,0,0,0,,0,62,62,2,1,2,RL,casagity,print,casagity_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,408.8026,409.0011,409.0011,409.5011,,,,,,,,,,,,,,1.1639,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,64,1,409.5021,410.6675,z,1,1.1639,,[],[],[],[],[],[],[],410.6675,412.6668,412.6669,413.6842,[],[],[],[],[],[],[],z,413.6843,413.6843,0.119904077,-0.288569169,0,0,0,,0,63,63,40,1,2,TL,bevoled,cursive,bevoled_c.png,1.0167,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,413.6854,413.8848,413.8849,414.379,,,,,,,,,,,,,,3.0563,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,65,1,414.38,417.4439,m,0,3.0563,,[],[],[],[],[],[],[],417.444,419.4444,419.4445,420.5945,[],[],[],[],[],[],[],z,420.5946,420.5949,0.119904077,-0.288569169,0,0,0,,0,64,64,37,1,2,TL,adacemy,cursive,adacemy_c.png,1.148,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,420.5977,420.7953,420.7954,421.2943,,,,,,,,,,,,,,0.9426,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,66,0,421.2963,422.2443,m,0,0.9426,,[],[],[],[],[],[],[],422.2445,424.2447,424.2449,424.2452,[],[],[],[],[],[],[],,424.2452,424.2454,0.119904077,-0.288569169,0,0,0,,0,65,65,50,1,2,TL,donimant,print,donimant_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,424.2473,424.4443,424.4443,424.9438,,,,,,,,,,,,,,1.7054,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,67,0,424.9446,426.6513,z,1,1.7054,,[],[],[],[],[],[],[],426.6514,428.6432,428.6432,428.6435,[],[],[],[],[],[],[],,428.6437,428.6438,0.119904077,-0.288569169,0,0,0,,0,66,66,64,1,2,TL,paficic,print,paficic_p.png,,,,,
,,,,28003,001,2025-11-08_21h31.47.875,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,428.6464,428.8447,428.8448,429.3436,,,,,,,,,,,,,,1.2309,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,68,0,429.3447,430.5781,z,1,1.2309,,[],[],[],[],[],[],[],430.5783,432.5773,432.5775,432.5778,[],[],[],[],[],[],[],,432.5778,432.5779,0.119904077,-0.288569169,0,0,0,,0,67,67,4,1,2,RL,cenesony,print,cenesony_p.png,,,,,
