counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,215.7035,215.9018,215.9019,216.4018,,,,,,,,,,,,,,1.4701,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,22,0,216.4024,217.8852,m,1,1.4701,,[],[],[],[],[],[],[],217.8853,219.8851,219.8851,219.8852,[],[],[],[],[],[],[],,,,219.8853,219.8853,0.344429666,-0.133751608,0,0,0,,0,21,21,156,1,2,word,TRIBUTE,cursive,tribute_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,219.8861,220.0853,220.0853,220.5852,,,,,,,,,,,,,,0.7863,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,23,0,220.5857,221.3845,z,1,0.7863,,[],[],[],[],[],[],[],221.3846,223.3851,223.3852,223.3854,[],[],[],[],[],[],[],,,,223.3855,223.3856,0.344429666,-0.133751608,0,0,0,,0,22,22,16,1,2,RL,losipal,print,losipal_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,223.3868,223.5851,223.5851,224.0843,,,,,,,,,,,,,,0.9051,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,24,0,224.0849,225.002,z,0,0.9051,,[],[],[],[],[],[],[],225.0021,227.0018,227.0019,227.0021,[],[],[],[],[],[],[],,,,227.0022,227.0023,0.344429666,-0.133751608,0,0,0,,0,23,23,113,1,2,word,LITERAL,cursive,literal_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,227.0034,227.2019,227.2019,227.7018,,,,,,,,,,,,,,0.7881,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,25,0,227.7024,228.5019,m,1,0.7881,,[],[],[],[],[],[],[],228.5021,230.5017,230.5018,230.5019,[],[],[],[],[],[],[],,,,230.502,230.5021,0.344429666,-0.133751608,0,0,0,,0,24,24,154,1,2,word,STORAGE,print,storage_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,230.503,230.7019,230.7019,231.2018,,,,,,,,,,,,,,0.59,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,26,0,231.2024,231.8013,m,1,0.59,,[],[],[],[],[],[],[],231.8015,233.8018,233.8019,233.8021,[],[],[],[],[],[],[],,,,233.8022,233.8022,0.344429666,-0.133751608,0,0,0,,0,25,25,127,1,2,word,ORIGINAL,print,original_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,233.8035,234.0018,234.0018,234.5018,,,,,,,,,,,,,,0.6542,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,27,0,234.5024,235.1686,z,1,0.6542,,[],[],[],[],[],[],[],235.1687,237.1683,237.1684,237.1686,[],[],[],[],[],[],[],,,,237.1687,237.1688,0.344429666,-0.133751608,0,0,0,,0,26,26,6,1,2,RL,conbicer,print,conbicer_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,237.1699,237.3685,237.3686,237.8684,,,,,,,,,,,,,,1.1314,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,28,0,237.8691,239.0019,z,1,1.1314,,[],[],[],[],[],[],[],239.0019,241.0018,241.0019,241.0022,[],[],[],[],[],[],[],,,,241.0023,241.0024,0.344429666,-0.133751608,0,0,0,,0,27,27,59,1,2,TL,miskate,cursive,miskate_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,241.0037,241.2019,241.202,241.7017,,,,,,,,,,,,,,0.6718,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,29,0,241.702,242.3852,m,1,0.6718,,[],[],[],[],[],[],[],242.3854,244.3852,244.3852,244.3854,[],[],[],[],[],[],[],,,,244.3854,244.3856,0.344429666,-0.133751608,0,0,0,,0,28,28,131,1,2,word,POPULAR,cursive,popular_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,244.3869,244.5851,244.5852,245.0852,,,,,,,,,,,,,,1.1881,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,30,0,245.0858,246.2852,m,0,1.1881,,[],[],[],[],[],[],[],246.2853,248.2851,248.2852,248.2854,[],[],[],[],[],[],[],,,,248.2854,248.2856,0.344429666,-0.133751608,0,0,0,,0,29,29,47,1,2,TL,crinimal,cursive,crinimal_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,248.2867,248.485,248.4851,248.9852,,,,,,,,,,,,,,0.8211,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,31,0,248.9857,249.8186,m,1,0.8211,,[],[],[],[],[],[],[],249.8186,251.8184,251.8185,251.8187,[],[],[],[],[],[],[],,,,251.8187,251.8189,0.344429666,-0.133751608,0,0,0,,0,30,30,92,1,2,word,CATEGORY,print,category_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,251.8201,252.0184,252.0185,252.5185,,,,,,,,,,,,,,1.1974,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,32,0,252.5191,253.7185,z,1,1.1974,,[],[],[],[],[],[],[],253.7187,255.7184,255.7185,255.7188,[],[],[],[],[],[],[],,,,255.7189,255.7189,0.344429666,-0.133751608,0,0,0,,0,31,31,46,1,2,TL,codemy,cursive,codemy_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,255.7202,255.9184,255.9185,256.4184,,,,,,,,,,,,,,1.0288,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,33,0,256.419,257.4516,m,1,1.0288,,[],[],[],[],[],[],[],257.4517,259.4518,259.4518,259.452,[],[],[],[],[],[],[],,,,259.4522,259.4522,0.344429666,-0.133751608,0,0,0,,0,32,32,155,1,2,word,STRATEGY,cursive,strategy_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,259.4536,259.6517,259.6517,260.1519,,,,,,,,,,,,,,1.0215,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,34,0,260.1523,261.1852,z,1,1.0215,,[],[],[],[],[],[],[],261.1853,263.1851,263.1852,263.1855,[],[],[],[],[],[],[],,,,263.1855,263.1856,0.344429666,-0.133751608,0,0,0,,0,33,33,64,1,2,TL,paficic,print,paficic_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,263.1868,263.3851,263.3851,263.8851,,,,,,,,,,,,,,1.4058,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,35,1,263.8857,265.3019,z,1,1.4058,,[],[],[],[],[],[],[],265.302,267.3019,267.302,269.3517,[],[],[],[],[],[],[],z,2.0474,,269.3519,269.352,0.344429666,-0.133751608,0,0,0,,0,34,34,38,1,2,TL,atameur,cursive,atameur_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,269.353,269.5518,269.5518,270.0519,,,,,,,,,,,,,,1.1546,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,36,0,270.0524,271.2185,m,1,1.1546,,[],[],[],[],[],[],[],271.2186,273.2184,273.2184,273.2186,[],[],[],[],[],[],[],,,,273.2187,273.2187,0.344429666,-0.133751608,0,0,0,,0,35,35,88,1,2,word,CAMERA,print,camera_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,273.2197,273.4184,273.4185,273.9185,,,,,,,,,,,,,,1.6402,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,37,0,273.9191,275.5685,m,1,1.6402,,[],[],[],[],[],[],[],275.5686,277.5685,277.5685,277.5688,[],[],[],[],[],[],[],,,,277.5688,277.5689,0.344429666,-0.133751608,0,0,0,,0,36,36,116,1,2,word,MARGINAL,cursive,marginal_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,277.5702,277.7684,277.7684,278.2684,,,,,,,,,,,,,,0.64,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,38,0,278.2692,278.9184,m,1,0.64,,[],[],[],[],[],[],[],278.9186,280.9184,280.9185,280.9187,[],[],[],[],[],[],[],,,,280.9188,280.9189,0.344429666,-0.133751608,0,0,0,,0,37,37,115,1,2,word,LOGICAL,print,logical_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,280.9202,281.1185,281.1185,281.6184,,,,,,,,,,,,,,0.9045,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,39,0,281.619,282.5353,z,1,0.9045,,[],[],[],[],[],[],[],282.5354,284.535,284.5351,284.5353,[],[],[],[],[],[],[],,,,284.5353,284.5355,0.344429666,-0.133751608,0,0,0,,0,38,38,69,1,2,TL,resufal,cursive,resufal_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,284.5366,284.7351,284.7351,285.2352,,,,,,,,,,,,,,0.8153,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,40,0,285.2357,286.0518,m,1,0.8153,,[],[],[],[],[],[],[],286.0519,288.0519,288.0519,288.0521,[],[],[],[],[],[],[],,,,288.0522,288.0523,0.344429666,-0.133751608,0,0,0,,0,39,39,81,1,2,word,ADVISORY,print,advisory_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,288.0535,288.2517,288.2518,288.7517,,,,,,,,,,,,,,0.8035,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,41,0,288.7524,289.5686,z,1,0.8035,,[],[],[],[],[],[],[],289.5688,291.5684,291.5685,291.5687,[],[],[],[],[],[],[],,,,291.5687,291.5688,0.344429666,-0.133751608,0,0,0,,0,40,40,28,1,2,RL,revune,cursive,revune_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,291.5701,291.7685,291.7685,292.2674,,,,,,,,,,,,,,1.0943,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,42,1,292.268,293.3682,z,0,1.0943,,[],[],[],[],[],[],[],293.3683,295.3684,295.3685,296.4852,[],[],[],[],[],[],[],z,1.1052,,296.4853,296.4855,0.344429666,-0.133751608,0,0,0,,0,41,41,125,1,2,word,OPERATOR,cursive,operator_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,296.4868,296.6845,296.6845,297.1842,,,,,,,,,,,,,,1.3984,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,43,0,297.1848,298.5843,m,1,1.3984,,[],[],[],[],[],[],[],298.5843,300.5843,300.5844,300.5846,[],[],[],[],[],[],[],,,,300.5847,300.5848,0.344429666,-0.133751608,0,0,0,,0,42,42,142,1,2,word,REMOTE,cursive,remote_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,300.5859,300.785,300.7851,301.2851,,,,,,,,,,,,,,1.2232,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,44,1,301.2858,302.5184,z,1,1.2232,,[],[],[],[],[],[],[],302.5185,304.5184,304.5185,305.5185,[],[],[],[],[],[],[],z,0.9909,,305.5186,305.5187,0.344429666,-0.133751608,0,0,0,,0,43,43,17,1,2,RL,macise,cursive,macise_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,305.5199,305.7175,305.7175,306.2175,,,,,,,,,,,,,,1.0889,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,45,0,306.2181,307.3185,m,1,1.0889,,[],[],[],[],[],[],[],307.3186,309.3175,309.3176,309.3178,[],[],[],[],[],[],[],,,,309.3179,309.318,0.344429666,-0.133751608,0,0,0,,0,44,44,145,1,2,word,RESUME,cursive,resume_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,309.3193,309.5184,309.5184,310.0184,,,,,,,,,,,,,,1.8874,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,46,0,310.019,311.9182,m,0,1.8874,,[],[],[],[],[],[],[],311.9183,313.9184,313.9185,313.9187,[],[],[],[],[],[],[],,,,313.9187,313.9188,0.344429666,-0.133751608,0,0,0,,0,45,45,37,1,2,TL,adacemy,cursive,adacemy_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,313.9201,314.1181,314.1181,314.6184,,,,,,,,,,,,,,1.9045,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,47,0,314.619,316.5352,z,1,1.9045,,[],[],[],[],[],[],[],316.5353,318.5351,318.5352,318.5355,[],[],[],[],[],[],[],,,,318.5356,318.5356,0.344429666,-0.133751608,0,0,0,,0,46,46,14,1,2,RL,insibate,cursive,insibate_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,318.5369,318.7351,318.7352,319.2352,,,,,,,,,,,,,,2.8213,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,48,0,319.2358,322.0685,z,0,2.8213,,[],[],[],[],[],[],[],322.0686,324.0684,324.0685,324.0687,[],[],[],[],[],[],[],,,,324.0688,324.0689,0.344429666,-0.133751608,0,0,0,,0,47,47,111,1,2,word,INDICATE,cursive,indicate_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,324.0702,324.268,324.268,324.7683,,,,,,,,,,,,,,1.1309,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,49,1,324.7689,325.902,z,1,1.1309,,[],[],[],[],[],[],[],325.902,327.9017,327.9018,329.5518,[],[],[],[],[],[],[],z,1.6388,,329.5519,329.5521,0.344429666,-0.133751608,0,0,0,,0,48,48,78,1,2,TL,stogare,print,stogare_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,329.5534,329.7517,329.7517,330.2517,,,,,,,,,,,,,,2.0536,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,50,0,330.2523,332.3175,z,1,2.0536,,[],[],[],[],[],[],[],332.3175,334.3184,334.3185,334.3187,[],[],[],[],[],[],[],,,,334.3187,334.3189,0.344429666,-0.133751608,0,0,0,,0,49,49,41,1,2,TL,befenit,cursive,befenit_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,334.3201,334.5184,334.5184,335.0184,,,,,,,,,,,,,,0.9971,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,51,0,335.0189,336.0185,z,1,0.9971,,[],[],[],[],[],[],[],336.0185,338.0184,338.0184,338.0187,[],[],[],[],[],[],[],,,,338.0187,338.0188,0.344429666,-0.133751608,0,0,0,,0,50,50,15,1,2,RL,linedal,print,linedal_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,338.02,338.2183,338.2184,338.7184,,,,,,,,,,,,,,1.5711,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,52,0,338.719,340.302,z,1,1.5711,,[],[],[],[],[],[],[],340.302,342.3017,342.3018,342.302,[],[],[],[],[],[],[],,,,342.3021,342.3022,0.344429666,-0.133751608,0,0,0,,0,51,51,52,1,2,TL,elarobate,cursive,elarobate_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,342.3034,342.5017,342.5018,343.0017,,,,,,,,,,,,,,1.5486,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,53,1,343.0021,344.5519,z,0,1.5486,,[],[],[],[],[],[],[],344.5519,346.5517,346.5517,348.2508,[],[],[],[],[],[],[],z,1.6984,,348.2509,348.251,0.344429666,-0.133751608,0,0,0,,0,52,52,90,1,2,word,CAPITAL,cursive,capital_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,348.252,348.4517,348.4518,348.9517,,,,,,,,,,,,,,1.5702,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,54,0,348.9523,350.5352,m,1,1.5702,,[],[],[],[],[],[],[],350.5353,352.5341,352.5341,352.5342,[],[],[],[],[],[],[],,,,352.5343,352.5344,0.344429666,-0.133751608,0,0,0,,0,53,53,135,1,2,word,QUALITY,cursive,quality_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,352.5355,352.7344,352.7344,353.235,,,,,,,,,,,,,,1.2818,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,55,0,353.2356,354.5184,z,0,1.2818,,[],[],[],[],[],[],[],354.5185,356.5183,356.5184,356.5186,[],[],[],[],[],[],[],,,,356.5187,356.5188,0.344429666,-0.133751608,0,0,0,,0,54,54,85,1,2,word,BENEFIT,cursive,benefit_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,356.52,356.7183,356.7184,357.2184,,,,,,,,,,,,,,0.8306,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,56,0,357.219,358.0508,z,1,0.8306,,[],[],[],[],[],[],[],358.0508,360.0508,360.0509,360.0511,[],[],[],[],[],[],[],,,,360.0511,360.0511,0.344429666,-0.133751608,0,0,0,,0,55,55,50,1,2,TL,donimant,print,donimant_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,360.0527,360.2517,360.2518,360.7517,,,,,,,,,,,,,,1.7876,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,57,0,360.7523,362.5519,z,1,1.7876,,[],[],[],[],[],[],[],362.552,364.5517,364.5518,364.5521,[],[],[],[],[],[],[],,,,364.5522,364.5522,0.344429666,-0.133751608,0,0,0,,0,56,56,1,1,2,RL,caleberia,print,caleberia_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,364.5535,364.7517,364.7517,365.2508,,,,,,,,,,,,,,0.6642,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,58,0,365.2515,365.9185,m,1,0.6642,,[],[],[],[],[],[],[],365.9185,367.9183,367.9184,367.9186,[],[],[],[],[],[],[],,,,367.9187,367.9188,0.344429666,-0.133751608,0,0,0,,0,57,57,144,1,2,word,RESIDENT,print,resident_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,367.92,368.1175,368.1175,368.6174,,,,,,,,,,,,,,0.598,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,59,0,368.6181,369.2184,z,1,0.598,,[],[],[],[],[],[],[],369.2185,371.2184,371.2184,371.2186,[],[],[],[],[],[],[],,,,371.2187,371.2188,0.344429666,-0.133751608,0,0,0,,0,58,58,21,1,2,RL,pamest,print,pamest_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,371.2201,371.4175,371.4175,371.9183,,,,,,,,,,,,,,0.7379,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,60,0,371.919,372.6685,m,1,0.7379,,[],[],[],[],[],[],[],372.6686,374.6683,374.6684,374.6687,[],[],[],[],[],[],[],,,,374.6688,374.669,0.344429666,-0.133751608,0,0,0,,0,59,59,122,1,2,word,MOBILE,print,mobile_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,374.6701,374.8685,374.8685,375.3674,,,,,,,,,,,,,,0.9724,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,61,0,375.368,376.3517,z,1,0.9724,,[],[],[],[],[],[],[],376.3519,378.3517,378.3517,378.3521,[],[],[],[],[],[],[],,,,378.3521,378.3522,0.344429666,-0.133751608,0,0,0,,0,60,60,63,1,2,TL,orinigal,print,orinigal_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,378.3534,378.5517,378.5517,379.0517,,,,,,,,,,,,,,0.8226,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,62,0,379.0522,379.8851,z,1,0.8226,,[],[],[],[],[],[],[],379.8851,381.885,381.885,381.8852,[],[],[],[],[],[],[],,,,381.8852,381.8854,0.344429666,-0.133751608,0,0,0,,0,61,61,13,1,2,RL,helicage,print,helicage_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,381.8866,382.0851,382.0851,382.5843,,,,,,,,,,,,,,0.6216,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,63,0,382.5849,383.2175,z,1,0.6216,,[],[],[],[],[],[],[],383.2176,385.2178,385.2179,385.2182,[],[],[],[],[],[],[],,,,385.2182,385.2183,0.344429666,-0.133751608,0,0,0,,0,62,62,72,1,2,TL,revomal,print,revomal_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,385.2194,385.4183,385.4183,385.9184,,,,,,,,,,,,,,2.0363,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,64,0,385.9189,387.9673,z,1,2.0363,,[],[],[],[],[],[],[],387.9674,389.9684,389.9684,389.9687,[],[],[],[],[],[],[],,,,389.9687,389.9688,0.344429666,-0.133751608,0,0,0,,0,63,63,68,1,2,TL,quatily,cursive,quatily_c.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,389.97,390.1675,390.1675,390.6683,,,,,,,,,,,,,,0.888,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,65,1,390.6688,391.5685,z,1,0.888,,[],[],[],[],[],[],[],391.5686,393.5684,393.5684,395.0684,[],[],[],[],[],[],[],m,1.4986,,395.0684,395.0686,0.344429666,-0.133751608,0,0,0,,0,64,64,60,1,2,TL,molibe,print,molibe_p.png,,,,
,,,,30950,001,2025-10-16_20h22.20.347,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,395.0697,395.2683,395.2684,395.7683,,,,,,,,,,,,,,1.3975,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,66,0,395.7689,397.1684,m,1,1.3975,,[],[],[],[],[],[],[],397.1684,399.1683,399.1683,399.1684,[],[],[],[],[],[],[],,,,399.1685,399.1685,0.344429666,-0.133751608,0,0,0,,0,65,65,143,1,2,word,REMOVAL,print,removal_p.png,,,,
